origin_date,target,horizon,location,output_type,output_type_id,target_end_date,value
2017-11-04,ili perc,1,HHS Region 1,quantile,0.01,2017-11-11,0.37011611112215126
2017-11-04,ili perc,1,HHS Region 1,quantile,0.025,2017-11-11,0.45177897995919025
2017-11-04,ili perc,1,HHS Region 1,quantile,0.05,2017-11-11,0.5258167672888301
2017-11-04,ili perc,1,HHS Region 1,quantile,0.1,2017-11-11,0.6186555355333248
2017-11-04,ili perc,1,HHS Region 1,quantile,0.15,2017-11-11,0.6784929579219304
2017-11-04,ili perc,1,HHS Region 1,quantile,0.2,2017-11-11,0.72322951452235
2017-11-04,ili perc,1,HHS Region 1,quantile,0.25,2017-11-11,0.7672665183359553
2017-11-04,ili perc,1,HHS Region 1,quantile,0.3,2017-11-11,0.8101714882128208
2017-11-04,ili perc,1,HHS Region 1,quantile,0.35,2017-11-11,0.8417822432445913
2017-11-04,ili perc,1,HHS Region 1,quantile,0.4,2017-11-11,0.8822072951811144
2017-11-04,ili perc,1,HHS Region 1,quantile,0.45,2017-11-11,0.9253254549990438
2017-11-04,ili perc,1,HHS Region 1,quantile,0.5,2017-11-11,0.9545401938551393
2017-11-04,ili perc,1,HHS Region 1,quantile,0.55,2017-11-11,0.9877152933451531
2017-11-04,ili perc,1,HHS Region 1,quantile,0.6,2017-11-11,1.021171473299678
2017-11-04,ili perc,1,HHS Region 1,quantile,0.65,2017-11-11,1.0598610957675743
2017-11-04,ili perc,1,HHS Region 1,quantile,0.7,2017-11-11,1.0986554583893582
2017-11-04,ili perc,1,HHS Region 1,quantile,0.75,2017-11-11,1.144250187506156
2017-11-04,ili perc,1,HHS Region 1,quantile,0.8,2017-11-11,1.2094905684505763
2017-11-04,ili perc,1,HHS Region 1,quantile,0.85,2017-11-11,1.317442811278986
2017-11-04,ili perc,1,HHS Region 1,quantile,0.9,2017-11-11,1.4348021596123026
2017-11-04,ili perc,1,HHS Region 1,quantile,0.95,2017-11-11,2.7279877569544912
2017-11-04,ili perc,1,HHS Region 1,quantile,0.975,2017-11-11,2.9426911910378397
2017-11-04,ili perc,1,HHS Region 1,quantile,0.99,2017-11-11,3.5350160456483652
2017-11-04,ili perc,2,HHS Region 1,quantile,0.01,2017-11-18,0.3482287217578746
2017-11-04,ili perc,2,HHS Region 1,quantile,0.025,2017-11-18,0.41343201824060083
2017-11-04,ili perc,2,HHS Region 1,quantile,0.05,2017-11-18,0.464563423942302
2017-11-04,ili perc,2,HHS Region 1,quantile,0.1,2017-11-18,0.5369510929272299
2017-11-04,ili perc,2,HHS Region 1,quantile,0.15,2017-11-18,0.5944250880803825
2017-11-04,ili perc,2,HHS Region 1,quantile,0.2,2017-11-18,0.6524543322811938
2017-11-04,ili perc,2,HHS Region 1,quantile,0.25,2017-11-18,0.7131571473430852
2017-11-04,ili perc,2,HHS Region 1,quantile,0.3,2017-11-18,0.7635380659573104
2017-11-04,ili perc,2,HHS Region 1,quantile,0.35,2017-11-18,0.8098798351547823
2017-11-04,ili perc,2,HHS Region 1,quantile,0.4,2017-11-18,0.8622207135275897
2017-11-04,ili perc,2,HHS Region 1,quantile,0.45,2017-11-18,0.9060824739833001
2017-11-04,ili perc,2,HHS Region 1,quantile,0.5,2017-11-18,0.9478055196550726
2017-11-04,ili perc,2,HHS Region 1,quantile,0.55,2017-11-18,0.9943760188306362
2017-11-04,ili perc,2,HHS Region 1,quantile,0.6,2017-11-18,1.0447443965310736
2017-11-04,ili perc,2,HHS Region 1,quantile,0.65,2017-11-18,1.0933784275206553
2017-11-04,ili perc,2,HHS Region 1,quantile,0.7,2017-11-18,1.154115376858466
2017-11-04,ili perc,2,HHS Region 1,quantile,0.75,2017-11-18,1.2179715356527516
