origin_date,target,horizon,location,output_type,output_type_id,target_end_date,value
2017-04-01,ili perc,1,HHS Region 1,quantile,0.01,2017-04-08,0.7345575299565397
2017-04-01,ili perc,1,HHS Region 1,quantile,0.025,2017-04-08,0.9235822838662648
2017-04-01,ili perc,1,HHS Region 1,quantile,0.05,2017-04-08,1.0296148312233622
2017-04-01,ili perc,1,HHS Region 1,quantile,0.1,2017-04-08,1.1929415374381334
2017-04-01,ili perc,1,HHS Region 1,quantile,0.15,2017-04-08,1.287459506182336
2017-04-01,ili perc,1,HHS Region 1,quantile,0.2,2017-04-08,1.3496563084741429
2017-04-01,ili perc,1,HHS Region 1,quantile,0.25,2017-04-08,1.4223061129449965
2017-04-01,ili perc,1,HHS Region 1,quantile,0.3,2017-04-08,1.4830055987567676
2017-04-01,ili perc,1,HHS Region 1,quantile,0.35,2017-04-08,1.5238097440639873
2017-04-01,ili perc,1,HHS Region 1,quantile,0.4,2017-04-08,1.5783436700365505
2017-04-01,ili perc,1,HHS Region 1,quantile,0.45,2017-04-08,1.6529325312446703
2017-04-01,ili perc,1,HHS Region 1,quantile,0.5,2017-04-08,1.6997497236266674
2017-04-01,ili perc,1,HHS Region 1,quantile,0.55,2017-04-08,1.7397171062055796
2017-04-01,ili perc,1,HHS Region 1,quantile,0.6,2017-04-08,1.7832950669578786
2017-04-01,ili perc,1,HHS Region 1,quantile,0.65,2017-04-08,1.838020023172447
2017-04-01,ili perc,1,HHS Region 1,quantile,0.7,2017-04-08,1.908944265027753
2017-04-01,ili perc,1,HHS Region 1,quantile,0.75,2017-04-08,1.9775121494032546
2017-04-01,ili perc,1,HHS Region 1,quantile,0.8,2017-04-08,2.080241725326323
2017-04-01,ili perc,1,HHS Region 1,quantile,0.85,2017-04-08,2.1967710970046737
2017-04-01,ili perc,1,HHS Region 1,quantile,0.9,2017-04-08,2.316661473035257
2017-04-01,ili perc,1,HHS Region 1,quantile,0.95,2017-04-08,2.6399223710022985
2017-04-01,ili perc,1,HHS Region 1,quantile,0.975,2017-04-08,2.930696046250871
2017-04-01,ili perc,1,HHS Region 1,quantile,0.99,2017-04-08,3.4144049213397865
2017-04-01,ili perc,2,HHS Region 1,quantile,0.01,2017-04-15,0.49157122957942934
2017-04-01,ili perc,2,HHS Region 1,quantile,0.025,2017-04-15,0.6770583047208967
2017-04-01,ili perc,2,HHS Region 1,quantile,0.05,2017-04-15,0.8208024530422539
2017-04-01,ili perc,2,HHS Region 1,quantile,0.1,2017-04-15,0.9930455906222918
2017-04-01,ili perc,2,HHS Region 1,quantile,0.15,2017-04-15,1.094101724838817
2017-04-01,ili perc,2,HHS Region 1,quantile,0.2,2017-04-15,1.1799345017587335
2017-04-01,ili perc,2,HHS Region 1,quantile,0.25,2017-04-15,1.27275973251652
2017-04-01,ili perc,2,HHS Region 1,quantile,0.3,2017-04-15,1.353398556384664
2017-04-01,ili perc,2,HHS Region 1,quantile,0.35,2017-04-15,1.40707185841769
2017-04-01,ili perc,2,HHS Region 1,quantile,0.4,2017-04-15,1.4694967073931937
2017-04-01,ili perc,2,HHS Region 1,quantile,0.45,2017-04-15,1.523309918210949
2017-04-01,ili perc,2,HHS Region 1,quantile,0.5,2017-04-15,1.5850454076158307
2017-04-01,ili perc,2,HHS Region 1,quantile,0.55,2017-04-15,1.6617399997629791
2017-04-01,ili perc,2,HHS Region 1,quantile,0.6,2017-04-15,1.7239350450285749
2017-04-01,ili perc,2,HHS Region 1,quantile,0.65,2017-04-15,1.8049588474637797
2017-04-01,ili perc,2,HHS Region 1,quantile,0.7,2017-04-15,1.8886468449005935
2017-04-01,ili perc,2,HHS Region 1,quantile,0.75,2017-04-15,1.9796567288009186
2017-04-01,ili perc,2,HHS Region 1,quantile,0.8,2017-04-15,2.091668266672885
2017-04-01,ili perc,2,HHS Region 1,quantile,0.85,2017-04-15,2.2427352031715944
2017-04-01,ili perc,2,HHS Region 1,quantile,0.9,2017-04-15,2.4047248596079522
2017-04-01,ili perc,2,HHS Region 1,quantile,0.95,2017-04-15,2.822303569726998
2017-04-01,ili perc,2,HHS Region 1,quantile,0.975,2017-04-15,3.194390772349394
2017-04-01,ili perc,2,HHS Region 1,quantile,0.99,2017-04-15,3.8079254984583253
2017-04-01,ili perc,3,HHS Region 1,quantile,0.01,2017-04-22,0.4026395834355105
2017-04-01,ili perc,3,HHS Region 1,quantile,0.025,2017-04-22,0.5318863137146869
2017-04-01,ili perc,3,HHS Region 1,quantile,0.05,2017-04-22,0.6273486097395842
2017-04-01,ili perc,3,HHS Region 1,quantile,0.1,2017-04-22,0.839560092921791
2017-04-01,ili perc,3,HHS Region 1,quantile,0.15,2017-04-22,0.9565367854103415
2017-04-01,ili perc,3,HHS Region 1,quantile,0.2,2017-04-22,1.049961305453243
2017-04-01,ili perc,3,HHS Region 1,quantile,0.25,2017-04-22,1.143573627685321
2017-04-01,ili perc,3,HHS Region 1,quantile,0.3,2017-04-22,1.2128659374720054
