origin_date,target,horizon,location,output_type,output_type_id,target_end_date,value
2016-01-16,ili perc,1,HHS Region 1,quantile,0.01,2016-01-23,0.7303930216885184
2016-01-16,ili perc,1,HHS Region 1,quantile,0.025,2016-01-23,0.9407773256916616
2016-01-16,ili perc,1,HHS Region 1,quantile,0.05,2016-01-23,1.07636692308572
2016-01-16,ili perc,1,HHS Region 1,quantile,0.1,2016-01-23,1.2563382243999204
2016-01-16,ili perc,1,HHS Region 1,quantile,0.15,2016-01-23,1.3674482839121203
2016-01-16,ili perc,1,HHS Region 1,quantile,0.2,2016-01-23,1.4528572263362163
2016-01-16,ili perc,1,HHS Region 1,quantile,0.25,2016-01-23,1.548113000962518
2016-01-16,ili perc,1,HHS Region 1,quantile,0.3,2016-01-23,1.6171334560758779
2016-01-16,ili perc,1,HHS Region 1,quantile,0.35,2016-01-23,1.698893194065757
2016-01-16,ili perc,1,HHS Region 1,quantile,0.4,2016-01-23,1.7535636131192476
2016-01-16,ili perc,1,HHS Region 1,quantile,0.45,2016-01-23,1.815913407103686
2016-01-16,ili perc,1,HHS Region 1,quantile,0.5,2016-01-23,1.8872405356923596
2016-01-16,ili perc,1,HHS Region 1,quantile,0.55,2016-01-23,1.941776157653837
2016-01-16,ili perc,1,HHS Region 1,quantile,0.6,2016-01-23,2.056338513540521
2016-01-16,ili perc,1,HHS Region 1,quantile,0.65,2016-01-23,2.1395727495060712
2016-01-16,ili perc,1,HHS Region 1,quantile,0.7,2016-01-23,2.2102563805125595
2016-01-16,ili perc,1,HHS Region 1,quantile,0.75,2016-01-23,2.336212006386297
2016-01-16,ili perc,1,HHS Region 1,quantile,0.8,2016-01-23,2.43802406497186
2016-01-16,ili perc,1,HHS Region 1,quantile,0.85,2016-01-23,2.6613085367687166
2016-01-16,ili perc,1,HHS Region 1,quantile,0.9,2016-01-23,2.8942437559520022
2016-01-16,ili perc,1,HHS Region 1,quantile,0.95,2016-01-23,3.283365385894383
2016-01-16,ili perc,1,HHS Region 1,quantile,0.975,2016-01-23,3.707817856784881
