origin_date,target,horizon,location,output_type,output_type_id,target_end_date,value
2016-11-05,ili perc,1,HHS Region 1,quantile,0.01,2016-11-12,0.36284418103735777
2016-11-05,ili perc,1,HHS Region 1,quantile,0.025,2016-11-12,0.4295582703705509
2016-11-05,ili perc,1,HHS Region 1,quantile,0.05,2016-11-12,0.5105506228064562
2016-11-05,ili perc,1,HHS Region 1,quantile,0.1,2016-11-12,0.5939409764787174
2016-11-05,ili perc,1,HHS Region 1,quantile,0.15,2016-11-12,0.6513857078223747
2016-11-05,ili perc,1,HHS Region 1,quantile,0.2,2016-11-12,0.6907452459183231
2016-11-05,ili perc,1,HHS Region 1,quantile,0.25,2016-11-12,0.7388051344408788
2016-11-05,ili perc,1,HHS Region 1,quantile,0.3,2016-11-12,0.7754519204897855
2016-11-05,ili perc,1,HHS Region 1,quantile,0.35,2016-11-12,0.824437384438876
2016-11-05,ili perc,1,HHS Region 1,quantile,0.4,2016-11-12,0.8632957405282639
2016-11-05,ili perc,1,HHS Region 1,quantile,0.45,2016-11-12,0.8945921535590373
2016-11-05,ili perc,1,HHS Region 1,quantile,0.5,2016-11-12,0.9339398709327577
2016-11-05,ili perc,1,HHS Region 1,quantile,0.55,2016-11-12,0.9682697797441544
2016-11-05,ili perc,1,HHS Region 1,quantile,0.6,2016-11-12,1.0010887331986624
2016-11-05,ili perc,1,HHS Region 1,quantile,0.65,2016-11-12,1.0368291647644294
2016-11-05,ili perc,1,HHS Region 1,quantile,0.7,2016-11-12,1.0851198546063714
2016-11-05,ili perc,1,HHS Region 1,quantile,0.75,2016-11-12,1.1323429127514628
2016-11-05,ili perc,1,HHS Region 1,quantile,0.8,2016-11-12,1.1917824443473353
2016-11-05,ili perc,1,HHS Region 1,quantile,0.85,2016-11-12,1.2987584974101694
2016-11-05,ili perc,1,HHS Region 1,quantile,0.9,2016-11-12,1.4131377722668759
2016-11-05,ili perc,1,HHS Region 1,quantile,0.95,2016-11-12,2.6522630265633422
2016-11-05,ili perc,1,HHS Region 1,quantile,0.975,2016-11-12,2.8342811637860117
2016-11-05,ili perc,1,HHS Region 1,quantile,0.99,2016-11-12,3.1266729482954387
2016-11-05,ili perc,2,HHS Region 1,quantile,0.01,2016-11-19,0.33702004367128463
2016-11-05,ili perc,2,HHS Region 1,quantile,0.025,2016-11-19,0.3971581623979117
2016-11-05,ili perc,2,HHS Region 1,quantile,0.05,2016-11-19,0.45394002553322577
2016-11-05,ili perc,2,HHS Region 1,quantile,0.1,2016-11-19,0.5280319063773433
2016-11-05,ili perc,2,HHS Region 1,quantile,0.15,2016-11-19,0.5877331574844058
2016-11-05,ili perc,2,HHS Region 1,quantile,0.2,2016-11-19,0.6419989290954302
2016-11-05,ili perc,2,HHS Region 1,quantile,0.25,2016-11-19,0.6987221019910169
2016-11-05,ili perc,2,HHS Region 1,quantile,0.3,2016-11-19,0.7430664137770647
2016-11-05,ili perc,2,HHS Region 1,quantile,0.35,2016-11-19,0.7853749176188607
2016-11-05,ili perc,2,HHS Region 1,quantile,0.4,2016-11-19,0.8337627410858595
2016-11-05,ili perc,2,HHS Region 1,quantile,0.45,2016-11-19,0.87957556455548
2016-11-05,ili perc,2,HHS Region 1,quantile,0.5,2016-11-19,0.9195513164503291
