origin_date,target,horizon,location,output_type,output_type_id,target_end_date,value
2019-11-09,ili perc,1,HHS Region 1,quantile,0.01,2019-11-16,0.5912784420914385
2019-11-09,ili perc,1,HHS Region 1,quantile,0.025,2019-11-16,0.673444374343277
2019-11-09,ili perc,1,HHS Region 1,quantile,0.05,2019-11-16,0.7776935433959477
2019-11-09,ili perc,1,HHS Region 1,quantile,0.1,2019-11-16,0.8954544339694692
2019-11-09,ili perc,1,HHS Region 1,quantile,0.15,2019-11-16,0.9684181326622526
2019-11-09,ili perc,1,HHS Region 1,quantile,0.2,2019-11-16,1.0259587442200016
2019-11-09,ili perc,1,HHS Region 1,quantile,0.25,2019-11-16,1.083116106367321
2019-11-09,ili perc,1,HHS Region 1,quantile,0.3,2019-11-16,1.125860813123299
2019-11-09,ili perc,1,HHS Region 1,quantile,0.35,2019-11-16,1.172790883640518
2019-11-09,ili perc,1,HHS Region 1,quantile,0.4,2019-11-16,1.214376171528743
2019-11-09,ili perc,1,HHS Region 1,quantile,0.45,2019-11-16,1.2560197525912846
2019-11-09,ili perc,1,HHS Region 1,quantile,0.5,2019-11-16,1.2907438129094488
2019-11-09,ili perc,1,HHS Region 1,quantile,0.55,2019-11-16,1.335295135126926
2019-11-09,ili perc,1,HHS Region 1,quantile,0.6,2019-11-16,1.3825597617155008
2019-11-09,ili perc,1,HHS Region 1,quantile,0.65,2019-11-16,1.4231443912180644
2019-11-09,ili perc,1,HHS Region 1,quantile,0.7,2019-11-16,1.476856748528302
2019-11-09,ili perc,1,HHS Region 1,quantile,0.75,2019-11-16,1.540206379446236
2019-11-09,ili perc,1,HHS Region 1,quantile,0.8,2019-11-16,1.6394942165751016
2019-11-09,ili perc,1,HHS Region 1,quantile,0.85,2019-11-16,1.752598489491438
2019-11-09,ili perc,1,HHS Region 1,quantile,0.9,2019-11-16,1.91488570945635
2019-11-09,ili perc,1,HHS Region 1,quantile,0.95,2019-11-16,2.9177088864555865
2019-11-09,ili perc,1,HHS Region 1,quantile,0.975,2019-11-16,3.163856682128641
2019-11-09,ili perc,1,HHS Region 1,quantile,0.99,2019-11-16,3.595358267303001
2019-11-09,ili perc,2,HHS Region 1,quantile,0.01,2019-11-23,0.508464557925264
2019-11-09,ili perc,2,HHS Region 1,quantile,0.025,2019-11-23,0.6233728873169603
2019-11-09,ili perc,2,HHS Region 1,quantile,0.05,2019-11-23,0.7449432848044737
2019-11-09,ili perc,2,HHS Region 1,quantile,0.1,2019-11-23,0.9151995749118171
2019-11-09,ili perc,2,HHS Region 1,quantile,0.15,2019-11-23,1.0111439512564022
2019-11-09,ili perc,2,HHS Region 1,quantile,0.2,2019-11-23,1.0776959368611396
2019-11-09,ili perc,2,HHS Region 1,quantile,0.25,2019-11-23,1.148656246101111
2019-11-09,ili perc,2,HHS Region 1,quantile,0.3,2019-11-23,1.2097179536144689
2019-11-09,ili perc,2,HHS Region 1,quantile,0.35,2019-11-23,1.2729308116393259
2019-11-09,ili perc,2,HHS Region 1,quantile,0.4,2019-11-23,1.3229450856037892
2019-11-09,ili perc,2,HHS Region 1,quantile,0.45,2019-11-23,1.3797360050366327
2019-11-09,ili perc,2,HHS Region 1,quantile,0.5,2019-11-23,1.4435582647293481
2019-11-09,ili perc,2,HHS Region 1,quantile,0.55,2019-11-23,1.5135727090324878
2019-11-09,ili perc,2,HHS Region 1,quantile,0.6,2019-11-23,1.5753598238832658
2019-11-09,ili perc,2,HHS Region 1,quantile,0.65,2019-11-23,1.6354826232397184
2019-11-09,ili perc,2,HHS Region 1,quantile,0.7,2019-11-23,1.7043381072590034
2019-11-09,ili perc,2,HHS Region 1,quantile,0.75,2019-11-23,1.7830739523753283
2019-11-09,ili perc,2,HHS Region 1,quantile,0.8,2019-11-23,1.9309295690936996
2019-11-09,ili perc,2,HHS Region 1,quantile,0.85,2019-11-23,2.0936971589178257
2019-11-09,ili perc,2,HHS Region 1,quantile,0.9,2019-11-23,2.2983777509933243
2019-11-09,ili perc,2,HHS Region 1,quantile,0.95,2019-11-23,3.0254263836674626
2019-11-09,ili perc,2,HHS Region 1,quantile,0.975,2019-11-23,3.396506919730932
2019-11-09,ili perc,2,HHS Region 1,quantile,0.99,2019-11-23,3.922753807776853
2019-11-09,ili perc,3,HHS Region 1,quantile,0.01,2019-11-30,0.4623106590489567
2019-11-09,ili perc,3,HHS Region 1,quantile,0.025,2019-11-30,0.5558845471884769
2019-11-09,ili perc,3,HHS Region 1,quantile,0.05,2019-11-30,0.6547796691855262
2019-11-09,ili perc,3,HHS Region 1,quantile,0.1,2019-11-30,0.8313084874401024
2019-11-09,ili perc,3,HHS Region 1,quantile,0.15,2019-11-30,0.9416027832143795
2019-11-09,ili perc,3,HHS Region 1,quantile,0.2,2019-11-30,1.0295934588501514
2019-11-09,ili perc,3,HHS Region 1,quantile,0.25,2019-11-30,1.1126439815665714
2019-11-09,ili perc,3,HHS Region 1,quantile,0.3,2019-11-30,1.209468385872821
2019-11-09,ili perc,3,HHS Region 1,quantile,0.35,2019-11-30,1.2733942050575178
2019-11-09,ili perc,3,HHS Region 1,quantile,0.4,2019-11-30,1.342881553430179
2019-11-09,ili perc,3,HHS Region 1,quantile,0.45,2019-11-30,1.415484855648126
2019-11-09,ili perc,3,HHS Region 1,quantile,0.5,2019-11-30,1.4764791595086104
2019-11-09,ili perc,3,HHS Region 1,quantile,0.55,2019-11-30,1.5430248362483674
2019-11-09,ili perc,3,HHS Region 1,quantile,0.6,2019-11-30,1.6212459514609063
2019-11-09,ili perc,3,HHS Region 1,quantile,0.65,2019-11-30,1.7013531606277992
2019-11-09,ili perc,3,HHS Region 1,quantile,0.7,2019-11-30,1.7864061680465728
2019-11-09,ili perc,3,HHS Region 1,quantile,0.75,2019-11-30,1.906200233240445
2019-11-09,ili perc,3,HHS Region 1,quantile,0.8,2019-11-30,2.0562804706060738
2019-11-09,ili perc,3,HHS Region 1,quantile,0.85,2019-11-30,2.214927969954637
2019-11-09,ili perc,3,HHS Region 1,quantile,0.9,2019-11-30,2.4996173435232767
2019-11-09,ili perc,3,HHS Region 1,quantile,0.95,2019-11-30,3.0568481233679106
2019-11-09,ili perc,3,HHS Region 1,quantile,0.975,2019-11-30,3.5406384599891325
2019-11-09,ili perc,3,HHS Region 1,quantile,0.99,2019-11-30,4.737108516876783
2019-11-09,ili perc,4,HHS Region 1,quantile,0.01,2019-12-07,0.49536254842132715
2019-11-09,ili perc,4,HHS Region 1,quantile,0.025,2019-12-07,0.5986504738896001
2019-11-09,ili perc,4,HHS Region 1,quantile,0.05,2019-12-07,0.6868064391044447
2019-11-09,ili perc,4,HHS Region 1,quantile,0.1,2019-12-07,0.8741061466544502
2019-11-09,ili perc,4,HHS Region 1,quantile,0.15,2019-12-07,1.0190429512939638
2019-11-09,ili perc,4,HHS Region 1,quantile,0.2,2019-12-07,1.1261690029564764
2019-11-09,ili perc,4,HHS Region 1,quantile,0.25,2019-12-07,1.2182511553875712
2019-11-09,ili perc,4,HHS Region 1,quantile,0.3,2019-12-07,1.3059992997041303
2019-11-09,ili perc,4,HHS Region 1,quantile,0.35,2019-12-07,1.3910202965479124
2019-11-09,ili perc,4,HHS Region 1,quantile,0.4,2019-12-07,1.473744640503915
2019-11-09,ili perc,4,HHS Region 1,quantile,0.45,2019-12-07,1.5644335813389227
2019-11-09,ili perc,4,HHS Region 1,quantile,0.5,2019-12-07,1.6518168628452696
2019-11-09,ili perc,4,HHS Region 1,quantile,0.55,2019-12-07,1.7318521506080227
2019-11-09,ili perc,4,HHS Region 1,quantile,0.6,2019-12-07,1.8340643347865426
2019-11-09,ili perc,4,HHS Region 1,quantile,0.65,2019-12-07,1.9230122957510263
2019-11-09,ili perc,4,HHS Region 1,quantile,0.7,2019-12-07,2.050446310205844
2019-11-09,ili perc,4,HHS Region 1,quantile,0.75,2019-12-07,2.2161700490312257
2019-11-09,ili perc,4,HHS Region 1,quantile,0.8,2019-12-07,2.3781602222535
2019-11-09,ili perc,4,HHS Region 1,quantile,0.85,2019-12-07,2.582043124761235
2019-11-09,ili perc,4,HHS Region 1,quantile,0.9,2019-12-07,2.866462701431571
2019-11-09,ili perc,4,HHS Region 1,quantile,0.95,2019-12-07,3.394153113784639
2019-11-09,ili perc,4,HHS Region 1,quantile,0.975,2019-12-07,3.881662857032112
2019-11-09,ili perc,4,HHS Region 1,quantile,0.99,2019-12-07,4.598194311559269
