origin_date,target,horizon,location,output_type,output_type_id,target_end_date,value
2018-02-10,ili perc,1,HHS Region 1,quantile,0.01,2018-02-17,2.5157147795959687
2018-02-10,ili perc,1,HHS Region 1,quantile,0.025,2018-02-17,2.8454324603637593
2018-02-10,ili perc,1,HHS Region 1,quantile,0.05,2018-02-17,3.067578183821302
2018-02-10,ili perc,1,HHS Region 1,quantile,0.1,2018-02-17,3.3980319367721754
2018-02-10,ili perc,1,HHS Region 1,quantile,0.15,2018-02-17,3.5840519030448346
2018-02-10,ili perc,1,HHS Region 1,quantile,0.2,2018-02-17,3.737062515122905
2018-02-10,ili perc,1,HHS Region 1,quantile,0.25,2018-02-17,3.8973094488027438
2018-02-10,ili perc,1,HHS Region 1,quantile,0.3,2018-02-17,4.009668855951433
2018-02-10,ili perc,1,HHS Region 1,quantile,0.35,2018-02-17,4.132942323944199
2018-02-10,ili perc,1,HHS Region 1,quantile,0.4,2018-02-17,4.2321708247568495
2018-02-10,ili perc,1,HHS Region 1,quantile,0.45,2018-02-17,4.318342668962558
2018-02-10,ili perc,1,HHS Region 1,quantile,0.5,2018-02-17,4.406360604701593
2018-02-10,ili perc,1,HHS Region 1,quantile,0.55,2018-02-17,4.502912123625334
2018-02-10,ili perc,1,HHS Region 1,quantile,0.6,2018-02-17,4.609100574065506
2018-02-10,ili perc,1,HHS Region 1,quantile,0.65,2018-02-17,4.708196777342256
2018-02-10,ili perc,1,HHS Region 1,quantile,0.7,2018-02-17,4.856077740329815
2018-02-10,ili perc,1,HHS Region 1,quantile,0.75,2018-02-17,5.095276695616708
2018-02-10,ili perc,1,HHS Region 1,quantile,0.8,2018-02-17,5.278494022878884
2018-02-10,ili perc,1,HHS Region 1,quantile,0.85,2018-02-17,5.490037368692031
2018-02-10,ili perc,1,HHS Region 1,quantile,0.9,2018-02-17,5.894226977719887
2018-02-10,ili perc,1,HHS Region 1,quantile,0.95,2018-02-17,6.5742278117017285
2018-02-10,ili perc,1,HHS Region 1,quantile,0.975,2018-02-17,7.147503379880113
2018-02-10,ili perc,1,HHS Region 1,quantile,0.99,2018-02-17,8.670007126104574
2018-02-10,ili perc,2,HHS Region 1,quantile,0.01,2018-02-24,2.0514263132135504
2018-02-10,ili perc,2,HHS Region 1,quantile,0.025,2018-02-24,2.3716071310657814
2018-02-10,ili perc,2,HHS Region 1,quantile,0.05,2018-02-24,2.631496074729434
2018-02-10,ili perc,2,HHS Region 1,quantile,0.1,2018-02-24,2.9666857569634177
2018-02-10,ili perc,2,HHS Region 1,quantile,0.15,2018-02-24,3.202542507911275
2018-02-10,ili perc,2,HHS Region 1,quantile,0.2,2018-02-24,3.442355982684234
2018-02-10,ili perc,2,HHS Region 1,quantile,0.25,2018-02-24,3.5894809834058066
2018-02-10,ili perc,2,HHS Region 1,quantile,0.3,2018-02-24,3.7266101170882857
2018-02-10,ili perc,2,HHS Region 1,quantile,0.35,2018-02-24,3.877215317950252
2018-02-10,ili perc,2,HHS Region 1,quantile,0.4,2018-02-24,3.9972152223494413
2018-02-10,ili perc,2,HHS Region 1,quantile,0.45,2018-02-24,4.112609213256892
2018-02-10,ili perc,2,HHS Region 1,quantile,0.5,2018-02-24,4.224294187220171
2018-02-10,ili perc,2,HHS Region 1,quantile,0.55,2018-02-24,4.3557344084308065
2018-02-10,ili perc,2,HHS Region 1,quantile,0.6,2018-02-24,4.491022827876522
2018-02-10,ili perc,2,HHS Region 1,quantile,0.65,2018-02-24,4.650988553226472
2018-02-10,ili perc,2,HHS Region 1,quantile,0.7,2018-02-24,4.8208626627178015
2018-02-10,ili perc,2,HHS Region 1,quantile,0.75,2018-02-24,5.054283948150427
2018-02-10,ili perc,2,HHS Region 1,quantile,0.8,2018-02-24,5.2712519735195595
2018-02-10,ili perc,2,HHS Region 1,quantile,0.85,2018-02-24,5.541600694833769
2018-02-10,ili perc,2,HHS Region 1,quantile,0.9,2018-02-24,5.962494735184789
2018-02-10,ili perc,2,HHS Region 1,quantile,0.95,2018-02-24,6.765000288808397
2018-02-10,ili perc,2,HHS Region 1,quantile,0.975,2018-02-24,7.729935636227847
2018-02-10,ili perc,2,HHS Region 1,quantile,0.99,2018-02-24,8.732368130437765
2018-02-10,ili perc,3,HHS Region 1,quantile,0.01,2018-03-03,1.7546479331382434
2018-02-10,ili perc,3,HHS Region 1,quantile,0.025,2018-03-03,2.0376959246148476
2018-02-10,ili perc,3,HHS Region 1,quantile,0.05,2018-03-03,2.2765278865893137
2018-02-10,ili perc,3,HHS Region 1,quantile,0.1,2018-03-03,2.635614464539637
2018-02-10,ili perc,3,HHS Region 1,quantile,0.15,2018-03-03,2.900070203904597
2018-02-10,ili perc,3,HHS Region 1,quantile,0.2,2018-03-03,3.087925669474987
2018-02-10,ili perc,3,HHS Region 1,quantile,0.25,2018-03-03,3.270546101021728
2018-02-10,ili perc,3,HHS Region 1,quantile,0.3,2018-03-03,3.414483842427813
2018-02-10,ili perc,3,HHS Region 1,quantile,0.35,2018-03-03,3.567737221977534
2018-02-10,ili perc,3,HHS Region 1,quantile,0.4,2018-03-03,3.727421179222369
2018-02-10,ili perc,3,HHS Region 1,quantile,0.45,2018-03-03,3.867955885054618
2018-02-10,ili perc,3,HHS Region 1,quantile,0.5,2018-03-03,4.000580255859944
2018-02-10,ili perc,3,HHS Region 1,quantile,0.55,2018-03-03,4.152183021692083
2018-02-10,ili perc,3,HHS Region 1,quantile,0.6,2018-03-03,4.319070658208652
2018-02-10,ili perc,3,HHS Region 1,quantile,0.65,2018-03-03,4.469683980010102
2018-02-10,ili perc,3,HHS Region 1,quantile,0.7,2018-03-03,4.670521738892659
2018-02-10,ili perc,3,HHS Region 1,quantile,0.75,2018-03-03,4.885687872440814
2018-02-10,ili perc,3,HHS Region 1,quantile,0.8,2018-03-03,5.132428342164342
2018-02-10,ili perc,3,HHS Region 1,quantile,0.85,2018-03-03,5.4650333282818675
2018-02-10,ili perc,3,HHS Region 1,quantile,0.9,2018-03-03,5.98546985150282
2018-02-10,ili perc,3,HHS Region 1,quantile,0.95,2018-03-03,6.8697300829745975
2018-02-10,ili perc,3,HHS Region 1,quantile,0.975,2018-03-03,7.68387551558002
2018-02-10,ili perc,3,HHS Region 1,quantile,0.99,2018-03-03,8.960426085851104
2018-02-10,ili perc,4,HHS Region 1,quantile,0.01,2018-03-10,1.4779633923933695
2018-02-10,ili perc,4,HHS Region 1,quantile,0.025,2018-03-10,1.7852496045360269
2018-02-10,ili perc,4,HHS Region 1,quantile,0.05,2018-03-10,2.089152017092904
2018-02-10,ili perc,4,HHS Region 1,quantile,0.1,2018-03-10,2.480245143151681
2018-02-10,ili perc,4,HHS Region 1,quantile,0.15,2018-03-10,2.728740210643755
2018-02-10,ili perc,4,HHS Region 1,quantile,0.2,2018-03-10,2.932687898874263
2018-02-10,ili perc,4,HHS Region 1,quantile,0.25,2018-03-10,3.14856722743998
2018-02-10,ili perc,4,HHS Region 1,quantile,0.3,2018-03-10,3.3056543456208605
2018-02-10,ili perc,4,HHS Region 1,quantile,0.35,2018-03-10,3.509362739509516
2018-02-10,ili perc,4,HHS Region 1,quantile,0.4,2018-03-10,3.6590833203328366
2018-02-10,ili perc,4,HHS Region 1,quantile,0.45,2018-03-10,3.8145651961235556
2018-02-10,ili perc,4,HHS Region 1,quantile,0.5,2018-03-10,3.9746135926810737
2018-02-10,ili perc,4,HHS Region 1,quantile,0.55,2018-03-10,4.131329698306801
2018-02-10,ili perc,4,HHS Region 1,quantile,0.6,2018-03-10,4.3086865800396446
2018-02-10,ili perc,4,HHS Region 1,quantile,0.65,2018-03-10,4.488000545269753
2018-02-10,ili perc,4,HHS Region 1,quantile,0.7,2018-03-10,4.697695828581153
2018-02-10,ili perc,4,HHS Region 1,quantile,0.75,2018-03-10,4.954120507333107
2018-02-10,ili perc,4,HHS Region 1,quantile,0.8,2018-03-10,5.260520974235346
2018-02-10,ili perc,4,HHS Region 1,quantile,0.85,2018-03-10,5.615436258966593
2018-02-10,ili perc,4,HHS Region 1,quantile,0.9,2018-03-10,6.209255161356984
2018-02-10,ili perc,4,HHS Region 1,quantile,0.95,2018-03-10,7.156892075010663
2018-02-10,ili perc,4,HHS Region 1,quantile,0.975,2018-03-10,8.007652190424338
2018-02-10,ili perc,4,HHS Region 1,quantile,0.99,2018-03-10,9.52427314915068
2018-02-10,ili perc,1,HHS Region 10,quantile,0.01,2018-02-17,0.9631319730871499
2018-02-10,ili perc,1,HHS Region 10,quantile,0.025,2018-02-17,1.1765253932566688
2018-02-10,ili perc,1,HHS Region 10,quantile,0.05,2018-02-17,1.332392920235926
2018-02-10,ili perc,1,HHS Region 10,quantile,0.1,2018-02-17,1.5078501649251446
2018-02-10,ili perc,1,HHS Region 10,quantile,0.15,2018-02-17,1.6652233349341479
2018-02-10,ili perc,1,HHS Region 10,quantile,0.2,2018-02-17,1.7713757954578768
2018-02-10,ili perc,1,HHS Region 10,quantile,0.25,2018-02-17,1.9102838771337407
2018-02-10,ili perc,1,HHS Region 10,quantile,0.3,2018-02-17,1.9917431708345987
2018-02-10,ili perc,1,HHS Region 10,quantile,0.35,2018-02-17,2.095460111588017
2018-02-10,ili perc,1,HHS Region 10,quantile,0.4,2018-02-17,2.1752613025387677
2018-02-10,ili perc,1,HHS Region 10,quantile,0.45,2018-02-17,2.260178817893737
