origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2015-11-14,HHS Region 1,ili perc,1,2015-11-21,quantile,0.01,0.47658263581381
2015-11-14,HHS Region 1,ili perc,1,2015-11-21,quantile,0.025,0.47658263581381
2015-11-14,HHS Region 1,ili perc,1,2015-11-21,quantile,0.05,0.47658263581381
2015-11-14,HHS Region 1,ili perc,1,2015-11-21,quantile,0.1,0.671443
2015-11-14,HHS Region 1,ili perc,1,2015-11-21,quantile,0.15,0.671443
2015-11-14,HHS Region 1,ili perc,1,2015-11-21,quantile,0.2,0.692049
2015-11-14,HHS Region 1,ili perc,1,2015-11-21,quantile,0.25,0.692049
2015-11-14,HHS Region 1,ili perc,1,2015-11-21,quantile,0.3,0.771447426974796
2015-11-14,HHS Region 1,ili perc,1,2015-11-21,quantile,0.35,0.800609297693174
2015-11-14,HHS Region 1,ili perc,1,2015-11-21,quantile,0.4,0.800609297693174
2015-11-14,HHS Region 1,ili perc,1,2015-11-21,quantile,0.45,0.820865
2015-11-14,HHS Region 1,ili perc,1,2015-11-21,quantile,0.5,0.845412
2015-11-14,HHS Region 1,ili perc,1,2015-11-21,quantile,0.55,0.845412
2015-11-14,HHS Region 1,ili perc,1,2015-11-21,quantile,0.6,1.00111
2015-11-14,HHS Region 1,ili perc,1,2015-11-21,quantile,0.65,1.01245151380198
2015-11-14,HHS Region 1,ili perc,1,2015-11-21,quantile,0.7,1.01245151380198
2015-11-14,HHS Region 1,ili perc,1,2015-11-21,quantile,0.75,1.01988688561185
2015-11-14,HHS Region 1,ili perc,1,2015-11-21,quantile,0.8,1.01988688561185
2015-11-14,HHS Region 1,ili perc,1,2015-11-21,quantile,0.85,1.35564653899035
2015-11-14,HHS Region 1,ili perc,1,2015-11-21,quantile,0.9,1.35564653899035
2015-11-14,HHS Region 1,ili perc,1,2015-11-21,quantile,0.95,4.90291073354828
2015-11-14,HHS Region 1,ili perc,1,2015-11-21,quantile,0.975,4.90291073354828
2015-11-14,HHS Region 1,ili perc,1,2015-11-21,quantile,0.99,4.90291073354828
2015-11-14,HHS Region 1,ili perc,2,2015-11-28,quantile,0.01,0.553285057226477
2015-11-14,HHS Region 1,ili perc,2,2015-11-28,quantile,0.025,0.553285057226477
2015-11-14,HHS Region 1,ili perc,2,2015-11-28,quantile,0.05,0.553285057226477
2015-11-14,HHS Region 1,ili perc,2,2015-11-28,quantile,0.1,0.624269
2015-11-14,HHS Region 1,ili perc,2,2015-11-28,quantile,0.15,0.624269
2015-11-14,HHS Region 1,ili perc,2,2015-11-28,quantile,0.2,0.689018
2015-11-14,HHS Region 1,ili perc,2,2015-11-28,quantile,0.25,0.690939097890692
2015-11-14,HHS Region 1,ili perc,2,2015-11-28,quantile,0.3,0.691579463854256
2015-11-14,HHS Region 1,ili perc,2,2015-11-28,quantile,0.35,0.82435885279644
2015-11-14,HHS Region 1,ili perc,2,2015-11-28,quantile,0.4,0.82435885279644
2015-11-14,HHS Region 1,ili perc,2,2015-11-28,quantile,0.45,0.835423753537285
2015-11-14,HHS Region 1,ili perc,2,2015-11-28,quantile,0.5,0.89633
2015-11-14,HHS Region 1,ili perc,2,2015-11-28,quantile,0.55,0.89633
2015-11-14,HHS Region 1,ili perc,2,2015-11-28,quantile,0.6,0.91993
2015-11-14,HHS Region 1,ili perc,2,2015-11-28,quantile,0.65,0.91993
2015-11-14,HHS Region 1,ili perc,2,2015-11-28,quantile,0.7,0.938472175759452
2015-11-14,HHS Region 1,ili perc,2,2015-11-28,quantile,0.75,0.938472175759452
2015-11-14,HHS Region 1,ili perc,2,2015-11-28,quantile,0.8,1.14027
2015-11-14,HHS Region 1,ili perc,2,2015-11-28,quantile,0.85,1.81205576330219
2015-11-14,HHS Region 1,ili perc,2,2015-11-28,quantile,0.9,1.81205576330219
2015-11-14,HHS Region 1,ili perc,2,2015-11-28,quantile,0.95,2.82780053421898
2015-11-14,HHS Region 1,ili perc,2,2015-11-28,quantile,0.975,2.82780053421898
2015-11-14,HHS Region 1,ili perc,2,2015-11-28,quantile,0.99,2.82780053421898
2015-11-14,HHS Region 1,ili perc,3,2015-12-05,quantile,0.01,0.628389
2015-11-14,HHS Region 1,ili perc,3,2015-12-05,quantile,0.025,0.628389
2015-11-14,HHS Region 1,ili perc,3,2015-12-05,quantile,0.05,0.628389
2015-11-14,HHS Region 1,ili perc,3,2015-12-05,quantile,0.1,0.760426
2015-11-14,HHS Region 1,ili perc,3,2015-12-05,quantile,0.15,0.825554
