origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2017-03-25,HHS Region 1,ili perc,1,2017-04-01,quantile,0.01,0.364549766155223
2017-03-25,HHS Region 1,ili perc,1,2017-04-01,quantile,0.025,0.364549766155223
2017-03-25,HHS Region 1,ili perc,1,2017-04-01,quantile,0.05,0.364549766155223
2017-03-25,HHS Region 1,ili perc,1,2017-04-01,quantile,0.1,0.573967915888988
2017-03-25,HHS Region 1,ili perc,1,2017-04-01,quantile,0.15,0.573967915888988
2017-03-25,HHS Region 1,ili perc,1,2017-04-01,quantile,0.2,0.621933
2017-03-25,HHS Region 1,ili perc,1,2017-04-01,quantile,0.25,0.712583725815583
2017-03-25,HHS Region 1,ili perc,1,2017-04-01,quantile,0.3,0.712583725815583
2017-03-25,HHS Region 1,ili perc,1,2017-04-01,quantile,0.35,0.971705687098049
2017-03-25,HHS Region 1,ili perc,1,2017-04-01,quantile,0.4,1.11948
2017-03-25,HHS Region 1,ili perc,1,2017-04-01,quantile,0.45,1.11948
2017-03-25,HHS Region 1,ili perc,1,2017-04-01,quantile,0.5,1.18515
2017-03-25,HHS Region 1,ili perc,1,2017-04-01,quantile,0.55,1.18515
2017-03-25,HHS Region 1,ili perc,1,2017-04-01,quantile,0.6,1.45962269260484
2017-03-25,HHS Region 1,ili perc,1,2017-04-01,quantile,0.65,1.5203
2017-03-25,HHS Region 1,ili perc,1,2017-04-01,quantile,0.7,1.54476732736691
2017-03-25,HHS Region 1,ili perc,1,2017-04-01,quantile,0.75,1.54476732736691
2017-03-25,HHS Region 1,ili perc,1,2017-04-01,quantile,0.8,1.55956304867646
2017-03-25,HHS Region 1,ili perc,1,2017-04-01,quantile,0.85,1.59596
2017-03-25,HHS Region 1,ili perc,1,2017-04-01,quantile,0.9,1.59596
2017-03-25,HHS Region 1,ili perc,1,2017-04-01,quantile,0.95,2.03999
2017-03-25,HHS Region 1,ili perc,1,2017-04-01,quantile,0.975,2.03999
2017-03-25,HHS Region 1,ili perc,1,2017-04-01,quantile,0.99,2.03999
2017-03-25,HHS Region 1,ili perc,2,2017-04-08,quantile,0.01,0.375642911297006
2017-03-25,HHS Region 1,ili perc,2,2017-04-08,quantile,0.025,0.375642911297006
2017-03-25,HHS Region 1,ili perc,2,2017-04-08,quantile,0.05,0.375642911297006
2017-03-25,HHS Region 1,ili perc,2,2017-04-08,quantile,0.1,0.566725834798362
2017-03-25,HHS Region 1,ili perc,2,2017-04-08,quantile,0.15,0.566725834798362
2017-03-25,HHS Region 1,ili perc,2,2017-04-08,quantile,0.2,0.627147302227601
2017-03-25,HHS Region 1,ili perc,2,2017-04-08,quantile,0.25,0.7515
2017-03-25,HHS Region 1,ili perc,2,2017-04-08,quantile,0.3,0.7515
2017-03-25,HHS Region 1,ili perc,2,2017-04-08,quantile,0.35,0.853484747603346
2017-03-25,HHS Region 1,ili perc,2,2017-04-08,quantile,0.4,0.934313
2017-03-25,HHS Region 1,ili perc,2,2017-04-08,quantile,0.45,0.934313
2017-03-25,HHS Region 1,ili perc,2,2017-04-08,quantile,0.5,1.19767
2017-03-25,HHS Region 1,ili perc,2,2017-04-08,quantile,0.55,1.19767
2017-03-25,HHS Region 1,ili perc,2,2017-04-08,quantile,0.6,1.21643617783892
2017-03-25,HHS Region 1,ili perc,2,2017-04-08,quantile,0.65,1.282541192172
2017-03-25,HHS Region 1,ili perc,2,2017-04-08,quantile,0.7,1.47691330819715
2017-03-25,HHS Region 1,ili perc,2,2017-04-08,quantile,0.75,1.47691330819715
2017-03-25,HHS Region 1,ili perc,2,2017-04-08,quantile,0.8,1.58312
2017-03-25,HHS Region 1,ili perc,2,2017-04-08,quantile,0.85,1.71028
2017-03-25,HHS Region 1,ili perc,2,2017-04-08,quantile,0.9,1.71028
2017-03-25,HHS Region 1,ili perc,2,2017-04-08,quantile,0.95,1.82481
2017-03-25,HHS Region 1,ili perc,2,2017-04-08,quantile,0.975,1.82481
2017-03-25,HHS Region 1,ili perc,2,2017-04-08,quantile,0.99,1.82481
2017-03-25,HHS Region 1,ili perc,3,2017-04-15,quantile,0.01,0.234203959276912
2017-03-25,HHS Region 1,ili perc,3,2017-04-15,quantile,0.025,0.234203959276912
2017-03-25,HHS Region 1,ili perc,3,2017-04-15,quantile,0.05,0.234203959276912
2017-03-25,HHS Region 1,ili perc,3,2017-04-15,quantile,0.1,0.423807392977073
2017-03-25,HHS Region 1,ili perc,3,2017-04-15,quantile,0.15,0.480885886130161
2017-03-25,HHS Region 1,ili perc,3,2017-04-15,quantile,0.2,0.480885886130161
2017-03-25,HHS Region 1,ili perc,3,2017-04-15,quantile,0.25,0.685797167134837
2017-03-25,HHS Region 1,ili perc,3,2017-04-15,quantile,0.3,0.685797167134837
2017-03-25,HHS Region 1,ili perc,3,2017-04-15,quantile,0.35,0.834506
2017-03-25,HHS Region 1,ili perc,3,2017-04-15,quantile,0.4,0.857187
2017-03-25,HHS Region 1,ili perc,3,2017-04-15,quantile,0.45,0.857187
2017-03-25,HHS Region 1,ili perc,3,2017-04-15,quantile,0.5,0.911753309636721
2017-03-25,HHS Region 1,ili perc,3,2017-04-15,quantile,0.55,1.08734280869904
2017-03-25,HHS Region 1,ili perc,3,2017-04-15,quantile,0.6,1.08734280869904
2017-03-25,HHS Region 1,ili perc,3,2017-04-15,quantile,0.65,1.24114
2017-03-25,HHS Region 1,ili perc,3,2017-04-15,quantile,0.7,1.38746
2017-03-25,HHS Region 1,ili perc,3,2017-04-15,quantile,0.75,1.38746
2017-03-25,HHS Region 1,ili perc,3,2017-04-15,quantile,0.8,1.47145203237242
2017-03-25,HHS Region 1,ili perc,3,2017-04-15,quantile,0.85,1.57636
2017-03-25,HHS Region 1,ili perc,3,2017-04-15,quantile,0.9,1.57636
2017-03-25,HHS Region 1,ili perc,3,2017-04-15,quantile,0.95,1.96088
2017-03-25,HHS Region 1,ili perc,3,2017-04-15,quantile,0.975,1.96088
2017-03-25,HHS Region 1,ili perc,3,2017-04-15,quantile,0.99,1.96088
2017-03-25,HHS Region 1,ili perc,4,2017-04-22,quantile,0.01,0.229880220714794
2017-03-25,HHS Region 1,ili perc,4,2017-04-22,quantile,0.025,0.229880220714794
2017-03-25,HHS Region 1,ili perc,4,2017-04-22,quantile,0.05,0.229880220714794
2017-03-25,HHS Region 1,ili perc,4,2017-04-22,quantile,0.1,0.367165242686277
2017-03-25,HHS Region 1,ili perc,4,2017-04-22,quantile,0.15,0.367165242686277
2017-03-25,HHS Region 1,ili perc,4,2017-04-22,quantile,0.2,0.376907999029103
2017-03-25,HHS Region 1,ili perc,4,2017-04-22,quantile,0.25,0.446048357068623
2017-03-25,HHS Region 1,ili perc,4,2017-04-22,quantile,0.3,0.778564
2017-03-25,HHS Region 1,ili perc,4,2017-04-22,quantile,0.35,0.778564
2017-03-25,HHS Region 1,ili perc,4,2017-04-22,quantile,0.4,0.779753
2017-03-25,HHS Region 1,ili perc,4,2017-04-22,quantile,0.45,0.797581164516891
2017-03-25,HHS Region 1,ili perc,4,2017-04-22,quantile,0.5,0.797581164516891
2017-03-25,HHS Region 1,ili perc,4,2017-04-22,quantile,0.55,0.944557901963165
2017-03-25,HHS Region 1,ili perc,4,2017-04-22,quantile,0.6,0.944557901963165
2017-03-25,HHS Region 1,ili perc,4,2017-04-22,quantile,0.65,1.05995
2017-03-25,HHS Region 1,ili perc,4,2017-04-22,quantile,0.7,1.09617343678005
2017-03-25,HHS Region 1,ili perc,4,2017-04-22,quantile,0.75,1.09617343678005
2017-03-25,HHS Region 1,ili perc,4,2017-04-22,quantile,0.8,1.29744
2017-03-25,HHS Region 1,ili perc,4,2017-04-22,quantile,0.85,1.62583
2017-03-25,HHS Region 1,ili perc,4,2017-04-22,quantile,0.9,1.62583
2017-03-25,HHS Region 1,ili perc,4,2017-04-22,quantile,0.95,1.73466
2017-03-25,HHS Region 1,ili perc,4,2017-04-22,quantile,0.975,1.73466
2017-03-25,HHS Region 1,ili perc,4,2017-04-22,quantile,0.99,1.73466
2017-03-25,HHS Region 10,ili perc,1,2017-04-01,quantile,0.01,0.350377057038537
2017-03-25,HHS Region 10,ili perc,1,2017-04-01,quantile,0.025,0.350377057038537
2017-03-25,HHS Region 10,ili perc,1,2017-04-01,quantile,0.05,0.350377057038537
2017-03-25,HHS Region 10,ili perc,1,2017-04-01,quantile,0.1,0.669393
2017-03-25,HHS Region 10,ili perc,1,2017-04-01,quantile,0.15,0.669393
2017-03-25,HHS Region 10,ili perc,1,2017-04-01,quantile,0.2,0.684961439190928
2017-03-25,HHS Region 10,ili perc,1,2017-04-01,quantile,0.25,0.725207609797732
2017-03-25,HHS Region 10,ili perc,1,2017-04-01,quantile,0.3,0.738623
2017-03-25,HHS Region 10,ili perc,1,2017-04-01,quantile,0.35,0.884297
2017-03-25,HHS Region 10,ili perc,1,2017-04-01,quantile,0.4,1.11654524303113
2017-03-25,HHS Region 10,ili perc,1,2017-04-01,quantile,0.45,1.65878
2017-03-25,HHS Region 10,ili perc,1,2017-04-01,quantile,0.5,1.65878
2017-03-25,HHS Region 10,ili perc,1,2017-04-01,quantile,0.55,1.76887
2017-03-25,HHS Region 10,ili perc,1,2017-04-01,quantile,0.6,1.76887
2017-03-25,HHS Region 10,ili perc,1,2017-04-01,quantile,0.65,1.77751
2017-03-25,HHS Region 10,ili perc,1,2017-04-01,quantile,0.7,2.09137171809568
2017-03-25,HHS Region 10,ili perc,1,2017-04-01,quantile,0.75,2.09137171809568
2017-03-25,HHS Region 10,ili perc,1,2017-04-01,quantile,0.8,2.47765499723406
2017-03-25,HHS Region 10,ili perc,1,2017-04-01,quantile,0.85,3.33182084478286
2017-03-25,HHS Region 10,ili perc,1,2017-04-01,quantile,0.9,3.33182084478286
2017-03-25,HHS Region 10,ili perc,1,2017-04-01,quantile,0.95,5.77509825931534
2017-03-25,HHS Region 10,ili perc,1,2017-04-01,quantile,0.975,5.77509825931534
2017-03-25,HHS Region 10,ili perc,1,2017-04-01,quantile,0.99,5.77509825931534
2017-03-25,HHS Region 10,ili perc,2,2017-04-08,quantile,0.01,0.398855611302837
2017-03-25,HHS Region 10,ili perc,2,2017-04-08,quantile,0.025,0.398855611302837
2017-03-25,HHS Region 10,ili perc,2,2017-04-08,quantile,0.05,0.398855611302837
2017-03-25,HHS Region 10,ili perc,2,2017-04-08,quantile,0.1,0.57424795098369
2017-03-25,HHS Region 10,ili perc,2,2017-04-08,quantile,0.15,0.57424795098369
2017-03-25,HHS Region 10,ili perc,2,2017-04-08,quantile,0.2,0.721545
2017-03-25,HHS Region 10,ili perc,2,2017-04-08,quantile,0.25,0.739106899738698
2017-03-25,HHS Region 10,ili perc,2,2017-04-08,quantile,0.3,0.752904
2017-03-25,HHS Region 10,ili perc,2,2017-04-08,quantile,0.35,0.752904
2017-03-25,HHS Region 10,ili perc,2,2017-04-08,quantile,0.4,0.784228641195425
2017-03-25,HHS Region 10,ili perc,2,2017-04-08,quantile,0.45,0.977884
2017-03-25,HHS Region 10,ili perc,2,2017-04-08,quantile,0.5,0.977884
2017-03-25,HHS Region 10,ili perc,2,2017-04-08,quantile,0.55,1.18923
2017-03-25,HHS Region 10,ili perc,2,2017-04-08,quantile,0.6,1.26383336598141
2017-03-25,HHS Region 10,ili perc,2,2017-04-08,quantile,0.65,1.26383336598141
2017-03-25,HHS Region 10,ili perc,2,2017-04-08,quantile,0.7,1.58722
2017-03-25,HHS Region 10,ili perc,2,2017-04-08,quantile,0.75,1.71131
2017-03-25,HHS Region 10,ili perc,2,2017-04-08,quantile,0.8,1.71131
2017-03-25,HHS Region 10,ili perc,2,2017-04-08,quantile,0.85,2.45500250242997
2017-03-25,HHS Region 10,ili perc,2,2017-04-08,quantile,0.9,2.45500250242997
2017-03-25,HHS Region 10,ili perc,2,2017-04-08,quantile,0.95,2.81914080119458
2017-03-25,HHS Region 10,ili perc,2,2017-04-08,quantile,0.975,2.81914080119458
2017-03-25,HHS Region 10,ili perc,2,2017-04-08,quantile,0.99,2.81914080119458
2017-03-25,HHS Region 10,ili perc,3,2017-04-15,quantile,0.01,0.234890894119053
2017-03-25,HHS Region 10,ili perc,3,2017-04-15,quantile,0.025,0.234890894119053
2017-03-25,HHS Region 10,ili perc,3,2017-04-15,quantile,0.05,0.234890894119053
2017-03-25,HHS Region 10,ili perc,3,2017-04-15,quantile,0.1,0.425599
2017-03-25,HHS Region 10,ili perc,3,2017-04-15,quantile,0.15,0.425599
2017-03-25,HHS Region 10,ili perc,3,2017-04-15,quantile,0.2,0.518377702158589
2017-03-25,HHS Region 10,ili perc,3,2017-04-15,quantile,0.25,0.633137
2017-03-25,HHS Region 10,ili perc,3,2017-04-15,quantile,0.3,0.633137
