origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.01,0.468584283357588
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.025,0.468584283357588
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.05,0.468584283357588
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.1,0.509446552025
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.15,0.509446552025
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.2,0.858635
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.25,1.02891421609534
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.3,1.02891421609534
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.35,1.18804
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.4,1.18804
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.45,1.35777
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.5,1.36504
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.55,1.36504
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.6,1.44048177733395
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.65,1.44048177733395
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.7,1.72719
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.75,1.72719
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.8,2.00441581156252
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.85,2.00757282397747
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.9,2.00757282397747
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.95,2.45089111212641
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.975,2.45089111212641
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.99,2.45089111212641
2016-03-12,HHS Region 1,ili perc,2,2016-03-26,quantile,0.01,0.370329887020557
2016-03-12,HHS Region 1,ili perc,2,2016-03-26,quantile,0.025,0.370329887020557
2016-03-12,HHS Region 1,ili perc,2,2016-03-26,quantile,0.05,0.370329887020557
2016-03-12,HHS Region 1,ili perc,2,2016-03-26,quantile,0.1,0.516423973844147
2016-03-12,HHS Region 1,ili perc,2,2016-03-26,quantile,0.15,0.516423973844147
2016-03-12,HHS Region 1,ili perc,2,2016-03-26,quantile,0.2,0.73987535402285
2016-03-12,HHS Region 1,ili perc,2,2016-03-26,quantile,0.25,0.73987535402285
2016-03-12,HHS Region 1,ili perc,2,2016-03-26,quantile,0.3,0.831097
2016-03-12,HHS Region 1,ili perc,2,2016-03-26,quantile,0.35,0.831097
2016-03-12,HHS Region 1,ili perc,2,2016-03-26,quantile,0.4,1.02294
2016-03-12,HHS Region 1,ili perc,2,2016-03-26,quantile,0.45,1.19612
2016-03-12,HHS Region 1,ili perc,2,2016-03-26,quantile,0.5,1.46483585402513
2016-03-12,HHS Region 1,ili perc,2,2016-03-26,quantile,0.55,1.46483585402513
2016-03-12,HHS Region 1,ili perc,2,2016-03-26,quantile,0.6,1.51214
2016-03-12,HHS Region 1,ili perc,2,2016-03-26,quantile,0.65,1.51214
2016-03-12,HHS Region 1,ili perc,2,2016-03-26,quantile,0.7,1.55680470187399
2016-03-12,HHS Region 1,ili perc,2,2016-03-26,quantile,0.75,1.69082
2016-03-12,HHS Region 1,ili perc,2,2016-03-26,quantile,0.8,1.69082
2016-03-12,HHS Region 1,ili perc,2,2016-03-26,quantile,0.85,1.77120078715101
2016-03-12,HHS Region 1,ili perc,2,2016-03-26,quantile,0.9,1.77120078715101
2016-03-12,HHS Region 1,ili perc,2,2016-03-26,quantile,0.95,1.91642369135616
2016-03-12,HHS Region 1,ili perc,2,2016-03-26,quantile,0.975,1.91642369135616
2016-03-12,HHS Region 1,ili perc,2,2016-03-26,quantile,0.99,1.91642369135616
2016-03-12,HHS Region 1,ili perc,3,2016-04-02,quantile,0.01,0.364549766155223
2016-03-12,HHS Region 1,ili perc,3,2016-04-02,quantile,0.025,0.364549766155223
2016-03-12,HHS Region 1,ili perc,3,2016-04-02,quantile,0.05,0.364549766155223
2016-03-12,HHS Region 1,ili perc,3,2016-04-02,quantile,0.1,0.573967915888988
2016-03-12,HHS Region 1,ili perc,3,2016-04-02,quantile,0.15,0.573967915888988
2016-03-12,HHS Region 1,ili perc,3,2016-04-02,quantile,0.2,0.621933
2016-03-12,HHS Region 1,ili perc,3,2016-04-02,quantile,0.25,0.712583725815583
2016-03-12,HHS Region 1,ili perc,3,2016-04-02,quantile,0.3,0.712583725815583
2016-03-12,HHS Region 1,ili perc,3,2016-04-02,quantile,0.35,0.971705687098049
2016-03-12,HHS Region 1,ili perc,3,2016-04-02,quantile,0.4,0.971705687098049
2016-03-12,HHS Region 1,ili perc,3,2016-04-02,quantile,0.45,1.11948
2016-03-12,HHS Region 1,ili perc,3,2016-04-02,quantile,0.5,1.18515
2016-03-12,HHS Region 1,ili perc,3,2016-04-02,quantile,0.55,1.18515
2016-03-12,HHS Region 1,ili perc,3,2016-04-02,quantile,0.6,1.45962269260484
2016-03-12,HHS Region 1,ili perc,3,2016-04-02,quantile,0.65,1.45962269260484
2016-03-12,HHS Region 1,ili perc,3,2016-04-02,quantile,0.7,1.5203
2016-03-12,HHS Region 1,ili perc,3,2016-04-02,quantile,0.75,1.5203
2016-03-12,HHS Region 1,ili perc,3,2016-04-02,quantile,0.8,1.54476732736691
2016-03-12,HHS Region 1,ili perc,3,2016-04-02,quantile,0.85,1.55956304867646
2016-03-12,HHS Region 1,ili perc,3,2016-04-02,quantile,0.9,1.55956304867646
2016-03-12,HHS Region 1,ili perc,3,2016-04-02,quantile,0.95,1.59596
2016-03-12,HHS Region 1,ili perc,3,2016-04-02,quantile,0.975,1.59596
2016-03-12,HHS Region 1,ili perc,3,2016-04-02,quantile,0.99,1.59596
2016-03-12,HHS Region 1,ili perc,4,2016-04-09,quantile,0.01,0.375642911297006
2016-03-12,HHS Region 1,ili perc,4,2016-04-09,quantile,0.025,0.375642911297006
2016-03-12,HHS Region 1,ili perc,4,2016-04-09,quantile,0.05,0.375642911297006
2016-03-12,HHS Region 1,ili perc,4,2016-04-09,quantile,0.1,0.566725834798362
2016-03-12,HHS Region 1,ili perc,4,2016-04-09,quantile,0.15,0.566725834798362
2016-03-12,HHS Region 1,ili perc,4,2016-04-09,quantile,0.2,0.627147302227601
2016-03-12,HHS Region 1,ili perc,4,2016-04-09,quantile,0.25,0.627147302227601
2016-03-12,HHS Region 1,ili perc,4,2016-04-09,quantile,0.3,0.7515
2016-03-12,HHS Region 1,ili perc,4,2016-04-09,quantile,0.35,0.853484747603346
2016-03-12,HHS Region 1,ili perc,4,2016-04-09,quantile,0.4,0.853484747603346
2016-03-12,HHS Region 1,ili perc,4,2016-04-09,quantile,0.45,0.934313
2016-03-12,HHS Region 1,ili perc,4,2016-04-09,quantile,0.5,1.0659915
2016-03-12,HHS Region 1,ili perc,4,2016-04-09,quantile,0.55,1.19767
2016-03-12,HHS Region 1,ili perc,4,2016-04-09,quantile,0.6,1.21643617783892
2016-03-12,HHS Region 1,ili perc,4,2016-04-09,quantile,0.65,1.21643617783892
2016-03-12,HHS Region 1,ili perc,4,2016-04-09,quantile,0.7,1.282541192172
2016-03-12,HHS Region 1,ili perc,4,2016-04-09,quantile,0.75,1.47691330819715
2016-03-12,HHS Region 1,ili perc,4,2016-04-09,quantile,0.8,1.47691330819715
2016-03-12,HHS Region 1,ili perc,4,2016-04-09,quantile,0.85,1.58312
2016-03-12,HHS Region 1,ili perc,4,2016-04-09,quantile,0.9,1.58312
2016-03-12,HHS Region 1,ili perc,4,2016-04-09,quantile,0.95,1.82481
2016-03-12,HHS Region 1,ili perc,4,2016-04-09,quantile,0.975,1.82481
2016-03-12,HHS Region 1,ili perc,4,2016-04-09,quantile,0.99,1.82481
2016-03-12,HHS Region 10,ili perc,1,2016-03-19,quantile,0.01,0.601935
2016-03-12,HHS Region 10,ili perc,1,2016-03-19,quantile,0.025,0.601935
