origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.01,0.194602119589577
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.025,0.194602119589577
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.05,0.194602119589577
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.1,0.256113255285865
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.15,0.256113255285865
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.2,0.381844940032214
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.25,0.42793727726554
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.3,0.461101525652728
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.35,0.461101525652728
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.4,0.515393
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.45,0.555114816673958
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.5,0.555114816673958
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.55,0.608604
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.6,0.690938
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.65,0.690938
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.7,0.735565
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.75,0.89892
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.8,1.00593
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.85,1.00593
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.9,1.09738107247962
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.95,1.29032
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.975,1.29032
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.99,1.29032
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.01,0.20928796386412
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.025,0.20928796386412
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.05,0.20928796386412
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.1,0.255416735037201
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.15,0.282221536428319
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.2,0.282221536428319
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.25,0.3054113112229
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.3,0.346685384672156
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.35,0.440723648885978
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.4,0.440723648885978
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.45,0.498389
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.5,0.499494
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.55,0.499494
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.6,0.623383
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.65,0.663237
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.7,0.663237
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.75,0.780414
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.8,0.895756
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.85,0.895756
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.9,1.0337
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.95,1.22785717576359
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.975,1.22785717576359
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.99,1.22785717576359
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.01,0.202560820410781
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.025,0.202560820410781
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.05,0.202560820410781
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.1,0.270333871367043
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.15,0.270333871367043
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.2,0.332538048954178
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.25,0.339427189264269
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.3,0.384382125356182
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.35,0.384382125356182
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.4,0.498855362929491
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.45,0.513504
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.5,0.513504
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.55,0.555332
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.6,0.575517
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.65,0.580681
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.7,0.580681
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.75,0.595752
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.8,0.648152321664424
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.85,0.648152321664424
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.9,0.795374
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.95,0.845762
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.975,0.845762
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.99,0.845762
2018-05-05,HHS Region 1,ili perc,4,2018-06-02,quantile,0.01,0.135079022760117
2018-05-05,HHS Region 1,ili perc,4,2018-06-02,quantile,0.025,0.135079022760117
2018-05-05,HHS Region 1,ili perc,4,2018-06-02,quantile,0.05,0.135079022760117
2018-05-05,HHS Region 1,ili perc,4,2018-06-02,quantile,0.1,0.330023332904419
2018-05-05,HHS Region 1,ili perc,4,2018-06-02,quantile,0.15,0.373541449484478
2018-05-05,HHS Region 1,ili perc,4,2018-06-02,quantile,0.2,0.373541449484478
2018-05-05,HHS Region 1,ili perc,4,2018-06-02,quantile,0.25,0.400552154755459
2018-05-05,HHS Region 1,ili perc,4,2018-06-02,quantile,0.3,0.467701398953312
2018-05-05,HHS Region 1,ili perc,4,2018-06-02,quantile,0.35,0.480187
2018-05-05,HHS Region 1,ili perc,4,2018-06-02,quantile,0.4,0.480187
2018-05-05,HHS Region 1,ili perc,4,2018-06-02,quantile,0.45,0.528898825609342
2018-05-05,HHS Region 1,ili perc,4,2018-06-02,quantile,0.5,0.574262
