origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.01,0.8271114808196268
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.025,1.2186553432231004
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.05,1.4294529545822325
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.1,1.5872215888676144
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.15,1.711123973136345
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.2,1.7984169553846998
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.25,1.8622881680313583
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.3,1.917894556432487
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.35,1.9780666696139884
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.4,2.0289960572295955
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.45,2.085690211732595
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.5,2.138238265435869
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.55,2.1956052676903766
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.6,2.2532929067784733
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.65,2.303566023933681
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.7,2.362505096195485
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.75,2.4217593113322557
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.8,2.506230397496754
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.85,2.62618758909099
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.9,2.8382056616343787
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.95,3.2969703975077644
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.975,3.881921545276077
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.99,5.8274278378645255
2017-03-18,HHS Region 1,ili perc,2,2017-04-01,quantile,0.01,0.777452530203345
2017-03-18,HHS Region 1,ili perc,2,2017-04-01,quantile,0.025,0.9691593658490326
2017-03-18,HHS Region 1,ili perc,2,2017-04-01,quantile,0.05,1.2726346008087412
2017-03-18,HHS Region 1,ili perc,2,2017-04-01,quantile,0.1,1.4329332251815154
2017-03-18,HHS Region 1,ili perc,2,2017-04-01,quantile,0.15,1.5699784843295594
2017-03-18,HHS Region 1,ili perc,2,2017-04-01,quantile,0.2,1.6683932208090808
2017-03-18,HHS Region 1,ili perc,2,2017-04-01,quantile,0.25,1.7486330272302353
2017-03-18,HHS Region 1,ili perc,2,2017-04-01,quantile,0.3,1.8061380790583637
2017-03-18,HHS Region 1,ili perc,2,2017-04-01,quantile,0.35,1.885778990628392
2017-03-18,HHS Region 1,ili perc,2,2017-04-01,quantile,0.4,1.9620276463033506
2017-03-18,HHS Region 1,ili perc,2,2017-04-01,quantile,0.45,2.0455768063318174
2017-03-18,HHS Region 1,ili perc,2,2017-04-01,quantile,0.5,2.122334665406331
2017-03-18,HHS Region 1,ili perc,2,2017-04-01,quantile,0.55,2.2002426892669824
2017-03-18,HHS Region 1,ili perc,2,2017-04-01,quantile,0.6,2.2770955271200317
2017-03-18,HHS Region 1,ili perc,2,2017-04-01,quantile,0.65,2.3816113908250154
2017-03-18,HHS Region 1,ili perc,2,2017-04-01,quantile,0.7,2.4792715652917856
2017-03-18,HHS Region 1,ili perc,2,2017-04-01,quantile,0.75,2.62373130944122
2017-03-18,HHS Region 1,ili perc,2,2017-04-01,quantile,0.8,2.7621223129834425
2017-03-18,HHS Region 1,ili perc,2,2017-04-01,quantile,0.85,2.937860103706571
2017-03-18,HHS Region 1,ili perc,2,2017-04-01,quantile,0.9,3.2415155936856332
2017-03-18,HHS Region 1,ili perc,2,2017-04-01,quantile,0.95,4.003592082960714
2017-03-18,HHS Region 1,ili perc,2,2017-04-01,quantile,0.975,5.382860682737862
2017-03-18,HHS Region 1,ili perc,2,2017-04-01,quantile,0.99,6.955428333086426
2017-03-18,HHS Region 1,ili perc,3,2017-04-08,quantile,0.01,0.6393619716848169
2017-03-18,HHS Region 1,ili perc,3,2017-04-08,quantile,0.025,0.8330305863346835
2017-03-18,HHS Region 1,ili perc,3,2017-04-08,quantile,0.05,1.061740334928619
