origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2016-01-02,HHS Region 1,ili perc,1,2016-01-09,quantile,0.01,0.668722899099167
2016-01-02,HHS Region 1,ili perc,1,2016-01-09,quantile,0.025,0.838909215296476
2016-01-02,HHS Region 1,ili perc,1,2016-01-09,quantile,0.05,1.0311613161716033
2016-01-02,HHS Region 1,ili perc,1,2016-01-09,quantile,0.1,1.2047240001920676
2016-01-02,HHS Region 1,ili perc,1,2016-01-09,quantile,0.15,1.263261858334576
2016-01-02,HHS Region 1,ili perc,1,2016-01-09,quantile,0.2,1.3159583849771364
2016-01-02,HHS Region 1,ili perc,1,2016-01-09,quantile,0.25,1.3557239896796036
2016-01-02,HHS Region 1,ili perc,1,2016-01-09,quantile,0.3,1.4021482946411092
2016-01-02,HHS Region 1,ili perc,1,2016-01-09,quantile,0.35,1.4442326837604962
2016-01-02,HHS Region 1,ili perc,1,2016-01-09,quantile,0.4,1.4875529624791715
2016-01-02,HHS Region 1,ili perc,1,2016-01-09,quantile,0.45,1.5299422357107693
2016-01-02,HHS Region 1,ili perc,1,2016-01-09,quantile,0.5,1.5745369216545386
2016-01-02,HHS Region 1,ili perc,1,2016-01-09,quantile,0.55,1.6271959651450651
2016-01-02,HHS Region 1,ili perc,1,2016-01-09,quantile,0.6,1.677691663047259
2016-01-02,HHS Region 1,ili perc,1,2016-01-09,quantile,0.65,1.7338509459699698
2016-01-02,HHS Region 1,ili perc,1,2016-01-09,quantile,0.7,1.7747376248889384
2016-01-02,HHS Region 1,ili perc,1,2016-01-09,quantile,0.75,1.8198062022521642
2016-01-02,HHS Region 1,ili perc,1,2016-01-09,quantile,0.8,1.9232127834901374
2016-01-02,HHS Region 1,ili perc,1,2016-01-09,quantile,0.85,2.0644651936861833
2016-01-02,HHS Region 1,ili perc,1,2016-01-09,quantile,0.9,2.162229284222657
2016-01-02,HHS Region 1,ili perc,1,2016-01-09,quantile,0.95,2.564489031238806
2016-01-02,HHS Region 1,ili perc,1,2016-01-09,quantile,0.975,2.910869330976998
2016-01-02,HHS Region 1,ili perc,1,2016-01-09,quantile,0.99,3.5859337516269103
2016-01-02,HHS Region 1,ili perc,2,2016-01-16,quantile,0.01,0.5198519186159479
2016-01-02,HHS Region 1,ili perc,2,2016-01-16,quantile,0.025,0.6670437009837448
2016-01-02,HHS Region 1,ili perc,2,2016-01-16,quantile,0.05,0.8829305634160728
2016-01-02,HHS Region 1,ili perc,2,2016-01-16,quantile,0.1,1.0295143206887134
2016-01-02,HHS Region 1,ili perc,2,2016-01-16,quantile,0.15,1.1324782771430077
2016-01-02,HHS Region 1,ili perc,2,2016-01-16,quantile,0.2,1.2272778801821131
2016-01-02,HHS Region 1,ili perc,2,2016-01-16,quantile,0.25,1.2950547964464816
2016-01-02,HHS Region 1,ili perc,2,2016-01-16,quantile,0.3,1.3487184978219453
2016-01-02,HHS Region 1,ili perc,2,2016-01-16,quantile,0.35,1.4033890829888709
