origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2017-12-02,HHS Region 1,ili perc,1,2017-12-09,quantile,0.01,0.7359009569235408
2017-12-02,HHS Region 1,ili perc,1,2017-12-09,quantile,0.025,0.8639088107121952
2017-12-02,HHS Region 1,ili perc,1,2017-12-09,quantile,0.05,1.0350129702372424
2017-12-02,HHS Region 1,ili perc,1,2017-12-09,quantile,0.1,1.168148560101905
2017-12-02,HHS Region 1,ili perc,1,2017-12-09,quantile,0.15,1.2375994773260528
2017-12-02,HHS Region 1,ili perc,1,2017-12-09,quantile,0.2,1.2914720169572584
2017-12-02,HHS Region 1,ili perc,1,2017-12-09,quantile,0.25,1.32545658943626
2017-12-02,HHS Region 1,ili perc,1,2017-12-09,quantile,0.3,1.3696005064818517
2017-12-02,HHS Region 1,ili perc,1,2017-12-09,quantile,0.35,1.4101251209052454
2017-12-02,HHS Region 1,ili perc,1,2017-12-09,quantile,0.4,1.4494208495249012
2017-12-02,HHS Region 1,ili perc,1,2017-12-09,quantile,0.45,1.4915111237147003
2017-12-02,HHS Region 1,ili perc,1,2017-12-09,quantile,0.5,1.5227284491249493
2017-12-02,HHS Region 1,ili perc,1,2017-12-09,quantile,0.55,1.5531532138789286
2017-12-02,HHS Region 1,ili perc,1,2017-12-09,quantile,0.6,1.5979968289592046
2017-12-02,HHS Region 1,ili perc,1,2017-12-09,quantile,0.65,1.6457783930523942
2017-12-02,HHS Region 1,ili perc,1,2017-12-09,quantile,0.7,1.7035230832349018
2017-12-02,HHS Region 1,ili perc,1,2017-12-09,quantile,0.75,1.747080012811393
2017-12-02,HHS Region 1,ili perc,1,2017-12-09,quantile,0.8,1.7977413483347169
2017-12-02,HHS Region 1,ili perc,1,2017-12-09,quantile,0.85,1.9128302935926538
2017-12-02,HHS Region 1,ili perc,1,2017-12-09,quantile,0.9,2.0498990564534507
2017-12-02,HHS Region 1,ili perc,1,2017-12-09,quantile,0.95,2.2364203988884594
2017-12-02,HHS Region 1,ili perc,1,2017-12-09,quantile,0.975,2.680169946995047
2017-12-02,HHS Region 1,ili perc,1,2017-12-09,quantile,0.99,3.6070616045920536
2017-12-02,HHS Region 1,ili perc,2,2017-12-16,quantile,0.01,0.5233041607992125
2017-12-02,HHS Region 1,ili perc,2,2017-12-16,quantile,0.025,0.7459090149456117
2017-12-02,HHS Region 1,ili perc,2,2017-12-16,quantile,0.05,0.9054961942981169
2017-12-02,HHS Region 1,ili perc,2,2017-12-16,quantile,0.1,1.0006576182667863
2017-12-02,HHS Region 1,ili perc,2,2017-12-16,quantile,0.15,1.097111076328711
2017-12-02,HHS Region 1,ili perc,2,2017-12-16,quantile,0.2,1.1738589583900794
2017-12-02,HHS Region 1,ili perc,2,2017-12-16,quantile,0.25,1.2395636662996616
2017-12-02,HHS Region 1,ili perc,2,2017-12-16,quantile,0.3,1.2953091871315623
2017-12-02,HHS Region 1,ili perc,2,2017-12-16,quantile,0.35,1.3569898052986749
2017-12-02,HHS Region 1,ili perc,2,2017-12-16,quantile,0.4,1.4186923247341798
2017-12-02,HHS Region 1,ili perc,2,2017-12-16,quantile,0.45,1.4729187515011875
