origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2016-05-07,HHS Region 1,ili perc,1,2016-05-14,quantile,0.01,0.4127364506605843
2016-05-07,HHS Region 1,ili perc,1,2016-05-14,quantile,0.025,0.5674541255271278
2016-05-07,HHS Region 1,ili perc,1,2016-05-14,quantile,0.05,0.6654196078634397
2016-05-07,HHS Region 1,ili perc,1,2016-05-14,quantile,0.1,0.7886639444488612
2016-05-07,HHS Region 1,ili perc,1,2016-05-14,quantile,0.15,0.8430507793974713
2016-05-07,HHS Region 1,ili perc,1,2016-05-14,quantile,0.2,0.8841759418250514
2016-05-07,HHS Region 1,ili perc,1,2016-05-14,quantile,0.25,0.9092727108268405
2016-05-07,HHS Region 1,ili perc,1,2016-05-14,quantile,0.3,0.9362412391098279
2016-05-07,HHS Region 1,ili perc,1,2016-05-14,quantile,0.35,0.9635364071717252
2016-05-07,HHS Region 1,ili perc,1,2016-05-14,quantile,0.4,0.9939420069876328
2016-05-07,HHS Region 1,ili perc,1,2016-05-14,quantile,0.45,1.0332911656041714
2016-05-07,HHS Region 1,ili perc,1,2016-05-14,quantile,0.5,1.0601281025371894
2016-05-07,HHS Region 1,ili perc,1,2016-05-14,quantile,0.55,1.081080320337741
2016-05-07,HHS Region 1,ili perc,1,2016-05-14,quantile,0.6,1.1248830145703754
2016-05-07,HHS Region 1,ili perc,1,2016-05-14,quantile,0.65,1.1524782464440693
2016-05-07,HHS Region 1,ili perc,1,2016-05-14,quantile,0.7,1.176820121873833
2016-05-07,HHS Region 1,ili perc,1,2016-05-14,quantile,0.75,1.213542445231539
2016-05-07,HHS Region 1,ili perc,1,2016-05-14,quantile,0.8,1.2663016556275566
2016-05-07,HHS Region 1,ili perc,1,2016-05-14,quantile,0.85,1.3530769068666715
2016-05-07,HHS Region 1,ili perc,1,2016-05-14,quantile,0.9,1.4294398094066385
2016-05-07,HHS Region 1,ili perc,1,2016-05-14,quantile,0.95,1.6564255775419028
2016-05-07,HHS Region 1,ili perc,1,2016-05-14,quantile,0.975,2.1252214375432574
2016-05-07,HHS Region 1,ili perc,1,2016-05-14,quantile,0.99,3.2371534437659824
2016-05-07,HHS Region 1,ili perc,2,2016-05-21,quantile,0.01,0.34857215710437195
2016-05-07,HHS Region 1,ili perc,2,2016-05-21,quantile,0.025,0.46700367797205916
2016-05-07,HHS Region 1,ili perc,2,2016-05-21,quantile,0.05,0.5652020318229156
2016-05-07,HHS Region 1,ili perc,2,2016-05-21,quantile,0.1,0.6823935372869206
2016-05-07,HHS Region 1,ili perc,2,2016-05-21,quantile,0.15,0.7595203691830198
2016-05-07,HHS Region 1,ili perc,2,2016-05-21,quantile,0.2,0.8148030160365319
2016-05-07,HHS Region 1,ili perc,2,2016-05-21,quantile,0.25,0.8616454468800258
2016-05-07,HHS Region 1,ili perc,2,2016-05-21,quantile,0.3,0.9023500743552098
2016-05-07,HHS Region 1,ili perc,2,2016-05-21,quantile,0.35,0.942700689943044
2016-05-07,HHS Region 1,ili perc,2,2016-05-21,quantile,0.4,0.9744528323891063
2016-05-07,HHS Region 1,ili perc,2,2016-05-21,quantile,0.45,1.0189964835818275
2016-05-07,HHS Region 1,ili perc,2,2016-05-21,quantile,0.5,1.0619479915933354
2016-05-07,HHS Region 1,ili perc,2,2016-05-21,quantile,0.55,1.1053249261656
2016-05-07,HHS Region 1,ili perc,2,2016-05-21,quantile,0.6,1.1586702335666161
