origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.01,0.8293957239357628
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.025,0.9581560071058461
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.05,1.0912749747491335
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.1,1.229362505913825
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.15,1.30512077137344
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.2,1.3685703581126778
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.25,1.4186100261383865
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.3,1.4577014951265095
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.35,1.5061631355528122
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.4,1.548727197612261
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.45,1.590582089198474
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.5,1.6305440950798609
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.55,1.662006397534355
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.6,1.7225571873660597
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.65,1.7743062142502897
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.7,1.8332558791337394
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.75,1.8924160627601523
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.8,1.9874000409484998
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.85,2.0940536568328194
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.9,2.221783060417112
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.95,2.548564849134787
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.975,2.927449765712057
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.99,3.814588647511086
2017-12-09,HHS Region 1,ili perc,2,2017-12-23,quantile,0.01,0.593482734229218
2017-12-09,HHS Region 1,ili perc,2,2017-12-23,quantile,0.025,0.7360926351871251
2017-12-09,HHS Region 1,ili perc,2,2017-12-23,quantile,0.05,0.9140171220079042
2017-12-09,HHS Region 1,ili perc,2,2017-12-23,quantile,0.1,1.0723897024145483
2017-12-09,HHS Region 1,ili perc,2,2017-12-23,quantile,0.15,1.162449883842075
2017-12-09,HHS Region 1,ili perc,2,2017-12-23,quantile,0.2,1.255239956486284
2017-12-09,HHS Region 1,ili perc,2,2017-12-23,quantile,0.25,1.3256746343207721
2017-12-09,HHS Region 1,ili perc,2,2017-12-23,quantile,0.3,1.3937784295551414
2017-12-09,HHS Region 1,ili perc,2,2017-12-23,quantile,0.35,1.4446856047122636
2017-12-09,HHS Region 1,ili perc,2,2017-12-23,quantile,0.4,1.4971314820216275
2017-12-09,HHS Region 1,ili perc,2,2017-12-23,quantile,0.45,1.5643591846388603
2017-12-09,HHS Region 1,ili perc,2,2017-12-23,quantile,0.5,1.6265248246945307
2017-12-09,HHS Region 1,ili perc,2,2017-12-23,quantile,0.55,1.7100525741384363
2017-12-09,HHS Region 1,ili perc,2,2017-12-23,quantile,0.6,1.7766604017120344
2017-12-09,HHS Region 1,ili perc,2,2017-12-23,quantile,0.65,1.8627288476583956
2017-12-09,HHS Region 1,ili perc,2,2017-12-23,quantile,0.7,1.9356737518308362
2017-12-09,HHS Region 1,ili perc,2,2017-12-23,quantile,0.75,2.041570581257117
2017-12-09,HHS Region 1,ili perc,2,2017-12-23,quantile,0.8,2.1466732665653274
2017-12-09,HHS Region 1,ili perc,2,2017-12-23,quantile,0.85,2.3113732845813764
2017-12-09,HHS Region 1,ili perc,2,2017-12-23,quantile,0.9,2.515946987020309
2017-12-09,HHS Region 1,ili perc,2,2017-12-23,quantile,0.95,3.0731019577969723
2017-12-09,HHS Region 1,ili perc,2,2017-12-23,quantile,0.975,3.5608013236100478
2017-12-09,HHS Region 1,ili perc,2,2017-12-23,quantile,0.99,4.374544976974841
2017-12-09,HHS Region 1,ili perc,3,2017-12-30,quantile,0.01,0.4409853776448173
2017-12-09,HHS Region 1,ili perc,3,2017-12-30,quantile,0.025,0.623693543963697
2017-12-09,HHS Region 1,ili perc,3,2017-12-30,quantile,0.05,0.783790175954755
2017-12-09,HHS Region 1,ili perc,3,2017-12-30,quantile,0.1,0.9416878964392457
2017-12-09,HHS Region 1,ili perc,3,2017-12-30,quantile,0.15,1.0735880454813538
