origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2018-11-10,HHS Region 1,ili perc,1,2018-11-17,quantile,0.01,0.7027955703782922
2018-11-10,HHS Region 1,ili perc,1,2018-11-17,quantile,0.025,0.7506808197034581
2018-11-10,HHS Region 1,ili perc,1,2018-11-17,quantile,0.05,0.8803882359962765
2018-11-10,HHS Region 1,ili perc,1,2018-11-17,quantile,0.1,0.9990355906709577
2018-11-10,HHS Region 1,ili perc,1,2018-11-17,quantile,0.15,1.0695459969480152
2018-11-10,HHS Region 1,ili perc,1,2018-11-17,quantile,0.2,1.1252066265706084
2018-11-10,HHS Region 1,ili perc,1,2018-11-17,quantile,0.25,1.1636595426929695
2018-11-10,HHS Region 1,ili perc,1,2018-11-17,quantile,0.3,1.1875774551180254
2018-11-10,HHS Region 1,ili perc,1,2018-11-17,quantile,0.35,1.2236246028326647
2018-11-10,HHS Region 1,ili perc,1,2018-11-17,quantile,0.4,1.2598691725912312
2018-11-10,HHS Region 1,ili perc,1,2018-11-17,quantile,0.45,1.297505487123162
2018-11-10,HHS Region 1,ili perc,1,2018-11-17,quantile,0.5,1.3405247698244156
2018-11-10,HHS Region 1,ili perc,1,2018-11-17,quantile,0.55,1.3686194936599132
2018-11-10,HHS Region 1,ili perc,1,2018-11-17,quantile,0.6,1.4190700322995304
2018-11-10,HHS Region 1,ili perc,1,2018-11-17,quantile,0.65,1.4508131089625844
2018-11-10,HHS Region 1,ili perc,1,2018-11-17,quantile,0.7,1.4814451147240333
2018-11-10,HHS Region 1,ili perc,1,2018-11-17,quantile,0.75,1.5210326843449054
2018-11-10,HHS Region 1,ili perc,1,2018-11-17,quantile,0.8,1.5826558511344802
2018-11-10,HHS Region 1,ili perc,1,2018-11-17,quantile,0.85,1.6707811174455596
2018-11-10,HHS Region 1,ili perc,1,2018-11-17,quantile,0.9,1.7624412580148414
2018-11-10,HHS Region 1,ili perc,1,2018-11-17,quantile,0.95,1.9090644983860088
2018-11-10,HHS Region 1,ili perc,1,2018-11-17,quantile,0.975,2.323800061178473
2018-11-10,HHS Region 1,ili perc,1,2018-11-17,quantile,0.99,3.1529029907871924
2018-11-10,HHS Region 1,ili perc,2,2018-11-24,quantile,0.01,0.44189950763971897
2018-11-10,HHS Region 1,ili perc,2,2018-11-24,quantile,0.025,0.6695555986914348
2018-11-10,HHS Region 1,ili perc,2,2018-11-24,quantile,0.05,0.7524937475297578
