origin_date,target,horizon,location,output_type,output_type_id,target_end_date,value
2018-01-20,ili perc,1,HHS Region 1,quantile,0.01,2018-01-27,1.5480773651220114
2018-01-20,ili perc,1,HHS Region 1,quantile,0.025,2018-01-27,1.8388191680757564
2018-01-20,ili perc,1,HHS Region 1,quantile,0.05,2018-01-27,2.0258081645754973
2018-01-20,ili perc,1,HHS Region 1,quantile,0.1,2018-01-27,2.223661206290114
2018-01-20,ili perc,1,HHS Region 1,quantile,0.15,2018-01-27,2.341357329739238
2018-01-20,ili perc,1,HHS Region 1,quantile,0.2,2018-01-27,2.4667268269018114
2018-01-20,ili perc,1,HHS Region 1,quantile,0.25,2018-01-27,2.551865380203138
2018-01-20,ili perc,1,HHS Region 1,quantile,0.3,2018-01-27,2.6282457245237856
2018-01-20,ili perc,1,HHS Region 1,quantile,0.35,2018-01-27,2.6985248580933914
2018-01-20,ili perc,1,HHS Region 1,quantile,0.4,2018-01-27,2.760317481695305
2018-01-20,ili perc,1,HHS Region 1,quantile,0.45,2018-01-27,2.8338510980552662
2018-01-20,ili perc,1,HHS Region 1,quantile,0.5,2018-01-27,2.905552347692572
2018-01-20,ili perc,1,HHS Region 1,quantile,0.55,2018-01-27,2.980186296134032
2018-01-20,ili perc,1,HHS Region 1,quantile,0.6,2018-01-27,3.0826097170147304
2018-01-20,ili perc,1,HHS Region 1,quantile,0.65,2018-01-27,3.175685870168581
2018-01-20,ili perc,1,HHS Region 1,quantile,0.7,2018-01-27,3.2636129522544906
2018-01-20,ili perc,1,HHS Region 1,quantile,0.75,2018-01-27,3.3582567726703036
2018-01-20,ili perc,1,HHS Region 1,quantile,0.8,2018-01-27,3.481296518369155
2018-01-20,ili perc,1,HHS Region 1,quantile,0.85,2018-01-27,3.6663634532414155
2018-01-20,ili perc,1,HHS Region 1,quantile,0.9,2018-01-27,3.8904473960709676
2018-01-20,ili perc,1,HHS Region 1,quantile,0.95,2018-01-27,4.660097427117
2018-01-20,ili perc,1,HHS Region 1,quantile,0.975,2018-01-27,5.291083345080853
2018-01-20,ili perc,1,HHS Region 1,quantile,0.99,2018-01-27,5.888916898372117
2018-01-20,ili perc,2,HHS Region 1,quantile,0.01,2018-02-03,1.3819449352991118
2018-01-20,ili perc,2,HHS Region 1,quantile,0.025,2018-02-03,1.6513541698168615
2018-01-20,ili perc,2,HHS Region 1,quantile,0.05,2018-02-03,1.8690408575735091
2018-01-20,ili perc,2,HHS Region 1,quantile,0.1,2018-02-03,2.102277073592207
2018-01-20,ili perc,2,HHS Region 1,quantile,0.15,2018-02-03,2.2564713037485675
2018-01-20,ili perc,2,HHS Region 1,quantile,0.2,2018-02-03,2.38447552888749
2018-01-20,ili perc,2,HHS Region 1,quantile,0.25,2018-02-03,2.544461375413772
2018-01-20,ili perc,2,HHS Region 1,quantile,0.3,2018-02-03,2.6735911636580894
2018-01-20,ili perc,2,HHS Region 1,quantile,0.35,2018-02-03,2.76422393900128
2018-01-20,ili perc,2,HHS Region 1,quantile,0.4,2018-02-03,2.8438103818273768
2018-01-20,ili perc,2,HHS Region 1,quantile,0.45,2018-02-03,2.9481539141645148
2018-01-20,ili perc,2,HHS Region 1,quantile,0.5,2018-02-03,3.0419594827792156
2018-01-20,ili perc,2,HHS Region 1,quantile,0.55,2018-02-03,3.131253911334708
2018-01-20,ili perc,2,HHS Region 1,quantile,0.6,2018-02-03,3.2401135992231724
2018-01-20,ili perc,2,HHS Region 1,quantile,0.65,2018-02-03,3.3358981695266534
2018-01-20,ili perc,2,HHS Region 1,quantile,0.7,2018-02-03,3.450921359164748
2018-01-20,ili perc,2,HHS Region 1,quantile,0.75,2018-02-03,3.5990628638983484
2018-01-20,ili perc,2,HHS Region 1,quantile,0.8,2018-02-03,3.7610526097051706
2018-01-20,ili perc,2,HHS Region 1,quantile,0.85,2018-02-03,3.938971851740052
2018-01-20,ili perc,2,HHS Region 1,quantile,0.9,2018-02-03,4.2634153856108075
2018-01-20,ili perc,2,HHS Region 1,quantile,0.95,2018-02-03,5.049878656021864
2018-01-20,ili perc,2,HHS Region 1,quantile,0.975,2018-02-03,5.749380331104011
2018-01-20,ili perc,2,HHS Region 1,quantile,0.99,2018-02-03,6.846828651577596
2018-01-20,ili perc,3,HHS Region 1,quantile,0.01,2018-02-10,1.2104291478041307
2018-01-20,ili perc,3,HHS Region 1,quantile,0.025,2018-02-10,1.4811866258715036
2018-01-20,ili perc,3,HHS Region 1,quantile,0.05,2018-02-10,1.7109393617147037
2018-01-20,ili perc,3,HHS Region 1,quantile,0.1,2018-02-10,1.9663260221172187
2018-01-20,ili perc,3,HHS Region 1,quantile,0.15,2018-02-10,2.1524898331244633
2018-01-20,ili perc,3,HHS Region 1,quantile,0.2,2018-02-10,2.294065876083745
2018-01-20,ili perc,3,HHS Region 1,quantile,0.25,2018-02-10,2.5159842736398255
2018-01-20,ili perc,3,HHS Region 1,quantile,0.3,2018-02-10,2.6365439283202265
2018-01-20,ili perc,3,HHS Region 1,quantile,0.35,2018-02-10,2.749939580128346
2018-01-20,ili perc,3,HHS Region 1,quantile,0.4,2018-02-10,2.8636064829226506
2018-01-20,ili perc,3,HHS Region 1,quantile,0.45,2018-02-10,2.979031324445157
2018-01-20,ili perc,3,HHS Region 1,quantile,0.5,2018-02-10,3.0786477479212966
2018-01-20,ili perc,3,HHS Region 1,quantile,0.55,2018-02-10,3.1807237587906365
2018-01-20,ili perc,3,HHS Region 1,quantile,0.6,2018-02-10,3.3059837247915747
2018-01-20,ili perc,3,HHS Region 1,quantile,0.65,2018-02-10,3.435443129102542
2018-01-20,ili perc,3,HHS Region 1,quantile,0.7,2018-02-10,3.5525843164233923
2018-01-20,ili perc,3,HHS Region 1,quantile,0.75,2018-02-10,3.770687421412524
2018-01-20,ili perc,3,HHS Region 1,quantile,0.8,2018-02-10,3.9565294977321352
2018-01-20,ili perc,3,HHS Region 1,quantile,0.85,2018-02-10,4.1903133239267065
2018-01-20,ili perc,3,HHS Region 1,quantile,0.9,2018-02-10,4.554257211381015
2018-01-20,ili perc,3,HHS Region 1,quantile,0.95,2018-02-10,5.378087780205657
2018-01-20,ili perc,3,HHS Region 1,quantile,0.975,2018-02-10,6.014159409889056
2018-01-20,ili perc,3,HHS Region 1,quantile,0.99,2018-02-10,7.02013655274543
2018-01-20,ili perc,4,HHS Region 1,quantile,0.01,2018-02-17,1.0794937148395967
2018-01-20,ili perc,4,HHS Region 1,quantile,0.025,2018-02-17,1.3356896069106081
2018-01-20,ili perc,4,HHS Region 1,quantile,0.05,2018-02-17,1.5625606408996822
2018-01-20,ili perc,4,HHS Region 1,quantile,0.1,2018-02-17,1.8597111570076905
2018-01-20,ili perc,4,HHS Region 1,quantile,0.15,2018-02-17,2.046376185704479
2018-01-20,ili perc,4,HHS Region 1,quantile,0.2,2018-02-17,2.2087463570776285
2018-01-20,ili perc,4,HHS Region 1,quantile,0.25,2018-02-17,2.402354904786408
2018-01-20,ili perc,4,HHS Region 1,quantile,0.3,2018-02-17,2.513425969610326
2018-01-20,ili perc,4,HHS Region 1,quantile,0.35,2018-02-17,2.6579907963384217
2018-01-20,ili perc,4,HHS Region 1,quantile,0.4,2018-02-17,2.7846228669989572
2018-01-20,ili perc,4,HHS Region 1,quantile,0.45,2018-02-17,2.9005785158451336
2018-01-20,ili perc,4,HHS Region 1,quantile,0.5,2018-02-17,3.014806767487156
2018-01-20,ili perc,4,HHS Region 1,quantile,0.55,2018-02-17,3.128997655089313
2018-01-20,ili perc,4,HHS Region 1,quantile,0.6,2018-02-17,3.256193647275652
2018-01-20,ili perc,4,HHS Region 1,quantile,0.65,2018-02-17,3.3928925230127542
2018-01-20,ili perc,4,HHS Region 1,quantile,0.7,2018-02-17,3.5340522918742674
2018-01-20,ili perc,4,HHS Region 1,quantile,0.75,2018-02-17,3.7746333304668864
2018-01-20,ili perc,4,HHS Region 1,quantile,0.8,2018-02-17,3.9910262057454062
2018-01-20,ili perc,4,HHS Region 1,quantile,0.85,2018-02-17,4.2725106233590395
2018-01-20,ili perc,4,HHS Region 1,quantile,0.9,2018-02-17,4.709951241042885
