origin_date,target,horizon,location,output_type,output_type_id,target_end_date,value
2018-01-06,ili perc,1,HHS Region 1,quantile,0.01,2018-01-13,1.2258534819361366
2018-01-06,ili perc,1,HHS Region 1,quantile,0.025,2018-01-13,1.432539860950084
2018-01-06,ili perc,1,HHS Region 1,quantile,0.05,2018-01-13,1.5804656820853846
2018-01-06,ili perc,1,HHS Region 1,quantile,0.1,2018-01-13,1.7281163279831773
2018-01-06,ili perc,1,HHS Region 1,quantile,0.15,2018-01-13,1.8456684968996975
2018-01-06,ili perc,1,HHS Region 1,quantile,0.2,2018-01-13,1.9373117935831117
2018-01-06,ili perc,1,HHS Region 1,quantile,0.25,2018-01-13,2.0269518682293897
2018-01-06,ili perc,1,HHS Region 1,quantile,0.3,2018-01-13,2.1032655197821963
2018-01-06,ili perc,1,HHS Region 1,quantile,0.35,2018-01-13,2.1627193012151507
2018-01-06,ili perc,1,HHS Region 1,quantile,0.4,2018-01-13,2.233874787586904
2018-01-06,ili perc,1,HHS Region 1,quantile,0.45,2018-01-13,2.2999364751314104
2018-01-06,ili perc,1,HHS Region 1,quantile,0.5,2018-01-13,2.3651694295959436
2018-01-06,ili perc,1,HHS Region 1,quantile,0.55,2018-01-13,2.442532701618579
2018-01-06,ili perc,1,HHS Region 1,quantile,0.6,2018-01-13,2.508147261964952
2018-01-06,ili perc,1,HHS Region 1,quantile,0.65,2018-01-13,2.5836228074792866
2018-01-06,ili perc,1,HHS Region 1,quantile,0.7,2018-01-13,2.674544930323601
2018-01-06,ili perc,1,HHS Region 1,quantile,0.75,2018-01-13,2.7937902399417043
2018-01-06,ili perc,1,HHS Region 1,quantile,0.8,2018-01-13,2.9212892650601945
2018-01-06,ili perc,1,HHS Region 1,quantile,0.85,2018-01-13,3.039324790521769
2018-01-06,ili perc,1,HHS Region 1,quantile,0.9,2018-01-13,3.3849992481857125
2018-01-06,ili perc,1,HHS Region 1,quantile,0.95,2018-01-13,4.128784396687911
