origin_date,target,horizon,location,output_type,output_type_id,target_end_date,value
2017-04-22,ili perc,1,HHS Region 1,quantile,0.01,2017-04-29,0.5275425593304995
2017-04-22,ili perc,1,HHS Region 1,quantile,0.025,2017-04-29,0.6035699553877636
2017-04-22,ili perc,1,HHS Region 1,quantile,0.05,2017-04-29,0.6594471039806258
2017-04-22,ili perc,1,HHS Region 1,quantile,0.1,2017-04-29,0.7472582737705846
2017-04-22,ili perc,1,HHS Region 1,quantile,0.15,2017-04-29,0.8041620844201287
2017-04-22,ili perc,1,HHS Region 1,quantile,0.2,2017-04-29,0.8576392583453614
2017-04-22,ili perc,1,HHS Region 1,quantile,0.25,2017-04-29,0.9293276125846677
2017-04-22,ili perc,1,HHS Region 1,quantile,0.3,2017-04-29,0.9858799973534778
2017-04-22,ili perc,1,HHS Region 1,quantile,0.35,2017-04-29,1.0373713366448312
2017-04-22,ili perc,1,HHS Region 1,quantile,0.4,2017-04-29,1.0821496259748564
2017-04-22,ili perc,1,HHS Region 1,quantile,0.45,2017-04-29,1.1189431444992013
2017-04-22,ili perc,1,HHS Region 1,quantile,0.5,2017-04-29,1.1603941218718001
2017-04-22,ili perc,1,HHS Region 1,quantile,0.55,2017-04-29,1.1935237215746457
2017-04-22,ili perc,1,HHS Region 1,quantile,0.6,2017-04-29,1.2355579625888355
2017-04-22,ili perc,1,HHS Region 1,quantile,0.65,2017-04-29,1.2903615565957824
2017-04-22,ili perc,1,HHS Region 1,quantile,0.7,2017-04-29,1.3488861998700425
2017-04-22,ili perc,1,HHS Region 1,quantile,0.75,2017-04-29,1.4094172525174278
2017-04-22,ili perc,1,HHS Region 1,quantile,0.8,2017-04-29,1.49704249467837
2017-04-22,ili perc,1,HHS Region 1,quantile,0.85,2017-04-29,1.5978875390895726
2017-04-22,ili perc,1,HHS Region 1,quantile,0.9,2017-04-29,1.9040634411476738
2017-04-22,ili perc,1,HHS Region 1,quantile,0.95,2017-04-29,2.646139322470567
2017-04-22,ili perc,1,HHS Region 1,quantile,0.975,2017-04-29,3.094379968667177
