origin_date,target,horizon,location,output_type,output_type_id,target_end_date,value
2018-02-17,ili perc,1,HHS Region 1,quantile,0.01,2018-02-24,2.0069127527749915
2018-02-17,ili perc,1,HHS Region 1,quantile,0.025,2018-02-24,2.299021252939543
2018-02-17,ili perc,1,HHS Region 1,quantile,0.05,2018-02-24,2.5141022423895394
2018-02-17,ili perc,1,HHS Region 1,quantile,0.1,2018-02-24,2.765905151706707
2018-02-17,ili perc,1,HHS Region 1,quantile,0.15,2018-02-24,2.907176196208416
2018-02-17,ili perc,1,HHS Region 1,quantile,0.2,2018-02-24,3.0090886916396657
2018-02-17,ili perc,1,HHS Region 1,quantile,0.25,2018-02-24,3.165117289763124
2018-02-17,ili perc,1,HHS Region 1,quantile,0.3,2018-02-24,3.25053448524717
2018-02-17,ili perc,1,HHS Region 1,quantile,0.35,2018-02-24,3.329094431522768
2018-02-17,ili perc,1,HHS Region 1,quantile,0.4,2018-02-24,3.4368098575570687
2018-02-17,ili perc,1,HHS Region 1,quantile,0.45,2018-02-24,3.5080094668116297
2018-02-17,ili perc,1,HHS Region 1,quantile,0.5,2018-02-24,3.5809539854361967
2018-02-17,ili perc,1,HHS Region 1,quantile,0.55,2018-02-24,3.6789047167713256
2018-02-17,ili perc,1,HHS Region 1,quantile,0.6,2018-02-24,3.7706976519767266
2018-02-17,ili perc,1,HHS Region 1,quantile,0.65,2018-02-24,3.8483591428069275
2018-02-17,ili perc,1,HHS Region 1,quantile,0.7,2018-02-24,3.970772568220665
2018-02-17,ili perc,1,HHS Region 1,quantile,0.75,2018-02-24,4.160053207158139
2018-02-17,ili perc,1,HHS Region 1,quantile,0.8,2018-02-24,4.302977139391881
2018-02-17,ili perc,1,HHS Region 1,quantile,0.85,2018-02-24,4.458667399333644
2018-02-17,ili perc,1,HHS Region 1,quantile,0.9,2018-02-24,4.728856917971316
2018-02-17,ili perc,1,HHS Region 1,quantile,0.95,2018-02-24,5.497608972207514
2018-02-17,ili perc,1,HHS Region 1,quantile,0.975,2018-02-24,6.153470155549592
2018-02-17,ili perc,1,HHS Region 1,quantile,0.99,2018-02-24,6.96832706971723
2018-02-17,ili perc,2,HHS Region 1,quantile,0.01,2018-03-03,1.6162264671777478
2018-02-17,ili perc,2,HHS Region 1,quantile,0.025,2018-03-03,1.9076663514987042
2018-02-17,ili perc,2,HHS Region 1,quantile,0.05,2018-03-03,2.1035920225154516
2018-02-17,ili perc,2,HHS Region 1,quantile,0.1,2018-03-03,2.3280540618205294
2018-02-17,ili perc,2,HHS Region 1,quantile,0.15,2018-03-03,2.480027506957552
2018-02-17,ili perc,2,HHS Region 1,quantile,0.2,2018-03-03,2.5965802835156646
2018-02-17,ili perc,2,HHS Region 1,quantile,0.25,2018-03-03,2.75080975812701
2018-02-17,ili perc,2,HHS Region 1,quantile,0.3,2018-03-03,2.857804071018513
2018-02-17,ili perc,2,HHS Region 1,quantile,0.35,2018-03-03,2.95592371941679
2018-02-17,ili perc,2,HHS Region 1,quantile,0.4,2018-03-03,3.058012775344439
2018-02-17,ili perc,2,HHS Region 1,quantile,0.45,2018-03-03,3.158084448039807
2018-02-17,ili perc,2,HHS Region 1,quantile,0.5,2018-03-03,3.244159155322077
2018-02-17,ili perc,2,HHS Region 1,quantile,0.55,2018-03-03,3.347180488743961
2018-02-17,ili perc,2,HHS Region 1,quantile,0.6,2018-03-03,3.4630480772179832
2018-02-17,ili perc,2,HHS Region 1,quantile,0.65,2018-03-03,3.55579495780661
2018-02-17,ili perc,2,HHS Region 1,quantile,0.7,2018-03-03,3.6796492444082123
2018-02-17,ili perc,2,HHS Region 1,quantile,0.75,2018-03-03,3.8403881058509586
2018-02-17,ili perc,2,HHS Region 1,quantile,0.8,2018-03-03,4.000796785748883
2018-02-17,ili perc,2,HHS Region 1,quantile,0.85,2018-03-03,4.197320660893783
2018-02-17,ili perc,2,HHS Region 1,quantile,0.9,2018-03-03,4.524986381271264
2018-02-17,ili perc,2,HHS Region 1,quantile,0.95,2018-03-03,5.418355951247502
2018-02-17,ili perc,2,HHS Region 1,quantile,0.975,2018-03-03,6.103832502871108
2018-02-17,ili perc,2,HHS Region 1,quantile,0.99,2018-03-03,7.1263120860801825
2018-02-17,ili perc,3,HHS Region 1,quantile,0.01,2018-03-10,1.3675446714654744
2018-02-17,ili perc,3,HHS Region 1,quantile,0.025,2018-03-10,1.6272878734225087
2018-02-17,ili perc,3,HHS Region 1,quantile,0.05,2018-03-10,1.8035951343723835
2018-02-17,ili perc,3,HHS Region 1,quantile,0.1,2018-03-10,2.0820267021120205
2018-02-17,ili perc,3,HHS Region 1,quantile,0.15,2018-03-10,2.256168890374692
2018-02-17,ili perc,3,HHS Region 1,quantile,0.2,2018-03-10,2.4025869203001884
2018-02-17,ili perc,3,HHS Region 1,quantile,0.25,2018-03-10,2.5292502372803867
2018-02-17,ili perc,3,HHS Region 1,quantile,0.3,2018-03-10,2.668241178996503
2018-02-17,ili perc,3,HHS Region 1,quantile,0.35,2018-03-10,2.7773493746038267
2018-02-17,ili perc,3,HHS Region 1,quantile,0.4,2018-03-10,2.8719616353734536
2018-02-17,ili perc,3,HHS Region 1,quantile,0.45,2018-03-10,2.9762254963684973
2018-02-17,ili perc,3,HHS Region 1,quantile,0.5,2018-03-10,3.091682377972315
2018-02-17,ili perc,3,HHS Region 1,quantile,0.55,2018-03-10,3.198956235034487
2018-02-17,ili perc,3,HHS Region 1,quantile,0.6,2018-03-10,3.3055826381837896
2018-02-17,ili perc,3,HHS Region 1,quantile,0.65,2018-03-10,3.428608397394006
2018-02-17,ili perc,3,HHS Region 1,quantile,0.7,2018-03-10,3.550727018299846
2018-02-17,ili perc,3,HHS Region 1,quantile,0.75,2018-03-10,3.730051394312156
2018-02-17,ili perc,3,HHS Region 1,quantile,0.8,2018-03-10,3.9243979478460886
2018-02-17,ili perc,3,HHS Region 1,quantile,0.85,2018-03-10,4.14743751947526
2018-02-17,ili perc,3,HHS Region 1,quantile,0.9,2018-03-10,4.534518239168654
2018-02-17,ili perc,3,HHS Region 1,quantile,0.95,2018-03-10,5.527790229804098
2018-02-17,ili perc,3,HHS Region 1,quantile,0.975,2018-03-10,6.396512196963908
2018-02-17,ili perc,3,HHS Region 1,quantile,0.99,2018-03-10,7.631578952101961
2018-02-17,ili perc,4,HHS Region 1,quantile,0.01,2018-03-17,1.1361279226042538
2018-02-17,ili perc,4,HHS Region 1,quantile,0.025,2018-03-17,1.3704355351605535
2018-02-17,ili perc,4,HHS Region 1,quantile,0.05,2018-03-17,1.5591608567959083
2018-02-17,ili perc,4,HHS Region 1,quantile,0.1,2018-03-17,1.8127779618760342
