origin_date,target,horizon,location,output_type,output_type_id,target_end_date,value
2018-12-22,ili perc,1,HHS Region 1,quantile,0.01,2018-12-29,1.1012412560159164
2018-12-22,ili perc,1,HHS Region 1,quantile,0.025,2018-12-29,1.3625936556480382
2018-12-22,ili perc,1,HHS Region 1,quantile,0.05,2018-12-29,1.4839240401809684
2018-12-22,ili perc,1,HHS Region 1,quantile,0.1,2018-12-29,1.6431816145992266
2018-12-22,ili perc,1,HHS Region 1,quantile,0.15,2018-12-29,1.737065821374913
2018-12-22,ili perc,1,HHS Region 1,quantile,0.2,2018-12-29,1.8196204278984354
2018-12-22,ili perc,1,HHS Region 1,quantile,0.25,2018-12-29,1.9062858123043962
2018-12-22,ili perc,1,HHS Region 1,quantile,0.3,2018-12-29,1.9870626008632675
2018-12-22,ili perc,1,HHS Region 1,quantile,0.35,2018-12-29,2.0680028139694087
2018-12-22,ili perc,1,HHS Region 1,quantile,0.4,2018-12-29,2.1282040882140816
2018-12-22,ili perc,1,HHS Region 1,quantile,0.45,2018-12-29,2.1875398004205855
2018-12-22,ili perc,1,HHS Region 1,quantile,0.5,2018-12-29,2.250098162011251
2018-12-22,ili perc,1,HHS Region 1,quantile,0.55,2018-12-29,2.3295651879987425
2018-12-22,ili perc,1,HHS Region 1,quantile,0.6,2018-12-29,2.402636409951274
2018-12-22,ili perc,1,HHS Region 1,quantile,0.65,2018-12-29,2.4680222206567843
2018-12-22,ili perc,1,HHS Region 1,quantile,0.7,2018-12-29,2.5826105662575785
2018-12-22,ili perc,1,HHS Region 1,quantile,0.75,2018-12-29,2.6984731654704692
2018-12-22,ili perc,1,HHS Region 1,quantile,0.8,2018-12-29,2.9159686548715507
2018-12-22,ili perc,1,HHS Region 1,quantile,0.85,2018-12-29,3.0560846370844716
2018-12-22,ili perc,1,HHS Region 1,quantile,0.9,2018-12-29,3.3897801587495695
2018-12-22,ili perc,1,HHS Region 1,quantile,0.95,2018-12-29,4.392163420483712
2018-12-22,ili perc,1,HHS Region 1,quantile,0.975,2018-12-29,4.961506346325849
2018-12-22,ili perc,1,HHS Region 1,quantile,0.99,2018-12-29,5.604451067688146
2018-12-22,ili perc,2,HHS Region 1,quantile,0.01,2019-01-05,0.9533109256014365
2018-12-22,ili perc,2,HHS Region 1,quantile,0.025,2019-01-05,1.1736772383553766
2018-12-22,ili perc,2,HHS Region 1,quantile,0.05,2019-01-05,1.3262386428521604
2018-12-22,ili perc,2,HHS Region 1,quantile,0.1,2019-01-05,1.5155223318008373
2018-12-22,ili perc,2,HHS Region 1,quantile,0.15,2019-01-05,1.6461630874498425
2018-12-22,ili perc,2,HHS Region 1,quantile,0.2,2019-01-05,1.7856941243481257
2018-12-22,ili perc,2,HHS Region 1,quantile,0.25,2019-01-05,1.8990486297733256
2018-12-22,ili perc,2,HHS Region 1,quantile,0.3,2019-01-05,1.9852877926379084
2018-12-22,ili perc,2,HHS Region 1,quantile,0.35,2019-01-05,2.071792618390953
2018-12-22,ili perc,2,HHS Region 1,quantile,0.4,2019-01-05,2.177755981926846
2018-12-22,ili perc,2,HHS Region 1,quantile,0.45,2019-01-05,2.2555491707467468
2018-12-22,ili perc,2,HHS Region 1,quantile,0.5,2019-01-05,2.3624308532769915
2018-12-22,ili perc,2,HHS Region 1,quantile,0.55,2019-01-05,2.4533997295775603
2018-12-22,ili perc,2,HHS Region 1,quantile,0.6,2019-01-05,2.5371065794879963
2018-12-22,ili perc,2,HHS Region 1,quantile,0.65,2019-01-05,2.6271111655319235
2018-12-22,ili perc,2,HHS Region 1,quantile,0.7,2019-01-05,2.751743223317975
2018-12-22,ili perc,2,HHS Region 1,quantile,0.75,2019-01-05,2.8856062493153662
2018-12-22,ili perc,2,HHS Region 1,quantile,0.8,2019-01-05,3.1029534866468986
2018-12-22,ili perc,2,HHS Region 1,quantile,0.85,2019-01-05,3.2810848456034534
2018-12-22,ili perc,2,HHS Region 1,quantile,0.9,2019-01-05,3.5772442137764426
2018-12-22,ili perc,2,HHS Region 1,quantile,0.95,2019-01-05,4.492471550950078
2018-12-22,ili perc,2,HHS Region 1,quantile,0.975,2019-01-05,5.1344065944375155
2018-12-22,ili perc,2,HHS Region 1,quantile,0.99,2019-01-05,5.871048142010902
2018-12-22,ili perc,3,HHS Region 1,quantile,0.01,2019-01-12,0.7427019976344885
2018-12-22,ili perc,3,HHS Region 1,quantile,0.025,2019-01-12,0.9662742301441358
2018-12-22,ili perc,3,HHS Region 1,quantile,0.05,2019-01-12,1.1573561222226447
2018-12-22,ili perc,3,HHS Region 1,quantile,0.1,2019-01-12,1.3860427204640535
2018-12-22,ili perc,3,HHS Region 1,quantile,0.15,2019-01-12,1.5630718172965261
2018-12-22,ili perc,3,HHS Region 1,quantile,0.2,2019-01-12,1.7051537162340271
2018-12-22,ili perc,3,HHS Region 1,quantile,0.25,2019-01-12,1.8367973580323342
2018-12-22,ili perc,3,HHS Region 1,quantile,0.3,2019-01-12,1.942880177496794
2018-12-22,ili perc,3,HHS Region 1,quantile,0.35,2019-01-12,2.0408259438440637
2018-12-22,ili perc,3,HHS Region 1,quantile,0.4,2019-01-12,2.145309879311199
2018-12-22,ili perc,3,HHS Region 1,quantile,0.45,2019-01-12,2.2532520777565566
2018-12-22,ili perc,3,HHS Region 1,quantile,0.5,2019-01-12,2.347772056206613
2018-12-22,ili perc,3,HHS Region 1,quantile,0.55,2019-01-12,2.4405696906807672
2018-12-22,ili perc,3,HHS Region 1,quantile,0.6,2019-01-12,2.5389583558010393
2018-12-22,ili perc,3,HHS Region 1,quantile,0.65,2019-01-12,2.650356276119166
2018-12-22,ili perc,3,HHS Region 1,quantile,0.7,2019-01-12,2.811229570374665
2018-12-22,ili perc,3,HHS Region 1,quantile,0.75,2019-01-12,2.9999239314131723
2018-12-22,ili perc,3,HHS Region 1,quantile,0.8,2019-01-12,3.1763873181479725
2018-12-22,ili perc,3,HHS Region 1,quantile,0.85,2019-01-12,3.461789683944429
2018-12-22,ili perc,3,HHS Region 1,quantile,0.9,2019-01-12,3.769807689066529
2018-12-22,ili perc,3,HHS Region 1,quantile,0.95,2019-01-12,4.522776557115273
2018-12-22,ili perc,3,HHS Region 1,quantile,0.975,2019-01-12,5.172147712343968
2018-12-22,ili perc,3,HHS Region 1,quantile,0.99,2019-01-12,5.877912961526466
2018-12-22,ili perc,4,HHS Region 1,quantile,0.01,2019-01-19,0.7234236039978661
2018-12-22,ili perc,4,HHS Region 1,quantile,0.025,2019-01-19,0.9201691710792536
2018-12-22,ili perc,4,HHS Region 1,quantile,0.05,2019-01-19,1.1283260623233253
2018-12-22,ili perc,4,HHS Region 1,quantile,0.1,2019-01-19,1.4407307804336302
2018-12-22,ili perc,4,HHS Region 1,quantile,0.15,2019-01-19,1.6396053609932335
2018-12-22,ili perc,4,HHS Region 1,quantile,0.2,2019-01-19,1.8090070044484903
2018-12-22,ili perc,4,HHS Region 1,quantile,0.25,2019-01-19,1.9801023193892024
2018-12-22,ili perc,4,HHS Region 1,quantile,0.3,2019-01-19,2.148076412171201
2018-12-22,ili perc,4,HHS Region 1,quantile,0.35,2019-01-19,2.284951780928269
2018-12-22,ili perc,4,HHS Region 1,quantile,0.4,2019-01-19,2.410759916197132
2018-12-22,ili perc,4,HHS Region 1,quantile,0.45,2019-01-19,2.514968764894691
2018-12-22,ili perc,4,HHS Region 1,quantile,0.5,2019-01-19,2.6431776160971787
2018-12-22,ili perc,4,HHS Region 1,quantile,0.55,2019-01-19,2.7663614577535314
2018-12-22,ili perc,4,HHS Region 1,quantile,0.6,2019-01-19,2.8822852810790507
2018-12-22,ili perc,4,HHS Region 1,quantile,0.65,2019-01-19,3.0288293292026407
2018-12-22,ili perc,4,HHS Region 1,quantile,0.7,2019-01-19,3.178440431527578
2018-12-22,ili perc,4,HHS Region 1,quantile,0.75,2019-01-19,3.3596705411972123
2018-12-22,ili perc,4,HHS Region 1,quantile,0.8,2019-01-19,3.6220662141079845
2018-12-22,ili perc,4,HHS Region 1,quantile,0.85,2019-01-19,3.8877511707533774
2018-12-22,ili perc,4,HHS Region 1,quantile,0.9,2019-01-19,4.286410842373969
2018-12-22,ili perc,4,HHS Region 1,quantile,0.95,2019-01-19,5.186959447839582
2018-12-22,ili perc,4,HHS Region 1,quantile,0.975,2019-01-19,5.918706375388868
2018-12-22,ili perc,4,HHS Region 1,quantile,0.99,2019-01-19,6.802932245487337
2018-12-22,ili perc,1,HHS Region 10,quantile,0.01,2018-12-29,0.4168800636226469
2018-12-22,ili perc,1,HHS Region 10,quantile,0.025,2018-12-29,0.5571888798116156
2018-12-22,ili perc,1,HHS Region 10,quantile,0.05,2018-12-29,0.6628676827219125
2018-12-22,ili perc,1,HHS Region 10,quantile,0.1,2018-12-29,0.8593940663506794
2018-12-22,ili perc,1,HHS Region 10,quantile,0.15,2018-12-29,1.0419318752678524
2018-12-22,ili perc,1,HHS Region 10,quantile,0.2,2018-12-29,1.1744605365489384
2018-12-22,ili perc,1,HHS Region 10,quantile,0.25,2018-12-29,1.2906861007152777
2018-12-22,ili perc,1,HHS Region 10,quantile,0.3,2018-12-29,1.3796254047121292
2018-12-22,ili perc,1,HHS Region 10,quantile,0.35,2018-12-29,1.527023961730915
2018-12-22,ili perc,1,HHS Region 10,quantile,0.4,2018-12-29,1.6147453204971995
2018-12-22,ili perc,1,HHS Region 10,quantile,0.45,2018-12-29,1.7193814455186704
2018-12-22,ili perc,1,HHS Region 10,quantile,0.5,2018-12-29,1.828457929753641
2018-12-22,ili perc,1,HHS Region 10,quantile,0.55,2018-12-29,1.9144925822696715
2018-12-22,ili perc,1,HHS Region 10,quantile,0.6,2018-12-29,2.032832030577087
2018-12-22,ili perc,1,HHS Region 10,quantile,0.65,2018-12-29,2.158405132089339
2018-12-22,ili perc,1,HHS Region 10,quantile,0.7,2018-12-29,2.3320779100772184
2018-12-22,ili perc,1,HHS Region 10,quantile,0.75,2018-12-29,2.4766067154404925
2018-12-22,ili perc,1,HHS Region 10,quantile,0.8,2018-12-29,2.6290900837368296
2018-12-22,ili perc,1,HHS Region 10,quantile,0.85,2018-12-29,2.807712150382617
2018-12-22,ili perc,1,HHS Region 10,quantile,0.9,2018-12-29,3.1961519839630648
2018-12-22,ili perc,1,HHS Region 10,quantile,0.95,2018-12-29,4.232932141066217
2018-12-22,ili perc,1,HHS Region 10,quantile,0.975,2018-12-29,4.96107218785255
2018-12-22,ili perc,1,HHS Region 10,quantile,0.99,2018-12-29,6.395380721524924
2018-12-22,ili perc,2,HHS Region 10,quantile,0.01,2019-01-05,0.40506055596838453
2018-12-22,ili perc,2,HHS Region 10,quantile,0.025,2019-01-05,0.5701316738150669
