origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2016-12-31,HHS Region 1,ili perc,1,2017-01-07,quantile,0.01,1.2211474285202117
2016-12-31,HHS Region 1,ili perc,1,2017-01-07,quantile,0.025,1.2639631907832913
2016-12-31,HHS Region 1,ili perc,1,2017-01-07,quantile,0.05,1.3303685421837104
2016-12-31,HHS Region 1,ili perc,1,2017-01-07,quantile,0.1,1.4094771057661155
2016-12-31,HHS Region 1,ili perc,1,2017-01-07,quantile,0.15,1.4488200699274822
2016-12-31,HHS Region 1,ili perc,1,2017-01-07,quantile,0.2,1.4906179285802423
2016-12-31,HHS Region 1,ili perc,1,2017-01-07,quantile,0.25,1.509866662490924
2016-12-31,HHS Region 1,ili perc,1,2017-01-07,quantile,0.3,1.5366599266947272
2016-12-31,HHS Region 1,ili perc,1,2017-01-07,quantile,0.35,1.5569572848377797
2016-12-31,HHS Region 1,ili perc,1,2017-01-07,quantile,0.4,1.573744489829048
2016-12-31,HHS Region 1,ili perc,1,2017-01-07,quantile,0.45,1.589608453654721
2016-12-31,HHS Region 1,ili perc,1,2017-01-07,quantile,0.5,1.6078519681354022
2016-12-31,HHS Region 1,ili perc,1,2017-01-07,quantile,0.55,1.6237161078274218
2016-12-31,HHS Region 1,ili perc,1,2017-01-07,quantile,0.6,1.6442892504624957
2016-12-31,HHS Region 1,ili perc,1,2017-01-07,quantile,0.65,1.6639994705114594
2016-12-31,HHS Region 1,ili perc,1,2017-01-07,quantile,0.7,1.6776321372400484
2016-12-31,HHS Region 1,ili perc,1,2017-01-07,quantile,0.75,1.7064103408898177
2016-12-31,HHS Region 1,ili perc,1,2017-01-07,quantile,0.8,1.7272240846544538
2016-12-31,HHS Region 1,ili perc,1,2017-01-07,quantile,0.85,1.7729845563303674
2016-12-31,HHS Region 1,ili perc,1,2017-01-07,quantile,0.9,1.847481138643354
2016-12-31,HHS Region 1,ili perc,1,2017-01-07,quantile,0.95,1.9580997155999438
2016-12-31,HHS Region 1,ili perc,1,2017-01-07,quantile,0.975,2.054963413077347
2016-12-31,HHS Region 1,ili perc,1,2017-01-07,quantile,0.99,2.3401591588119643
2016-12-31,HHS Region 1,ili perc,2,2017-01-14,quantile,0.01,1.3130142454098026
2016-12-31,HHS Region 1,ili perc,2,2017-01-14,quantile,0.025,1.390431042998124
2016-12-31,HHS Region 1,ili perc,2,2017-01-14,quantile,0.05,1.4743691335001792
2016-12-31,HHS Region 1,ili perc,2,2017-01-14,quantile,0.1,1.5983765468390452
2016-12-31,HHS Region 1,ili perc,2,2017-01-14,quantile,0.15,1.6868121424099594
2016-12-31,HHS Region 1,ili perc,2,2017-01-14,quantile,0.2,1.766677714792542
2016-12-31,HHS Region 1,ili perc,2,2017-01-14,quantile,0.25,1.8105536508068638
2016-12-31,HHS Region 1,ili perc,2,2017-01-14,quantile,0.3,1.8576706670467145
2016-12-31,HHS Region 1,ili perc,2,2017-01-14,quantile,0.35,1.8982580196107246
2016-12-31,HHS Region 1,ili perc,2,2017-01-14,quantile,0.4,1.937223498291237
2016-12-31,HHS Region 1,ili perc,2,2017-01-14,quantile,0.45,1.9682673245818942
2016-12-31,HHS Region 1,ili perc,2,2017-01-14,quantile,0.5,2.0106452280198943
