origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.01,1.4906888490260433
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.025,1.582032551371094
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.05,1.6545860230998009
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.1,1.7298006814769418
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.15,1.7851329455126435
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.2,1.8335010156353722
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.25,1.8731408111015662
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.3,1.9073895183838125
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.35,1.9309920782115355
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.4,1.950133356732608
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.45,1.9784488156829154
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.5,2.0022580296050445
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.55,2.0223160951450554
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.6,2.05004888114495
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.65,2.069766768679372
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.7,2.09307971146757
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.75,2.121969527647139
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.8,2.1529981995671097
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.85,2.2140989736602616
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.9,2.265349222521819
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.95,2.424353638212827
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.975,2.5419183105426923
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.99,2.7118410653542253
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.01,1.5123538501869835
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.025,1.600934588871995
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.05,1.6990708395443554
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.1,1.8357295143979615
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.15,1.9098873818287
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.2,1.968213560699579
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.25,2.026915985135216
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.3,2.0830809698919226
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.35,2.1400616429942656
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.4,2.1820745741929226
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.45,2.2264899978777044
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.5,2.2748505254105615
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.55,2.318429904997867
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.6,2.3656850154210667
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.65,2.4154856936249867
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.7,2.479427039140316
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.75,2.5371168125296286
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.8,2.6152827004268735
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.85,2.680411975143632
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.9,2.7627901802511707
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.95,3.017157574784039
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.975,3.2377127160589754
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.99,3.7212482521901946
2016-01-30,HHS Region 1,ili perc,3,2016-02-20,quantile,0.01,1.4425555764399607
2016-01-30,HHS Region 1,ili perc,3,2016-02-20,quantile,0.025,1.5543455595638702
2016-01-30,HHS Region 1,ili perc,3,2016-02-20,quantile,0.05,1.662464087224093
2016-01-30,HHS Region 1,ili perc,3,2016-02-20,quantile,0.1,1.8237079708544888
2016-01-30,HHS Region 1,ili perc,3,2016-02-20,quantile,0.15,1.9258784523634092
