origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2015-10-31,HHS Region 1,ili perc,1,2015-11-07,quantile,0.01,0.7101021759819978
2015-10-31,HHS Region 1,ili perc,1,2015-11-07,quantile,0.025,0.7285837865173593
2015-10-31,HHS Region 1,ili perc,1,2015-11-07,quantile,0.05,0.7471849634713035
2015-10-31,HHS Region 1,ili perc,1,2015-11-07,quantile,0.1,0.7825490259322546
2015-10-31,HHS Region 1,ili perc,1,2015-11-07,quantile,0.15,0.8093514928847376
2015-10-31,HHS Region 1,ili perc,1,2015-11-07,quantile,0.2,0.8352514645204155
2015-10-31,HHS Region 1,ili perc,1,2015-11-07,quantile,0.25,0.848699598456392
2015-10-31,HHS Region 1,ili perc,1,2015-11-07,quantile,0.3,0.8598193131395441
2015-10-31,HHS Region 1,ili perc,1,2015-11-07,quantile,0.35,0.8682286755172303
2015-10-31,HHS Region 1,ili perc,1,2015-11-07,quantile,0.4,0.878228734301165
2015-10-31,HHS Region 1,ili perc,1,2015-11-07,quantile,0.45,0.8893073316632772
2015-10-31,HHS Region 1,ili perc,1,2015-11-07,quantile,0.5,0.8951654117309469
2015-10-31,HHS Region 1,ili perc,1,2015-11-07,quantile,0.55,0.9052307102248769
2015-10-31,HHS Region 1,ili perc,1,2015-11-07,quantile,0.6,0.9153532123036101
2015-10-31,HHS Region 1,ili perc,1,2015-11-07,quantile,0.65,0.927187296807008
2015-10-31,HHS Region 1,ili perc,1,2015-11-07,quantile,0.7,0.9322219583496877
2015-10-31,HHS Region 1,ili perc,1,2015-11-07,quantile,0.75,0.9423772685049305
2015-10-31,HHS Region 1,ili perc,1,2015-11-07,quantile,0.8,0.9671559246040081
2015-10-31,HHS Region 1,ili perc,1,2015-11-07,quantile,0.85,0.9863089866336084
2015-10-31,HHS Region 1,ili perc,1,2015-11-07,quantile,0.9,1.0238530204307992
2015-10-31,HHS Region 1,ili perc,1,2015-11-07,quantile,0.95,1.096441361177799
2015-10-31,HHS Region 1,ili perc,1,2015-11-07,quantile,0.975,1.145230946824301
2015-10-31,HHS Region 1,ili perc,1,2015-11-07,quantile,0.99,1.2104793114917047
2015-10-31,HHS Region 1,ili perc,2,2015-11-14,quantile,0.01,0.6809083146920094
2015-10-31,HHS Region 1,ili perc,2,2015-11-14,quantile,0.025,0.7204332743050332
2015-10-31,HHS Region 1,ili perc,2,2015-11-14,quantile,0.05,0.7536744497977613
2015-10-31,HHS Region 1,ili perc,2,2015-11-14,quantile,0.1,0.7876519972490957
2015-10-31,HHS Region 1,ili perc,2,2015-11-14,quantile,0.15,0.8175598048794275
2015-10-31,HHS Region 1,ili perc,2,2015-11-14,quantile,0.2,0.8416032685518106
2015-10-31,HHS Region 1,ili perc,2,2015-11-14,quantile,0.25,0.8559440423362146
2015-10-31,HHS Region 1,ili perc,2,2015-11-14,quantile,0.3,0.8720036001935079
2015-10-31,HHS Region 1,ili perc,2,2015-11-14,quantile,0.35,0.8870250933156227
2015-10-31,HHS Region 1,ili perc,2,2015-11-14,quantile,0.4,0.9050438489955317
2015-10-31,HHS Region 1,ili perc,2,2015-11-14,quantile,0.45,0.9158283559659154
2015-10-31,HHS Region 1,ili perc,2,2015-11-14,quantile,0.5,0.9274138828721012
2015-10-31,HHS Region 1,ili perc,2,2015-11-14,quantile,0.55,0.9373261654883298
2015-10-31,HHS Region 1,ili perc,2,2015-11-14,quantile,0.6,0.9483408859368863
2015-10-31,HHS Region 1,ili perc,2,2015-11-14,quantile,0.65,0.9681261849010534
2015-10-31,HHS Region 1,ili perc,2,2015-11-14,quantile,0.7,0.9860367260984124
2015-10-31,HHS Region 1,ili perc,2,2015-11-14,quantile,0.75,1.01085968733973
2015-10-31,HHS Region 1,ili perc,2,2015-11-14,quantile,0.8,1.0365444948920461
2015-10-31,HHS Region 1,ili perc,2,2015-11-14,quantile,0.85,1.0697310474369461
2015-10-31,HHS Region 1,ili perc,2,2015-11-14,quantile,0.9,1.1127146509181463
2015-10-31,HHS Region 1,ili perc,2,2015-11-14,quantile,0.95,1.1877753757834888
2015-10-31,HHS Region 1,ili perc,2,2015-11-14,quantile,0.975,1.2501423470860713
2015-10-31,HHS Region 1,ili perc,2,2015-11-14,quantile,0.99,1.4122981012604645
2015-10-31,HHS Region 1,ili perc,3,2015-11-21,quantile,0.01,0.6673178900901053
2015-10-31,HHS Region 1,ili perc,3,2015-11-21,quantile,0.025,0.6910885466693808
2015-10-31,HHS Region 1,ili perc,3,2015-11-21,quantile,0.05,0.7327612466878834
2015-10-31,HHS Region 1,ili perc,3,2015-11-21,quantile,0.1,0.7740738271276869
2015-10-31,HHS Region 1,ili perc,3,2015-11-21,quantile,0.15,0.8029272202615652
2015-10-31,HHS Region 1,ili perc,3,2015-11-21,quantile,0.2,0.8241727209710883
2015-10-31,HHS Region 1,ili perc,3,2015-11-21,quantile,0.25,0.843937400574516
2015-10-31,HHS Region 1,ili perc,3,2015-11-21,quantile,0.3,0.8678855374197678
2015-10-31,HHS Region 1,ili perc,3,2015-11-21,quantile,0.35,0.8838219251622903
2015-10-31,HHS Region 1,ili perc,3,2015-11-21,quantile,0.4,0.903258963488517
2015-10-31,HHS Region 1,ili perc,3,2015-11-21,quantile,0.45,0.91968346155177
2015-10-31,HHS Region 1,ili perc,3,2015-11-21,quantile,0.5,0.9351588177151533
2015-10-31,HHS Region 1,ili perc,3,2015-11-21,quantile,0.55,0.9547041340480439
2015-10-31,HHS Region 1,ili perc,3,2015-11-21,quantile,0.6,0.9736681583338809
2015-10-31,HHS Region 1,ili perc,3,2015-11-21,quantile,0.65,0.9956260019409593
2015-10-31,HHS Region 1,ili perc,3,2015-11-21,quantile,0.7,1.0193492360220922
2015-10-31,HHS Region 1,ili perc,3,2015-11-21,quantile,0.75,1.0439165685779848
2015-10-31,HHS Region 1,ili perc,3,2015-11-21,quantile,0.8,1.0708927836020636
2015-10-31,HHS Region 1,ili perc,3,2015-11-21,quantile,0.85,1.1088459208321273
2015-10-31,HHS Region 1,ili perc,3,2015-11-21,quantile,0.9,1.1640493620409078
2015-10-31,HHS Region 1,ili perc,3,2015-11-21,quantile,0.95,1.251213223504479
2015-10-31,HHS Region 1,ili perc,3,2015-11-21,quantile,0.975,1.3721380571016648
2015-10-31,HHS Region 1,ili perc,3,2015-11-21,quantile,0.99,1.5438800646638853
2015-10-31,HHS Region 1,ili perc,4,2015-11-28,quantile,0.01,0.6132263391380414
2015-10-31,HHS Region 1,ili perc,4,2015-11-28,quantile,0.025,0.6483175963098853
2015-10-31,HHS Region 1,ili perc,4,2015-11-28,quantile,0.05,0.6757510758005303
2015-10-31,HHS Region 1,ili perc,4,2015-11-28,quantile,0.1,0.7145447957919047
2015-10-31,HHS Region 1,ili perc,4,2015-11-28,quantile,0.15,0.7486765554435653
2015-10-31,HHS Region 1,ili perc,4,2015-11-28,quantile,0.2,0.768637669750547
2015-10-31,HHS Region 1,ili perc,4,2015-11-28,quantile,0.25,0.7906183517192651
2015-10-31,HHS Region 1,ili perc,4,2015-11-28,quantile,0.3,0.8100199633545397
2015-10-31,HHS Region 1,ili perc,4,2015-11-28,quantile,0.35,0.8295223107976245
2015-10-31,HHS Region 1,ili perc,4,2015-11-28,quantile,0.4,0.8480185892399283
2015-10-31,HHS Region 1,ili perc,4,2015-11-28,quantile,0.45,0.8623726278654523
2015-10-31,HHS Region 1,ili perc,4,2015-11-28,quantile,0.5,0.8832577305018703
2015-10-31,HHS Region 1,ili perc,4,2015-11-28,quantile,0.55,0.9014965826991701
2015-10-31,HHS Region 1,ili perc,4,2015-11-28,quantile,0.6,0.9262484189661939
2015-10-31,HHS Region 1,ili perc,4,2015-11-28,quantile,0.65,0.9535858916085833
2015-10-31,HHS Region 1,ili perc,4,2015-11-28,quantile,0.7,0.9740170574648113
2015-10-31,HHS Region 1,ili perc,4,2015-11-28,quantile,0.75,1.0042111481411338
2015-10-31,HHS Region 1,ili perc,4,2015-11-28,quantile,0.8,1.0363099859135956
2015-10-31,HHS Region 1,ili perc,4,2015-11-28,quantile,0.85,1.0730763762294373
2015-10-31,HHS Region 1,ili perc,4,2015-11-28,quantile,0.9,1.1223587625774603
2015-10-31,HHS Region 1,ili perc,4,2015-11-28,quantile,0.95,1.2199329928957856
2015-10-31,HHS Region 1,ili perc,4,2015-11-28,quantile,0.975,1.3715864218036162
2015-10-31,HHS Region 1,ili perc,4,2015-11-28,quantile,0.99,1.5937014966869099
2015-10-31,HHS Region 10,ili perc,1,2015-11-07,quantile,0.01,0.40178335762623574
2015-10-31,HHS Region 10,ili perc,1,2015-11-07,quantile,0.025,0.50149533475778
2015-10-31,HHS Region 10,ili perc,1,2015-11-07,quantile,0.05,0.5723895369707744
2015-10-31,HHS Region 10,ili perc,1,2015-11-07,quantile,0.1,0.6511142235513184
2015-10-31,HHS Region 10,ili perc,1,2015-11-07,quantile,0.15,0.699248374097073
2015-10-31,HHS Region 10,ili perc,1,2015-11-07,quantile,0.2,0.735221679058266
2015-10-31,HHS Region 10,ili perc,1,2015-11-07,quantile,0.25,0.776193822515388
2015-10-31,HHS Region 10,ili perc,1,2015-11-07,quantile,0.3,0.8244447362081735
2015-10-31,HHS Region 10,ili perc,1,2015-11-07,quantile,0.35,0.849580738572272
2015-10-31,HHS Region 10,ili perc,1,2015-11-07,quantile,0.4,0.8769828867403608
2015-10-31,HHS Region 10,ili perc,1,2015-11-07,quantile,0.45,0.9068790776429049
