origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2016-12-10,HHS Region 1,ili perc,1,2016-12-17,quantile,0.01,0.7228840871146046
2016-12-10,HHS Region 1,ili perc,1,2016-12-17,quantile,0.025,0.7417898987708808
2016-12-10,HHS Region 1,ili perc,1,2016-12-17,quantile,0.05,0.7715191082695912
2016-12-10,HHS Region 1,ili perc,1,2016-12-17,quantile,0.1,0.8112537671263246
2016-12-10,HHS Region 1,ili perc,1,2016-12-17,quantile,0.15,0.8480274328720641
2016-12-10,HHS Region 1,ili perc,1,2016-12-17,quantile,0.2,0.8588579440300574
2016-12-10,HHS Region 1,ili perc,1,2016-12-17,quantile,0.25,0.8789147473828522
2016-12-10,HHS Region 1,ili perc,1,2016-12-17,quantile,0.3,0.8907152873057741
2016-12-10,HHS Region 1,ili perc,1,2016-12-17,quantile,0.35,0.9027286548004838
2016-12-10,HHS Region 1,ili perc,1,2016-12-17,quantile,0.4,0.9147904795646798
2016-12-10,HHS Region 1,ili perc,1,2016-12-17,quantile,0.45,0.9264312952827415
2016-12-10,HHS Region 1,ili perc,1,2016-12-17,quantile,0.5,0.9366042074733673
2016-12-10,HHS Region 1,ili perc,1,2016-12-17,quantile,0.55,0.9464991529390081
2016-12-10,HHS Region 1,ili perc,1,2016-12-17,quantile,0.6,0.9549835620362318
2016-12-10,HHS Region 1,ili perc,1,2016-12-17,quantile,0.65,0.9705583350021985
2016-12-10,HHS Region 1,ili perc,1,2016-12-17,quantile,0.7,0.9880017187080227
2016-12-10,HHS Region 1,ili perc,1,2016-12-17,quantile,0.75,0.9995021526697708
2016-12-10,HHS Region 1,ili perc,1,2016-12-17,quantile,0.8,1.0173545873433982
2016-12-10,HHS Region 1,ili perc,1,2016-12-17,quantile,0.85,1.0341406269207154
2016-12-10,HHS Region 1,ili perc,1,2016-12-17,quantile,0.9,1.0735193281569853
2016-12-10,HHS Region 1,ili perc,1,2016-12-17,quantile,0.95,1.150575843761959
2016-12-10,HHS Region 1,ili perc,1,2016-12-17,quantile,0.975,1.2180875244192724
2016-12-10,HHS Region 1,ili perc,1,2016-12-17,quantile,0.99,1.3422676724579867
2016-12-10,HHS Region 1,ili perc,2,2016-12-24,quantile,0.01,0.7393136176469223
2016-12-10,HHS Region 1,ili perc,2,2016-12-24,quantile,0.025,0.7633603571146702
2016-12-10,HHS Region 1,ili perc,2,2016-12-24,quantile,0.05,0.799396991974319
2016-12-10,HHS Region 1,ili perc,2,2016-12-24,quantile,0.1,0.8393134275427915
2016-12-10,HHS Region 1,ili perc,2,2016-12-24,quantile,0.15,0.8736713293465214
2016-12-10,HHS Region 1,ili perc,2,2016-12-24,quantile,0.2,0.8930042971702654
2016-12-10,HHS Region 1,ili perc,2,2016-12-24,quantile,0.25,0.9163650866299697
2016-12-10,HHS Region 1,ili perc,2,2016-12-24,quantile,0.3,0.9357780560194137
2016-12-10,HHS Region 1,ili perc,2,2016-12-24,quantile,0.35,0.9520827342165041
2016-12-10,HHS Region 1,ili perc,2,2016-12-24,quantile,0.4,0.9693987076164594
2016-12-10,HHS Region 1,ili perc,2,2016-12-24,quantile,0.45,0.985905372946086
2016-12-10,HHS Region 1,ili perc,2,2016-12-24,quantile,0.5,1.0029987149036979
2016-12-10,HHS Region 1,ili perc,2,2016-12-24,quantile,0.55,1.0187417430784032
2016-12-10,HHS Region 1,ili perc,2,2016-12-24,quantile,0.6,1.0365189286595207
2016-12-10,HHS Region 1,ili perc,2,2016-12-24,quantile,0.65,1.0558457680101903
2016-12-10,HHS Region 1,ili perc,2,2016-12-24,quantile,0.7,1.07715033538117
2016-12-10,HHS Region 1,ili perc,2,2016-12-24,quantile,0.75,1.0980314339254993
2016-12-10,HHS Region 1,ili perc,2,2016-12-24,quantile,0.8,1.120634273511998
2016-12-10,HHS Region 1,ili perc,2,2016-12-24,quantile,0.85,1.1534018034739086
2016-12-10,HHS Region 1,ili perc,2,2016-12-24,quantile,0.9,1.191919412898388
2016-12-10,HHS Region 1,ili perc,2,2016-12-24,quantile,0.95,1.281822999676855
2016-12-10,HHS Region 1,ili perc,2,2016-12-24,quantile,0.975,1.3686681764644097
2016-12-10,HHS Region 1,ili perc,2,2016-12-24,quantile,0.99,1.5700906422536522
2016-12-10,HHS Region 1,ili perc,3,2016-12-31,quantile,0.01,0.7952957287395026
2016-12-10,HHS Region 1,ili perc,3,2016-12-31,quantile,0.025,0.8215404022963694
2016-12-10,HHS Region 1,ili perc,3,2016-12-31,quantile,0.05,0.8741776625230903
