origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.01,0.701581607921908
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.025,0.7380241219893455
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.05,0.7927376402433148
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.1,0.8225292311667332
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.15,0.8475313118644328
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.2,0.8634476207431385
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.25,0.8796108190751847
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.3,0.8967978940968859
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.35,0.90622328758218
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.4,0.9197330613884402
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.45,0.9324048303784864
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.5,0.9432048931336922
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.55,0.9547002770402984
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.6,0.9681255929483727
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.65,0.9763513144662397
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.7,0.9904134687226087
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.75,1.0048045230027287
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.8,1.0217415537770425
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.85,1.0443127820753502
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.9,1.072624982690834
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.95,1.1485467651292751
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.975,1.1943583473472204
