origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2016-02-20,HHS Region 1,ili perc,1,2016-02-27,quantile,0.01,0.7746798803279652
2016-02-20,HHS Region 1,ili perc,1,2016-02-27,quantile,0.025,1.0444668120373275
2016-02-20,HHS Region 1,ili perc,1,2016-02-27,quantile,0.05,1.239171225005963
2016-02-20,HHS Region 1,ili perc,1,2016-02-27,quantile,0.1,1.4587148588261805
2016-02-20,HHS Region 1,ili perc,1,2016-02-27,quantile,0.15,1.5560025621664975
2016-02-20,HHS Region 1,ili perc,1,2016-02-27,quantile,0.2,1.6576928188979332
2016-02-20,HHS Region 1,ili perc,1,2016-02-27,quantile,0.25,1.7227163192563966
2016-02-20,HHS Region 1,ili perc,1,2016-02-27,quantile,0.3,1.7669409941775176
2016-02-20,HHS Region 1,ili perc,1,2016-02-27,quantile,0.35,1.8293998181939568
2016-02-20,HHS Region 1,ili perc,1,2016-02-27,quantile,0.4,1.8979820755529613
2016-02-20,HHS Region 1,ili perc,1,2016-02-27,quantile,0.45,1.9709077120104048
2016-02-20,HHS Region 1,ili perc,1,2016-02-27,quantile,0.5,2.0204474631767453
2016-02-20,HHS Region 1,ili perc,1,2016-02-27,quantile,0.55,2.0714763912505063
2016-02-20,HHS Region 1,ili perc,1,2016-02-27,quantile,0.6,2.1510366845500326
2016-02-20,HHS Region 1,ili perc,1,2016-02-27,quantile,0.65,2.1969406414256336
2016-02-20,HHS Region 1,ili perc,1,2016-02-27,quantile,0.7,2.2784218218113224
2016-02-20,HHS Region 1,ili perc,1,2016-02-27,quantile,0.75,2.3641083314739464
2016-02-20,HHS Region 1,ili perc,1,2016-02-27,quantile,0.8,2.4331227432209066
2016-02-20,HHS Region 1,ili perc,1,2016-02-27,quantile,0.85,2.6009392794677724
2016-02-20,HHS Region 1,ili perc,1,2016-02-27,quantile,0.9,2.7642775582572034
2016-02-20,HHS Region 1,ili perc,1,2016-02-27,quantile,0.95,3.304684760980811
2016-02-20,HHS Region 1,ili perc,1,2016-02-27,quantile,0.975,4.418020900180545
2016-02-20,HHS Region 1,ili perc,1,2016-02-27,quantile,0.99,5.879949532197232
2016-02-20,HHS Region 1,ili perc,2,2016-03-05,quantile,0.01,0.6305303037563308
2016-02-20,HHS Region 1,ili perc,2,2016-03-05,quantile,0.025,0.8175202783272427
2016-02-20,HHS Region 1,ili perc,2,2016-03-05,quantile,0.05,1.034966725801104
2016-02-20,HHS Region 1,ili perc,2,2016-03-05,quantile,0.1,1.2426912179064207
2016-02-20,HHS Region 1,ili perc,2,2016-03-05,quantile,0.15,1.3899262761562023
2016-02-20,HHS Region 1,ili perc,2,2016-03-05,quantile,0.2,1.4821917444461146
2016-02-20,HHS Region 1,ili perc,2,2016-03-05,quantile,0.25,1.5714158642412936
2016-02-20,HHS Region 1,ili perc,2,2016-03-05,quantile,0.3,1.6495620505658797
2016-02-20,HHS Region 1,ili perc,2,2016-03-05,quantile,0.35,1.7354339519823436
2016-02-20,HHS Region 1,ili perc,2,2016-03-05,quantile,0.4,1.8134168483582176
2016-02-20,HHS Region 1,ili perc,2,2016-03-05,quantile,0.45,1.8770497791068568
2016-02-20,HHS Region 1,ili perc,2,2016-03-05,quantile,0.5,1.9733274496549897
2016-02-20,HHS Region 1,ili perc,2,2016-03-05,quantile,0.55,2.0820982335541123
2016-02-20,HHS Region 1,ili perc,2,2016-03-05,quantile,0.6,2.146317977183488
2016-02-20,HHS Region 1,ili perc,2,2016-03-05,quantile,0.65,2.246167051918766
2016-02-20,HHS Region 1,ili perc,2,2016-03-05,quantile,0.7,2.389572162874577
2016-02-20,HHS Region 1,ili perc,2,2016-03-05,quantile,0.75,2.5086090364337856
2016-02-20,HHS Region 1,ili perc,2,2016-03-05,quantile,0.8,2.647975995772686
2016-02-20,HHS Region 1,ili perc,2,2016-03-05,quantile,0.85,2.835171483814089
2016-02-20,HHS Region 1,ili perc,2,2016-03-05,quantile,0.9,3.2274496191346054
2016-02-20,HHS Region 1,ili perc,2,2016-03-05,quantile,0.95,3.9324570128338676
2016-02-20,HHS Region 1,ili perc,2,2016-03-05,quantile,0.975,5.1420899718240545
2016-02-20,HHS Region 1,ili perc,2,2016-03-05,quantile,0.99,6.552897189750722
2016-02-20,HHS Region 1,ili perc,3,2016-03-12,quantile,0.01,0.510042121145075
2016-02-20,HHS Region 1,ili perc,3,2016-03-12,quantile,0.025,0.7458857305371991
2016-02-20,HHS Region 1,ili perc,3,2016-03-12,quantile,0.05,0.8915203403402473
2016-02-20,HHS Region 1,ili perc,3,2016-03-12,quantile,0.1,1.140225191783727
2016-02-20,HHS Region 1,ili perc,3,2016-03-12,quantile,0.15,1.291031742918328
2016-02-20,HHS Region 1,ili perc,3,2016-03-12,quantile,0.2,1.4000170455720329
2016-02-20,HHS Region 1,ili perc,3,2016-03-12,quantile,0.25,1.5036691808513547
2016-02-20,HHS Region 1,ili perc,3,2016-03-12,quantile,0.3,1.5941851239002256
2016-02-20,HHS Region 1,ili perc,3,2016-03-12,quantile,0.35,1.6631915881503452
2016-02-20,HHS Region 1,ili perc,3,2016-03-12,quantile,0.4,1.7433986735797222
2016-02-20,HHS Region 1,ili perc,3,2016-03-12,quantile,0.45,1.8110747842767894
2016-02-20,HHS Region 1,ili perc,3,2016-03-12,quantile,0.5,1.9002127534276887
2016-02-20,HHS Region 1,ili perc,3,2016-03-12,quantile,0.55,2.015706338106251
2016-02-20,HHS Region 1,ili perc,3,2016-03-12,quantile,0.6,2.112602620672731
2016-02-20,HHS Region 1,ili perc,3,2016-03-12,quantile,0.65,2.2690566799294904
2016-02-20,HHS Region 1,ili perc,3,2016-03-12,quantile,0.7,2.3926328280204645
2016-02-20,HHS Region 1,ili perc,3,2016-03-12,quantile,0.75,2.5755946495126665
2016-02-20,HHS Region 1,ili perc,3,2016-03-12,quantile,0.8,2.80473129737971
2016-02-20,HHS Region 1,ili perc,3,2016-03-12,quantile,0.85,3.0296533508169587
2016-02-20,HHS Region 1,ili perc,3,2016-03-12,quantile,0.9,3.5021697446265057
2016-02-20,HHS Region 1,ili perc,3,2016-03-12,quantile,0.95,4.528398314615382
2016-02-20,HHS Region 1,ili perc,3,2016-03-12,quantile,0.975,5.43093329097843
2016-02-20,HHS Region 1,ili perc,3,2016-03-12,quantile,0.99,7.502049375455702
2016-02-20,HHS Region 1,ili perc,4,2016-03-19,quantile,0.01,0.38999752302687096
2016-02-20,HHS Region 1,ili perc,4,2016-03-19,quantile,0.025,0.6291985120924897
2016-02-20,HHS Region 1,ili perc,4,2016-03-19,quantile,0.05,0.8395128633565302
2016-02-20,HHS Region 1,ili perc,4,2016-03-19,quantile,0.1,1.0266987576566569
2016-02-20,HHS Region 1,ili perc,4,2016-03-19,quantile,0.15,1.2145830729681504
2016-02-20,HHS Region 1,ili perc,4,2016-03-19,quantile,0.2,1.330795890491948
2016-02-20,HHS Region 1,ili perc,4,2016-03-19,quantile,0.25,1.439007944773354
2016-02-20,HHS Region 1,ili perc,4,2016-03-19,quantile,0.3,1.5434606724882365
2016-02-20,HHS Region 1,ili perc,4,2016-03-19,quantile,0.35,1.6357707420584058
2016-02-20,HHS Region 1,ili perc,4,2016-03-19,quantile,0.4,1.7221292632847314
2016-02-20,HHS Region 1,ili perc,4,2016-03-19,quantile,0.45,1.826508807439469
2016-02-20,HHS Region 1,ili perc,4,2016-03-19,quantile,0.5,1.9334302866046236
2016-02-20,HHS Region 1,ili perc,4,2016-03-19,quantile,0.55,2.032173293632229
2016-02-20,HHS Region 1,ili perc,4,2016-03-19,quantile,0.6,2.147391531680062
2016-02-20,HHS Region 1,ili perc,4,2016-03-19,quantile,0.65,2.367538697643396
2016-02-20,HHS Region 1,ili perc,4,2016-03-19,quantile,0.7,2.535445689892178
2016-02-20,HHS Region 1,ili perc,4,2016-03-19,quantile,0.75,2.7672396630974614
2016-02-20,HHS Region 1,ili perc,4,2016-03-19,quantile,0.8,3.000068200769042
2016-02-20,HHS Region 1,ili perc,4,2016-03-19,quantile,0.85,3.4283399800387073
2016-02-20,HHS Region 1,ili perc,4,2016-03-19,quantile,0.9,4.122584328371226
2016-02-20,HHS Region 1,ili perc,4,2016-03-19,quantile,0.95,5.112609085677074
2016-02-20,HHS Region 1,ili perc,4,2016-03-19,quantile,0.975,6.690990664648838
2016-02-20,HHS Region 1,ili perc,4,2016-03-19,quantile,0.99,8.444817323775485
2016-02-20,HHS Region 10,ili perc,1,2016-02-27,quantile,0.01,0.6664897893827029
2016-02-20,HHS Region 10,ili perc,1,2016-02-27,quantile,0.025,0.9348501637986332
2016-02-20,HHS Region 10,ili perc,1,2016-02-27,quantile,0.05,1.165014500317769
2016-02-20,HHS Region 10,ili perc,1,2016-02-27,quantile,0.1,1.353699815325637
2016-02-20,HHS Region 10,ili perc,1,2016-02-27,quantile,0.15,1.4222592847509437
2016-02-20,HHS Region 10,ili perc,1,2016-02-27,quantile,0.2,1.5627528870736442
2016-02-20,HHS Region 10,ili perc,1,2016-02-27,quantile,0.25,1.6574512053715873
2016-02-20,HHS Region 10,ili perc,1,2016-02-27,quantile,0.3,1.7571915528749937
2016-02-20,HHS Region 10,ili perc,1,2016-02-27,quantile,0.35,1.8304977059993417
2016-02-20,HHS Region 10,ili perc,1,2016-02-27,quantile,0.4,1.9374239397904396
2016-02-20,HHS Region 10,ili perc,1,2016-02-27,quantile,0.45,2.01460523705605
2016-02-20,HHS Region 10,ili perc,1,2016-02-27,quantile,0.5,2.083350802419552
2016-02-20,HHS Region 10,ili perc,1,2016-02-27,quantile,0.55,2.1964118627298896
2016-02-20,HHS Region 10,ili perc,1,2016-02-27,quantile,0.6,2.2781638500372123
2016-02-20,HHS Region 10,ili perc,1,2016-02-27,quantile,0.65,2.3931876510898946
