origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.01,0.605603249776015
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.025,0.9070086286005122
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.05,1.0474466835588025
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.1,1.2397424024623858
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.15,1.3337486509385403
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.2,1.382153102839585
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.25,1.4242440496464748
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.3,1.4630749618616676
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.35,1.5027657120781317
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.4,1.5738386354136236
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.45,1.6377888202982722
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.5,1.659852394661874
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.55,1.6938435617763186
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.6,1.7527880187808866
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.65,1.8006477965907923
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.7,1.8549329054388246
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.75,1.9066352652574945
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.8,1.966569701465198
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.85,2.067673510206956
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.9,2.2584946400186037
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.95,2.5486804825198157
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.975,3.0129719208641355
2016-01-30,HHS Region 1,ili perc,1,2016-02-06,quantile,0.99,3.847178379952426
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.01,0.4846063107031461
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.025,0.6552133437679283
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.05,0.8360599164271855
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.1,1.063620051581551
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.15,1.1723398310094346
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.2,1.2501458533133116
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.25,1.3158543607623172
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.3,1.3886066906837338
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.35,1.454939361916726
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.4,1.5104331032279288
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.45,1.5627737384926115
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.5,1.630906387130957
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.55,1.7026566570734136
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.6,1.7845089037734647
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.65,1.8737159313682255
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.7,1.9623612390186638
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.75,2.056780754630886
2016-01-30,HHS Region 1,ili perc,2,2016-02-13,quantile,0.8,2.178979309756321
