origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2017-02-25,HHS Region 1,ili perc,1,2017-03-04,quantile,0.01,1.445698860994216
2017-02-25,HHS Region 1,ili perc,1,2017-03-04,quantile,0.025,1.7317574769084456
2017-02-25,HHS Region 1,ili perc,1,2017-03-04,quantile,0.05,1.9482576170304609
2017-02-25,HHS Region 1,ili perc,1,2017-03-04,quantile,0.1,2.3139006018376262
2017-02-25,HHS Region 1,ili perc,1,2017-03-04,quantile,0.15,2.4508193863575083
2017-02-25,HHS Region 1,ili perc,1,2017-03-04,quantile,0.2,2.5820169775775024
2017-02-25,HHS Region 1,ili perc,1,2017-03-04,quantile,0.25,2.6755458007747
2017-02-25,HHS Region 1,ili perc,1,2017-03-04,quantile,0.3,2.730570553428902
2017-02-25,HHS Region 1,ili perc,1,2017-03-04,quantile,0.35,2.7958795530386893
2017-02-25,HHS Region 1,ili perc,1,2017-03-04,quantile,0.4,2.8885508770468076
2017-02-25,HHS Region 1,ili perc,1,2017-03-04,quantile,0.45,3.0044138508567935
2017-02-25,HHS Region 1,ili perc,1,2017-03-04,quantile,0.5,3.0844737351278493
2017-02-25,HHS Region 1,ili perc,1,2017-03-04,quantile,0.55,3.1726966448012464
2017-02-25,HHS Region 1,ili perc,1,2017-03-04,quantile,0.6,3.278593131196131
2017-02-25,HHS Region 1,ili perc,1,2017-03-04,quantile,0.65,3.351562766246172
2017-02-25,HHS Region 1,ili perc,1,2017-03-04,quantile,0.7,3.4739748463075335
2017-02-25,HHS Region 1,ili perc,1,2017-03-04,quantile,0.75,3.5838117244475804
2017-02-25,HHS Region 1,ili perc,1,2017-03-04,quantile,0.8,3.697306247471403
2017-02-25,HHS Region 1,ili perc,1,2017-03-04,quantile,0.85,3.856141658604656
2017-02-25,HHS Region 1,ili perc,1,2017-03-04,quantile,0.9,4.172985246199319
2017-02-25,HHS Region 1,ili perc,1,2017-03-04,quantile,0.95,4.627330270732619
2017-02-25,HHS Region 1,ili perc,1,2017-03-04,quantile,0.975,5.503997010977759
2017-02-25,HHS Region 1,ili perc,1,2017-03-04,quantile,0.99,7.154060945885214
2017-02-25,HHS Region 1,ili perc,2,2017-03-11,quantile,0.01,1.142233420655939
2017-02-25,HHS Region 1,ili perc,2,2017-03-11,quantile,0.025,1.4230706491767782
2017-02-25,HHS Region 1,ili perc,2,2017-03-11,quantile,0.05,1.699886056311612
2017-02-25,HHS Region 1,ili perc,2,2017-03-11,quantile,0.1,1.9850713978421872
2017-02-25,HHS Region 1,ili perc,2,2017-03-11,quantile,0.15,2.153995602599038
2017-02-25,HHS Region 1,ili perc,2,2017-03-11,quantile,0.2,2.356770632043552
2017-02-25,HHS Region 1,ili perc,2,2017-03-11,quantile,0.25,2.471816579859547
