origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.01,0.3195934852478793
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.025,0.49757665805423773
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.05,0.5879921581064939
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.1,0.6681539093422396
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.15,0.7104618471947859
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.2,0.7413110640147695
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.25,0.7597532466849503
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.3,0.7736585922261684
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.35,0.7982061744499507
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.4,0.8273321353394948
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.45,0.8544399737617767
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.5,0.871471777659924
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.55,0.897021154471238
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.6,0.9148584769648088
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.65,0.9414901093492438
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.7,0.976516835703894
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.75,1.0067475041737517
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.8,1.0464376030371856
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.85,1.1092210311118413
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.9,1.1854168554088398
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.95,1.3108087409289637
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.975,1.5802435416046254
2016-12-03,HHS Region 1,ili perc,1,2016-12-10,quantile,0.99,2.0234956006365707
2016-12-03,HHS Region 1,ili perc,2,2016-12-17,quantile,0.01,0.24799967244970614
2016-12-03,HHS Region 1,ili perc,2,2016-12-17,quantile,0.025,0.36629832695430053
2016-12-03,HHS Region 1,ili perc,2,2016-12-17,quantile,0.05,0.4675636847397916
2016-12-03,HHS Region 1,ili perc,2,2016-12-17,quantile,0.1,0.5562384489044956
2016-12-03,HHS Region 1,ili perc,2,2016-12-17,quantile,0.15,0.6068592670897178
2016-12-03,HHS Region 1,ili perc,2,2016-12-17,quantile,0.2,0.6605572953985634
2016-12-03,HHS Region 1,ili perc,2,2016-12-17,quantile,0.25,0.7025371060603666
2016-12-03,HHS Region 1,ili perc,2,2016-12-17,quantile,0.3,0.742248901675824
2016-12-03,HHS Region 1,ili perc,2,2016-12-17,quantile,0.35,0.7742895485378145
2016-12-03,HHS Region 1,ili perc,2,2016-12-17,quantile,0.4,0.8043998680883786
2016-12-03,HHS Region 1,ili perc,2,2016-12-17,quantile,0.45,0.837285471426297
2016-12-03,HHS Region 1,ili perc,2,2016-12-17,quantile,0.5,0.8653829295683555
2016-12-03,HHS Region 1,ili perc,2,2016-12-17,quantile,0.55,0.9009029248151701
2016-12-03,HHS Region 1,ili perc,2,2016-12-17,quantile,0.6,0.9421289964914019
2016-12-03,HHS Region 1,ili perc,2,2016-12-17,quantile,0.65,0.970012869173243
2016-12-03,HHS Region 1,ili perc,2,2016-12-17,quantile,0.7,1.013534222615964
2016-12-03,HHS Region 1,ili perc,2,2016-12-17,quantile,0.75,1.0729276379219868
2016-12-03,HHS Region 1,ili perc,2,2016-12-17,quantile,0.8,1.1351411823386555
2016-12-03,HHS Region 1,ili perc,2,2016-12-17,quantile,0.85,1.2184531598327948
2016-12-03,HHS Region 1,ili perc,2,2016-12-17,quantile,0.9,1.3549743359546735
2016-12-03,HHS Region 1,ili perc,2,2016-12-17,quantile,0.95,1.5870766632575755
2016-12-03,HHS Region 1,ili perc,2,2016-12-17,quantile,0.975,1.907679449175318
2016-12-03,HHS Region 1,ili perc,2,2016-12-17,quantile,0.99,2.377465789836156
2016-12-03,HHS Region 1,ili perc,3,2016-12-24,quantile,0.01,0.2332744656216485
2016-12-03,HHS Region 1,ili perc,3,2016-12-24,quantile,0.025,0.31896737897698657
2016-12-03,HHS Region 1,ili perc,3,2016-12-24,quantile,0.05,0.4213635424314807
2016-12-03,HHS Region 1,ili perc,3,2016-12-24,quantile,0.1,0.510537009895502
2016-12-03,HHS Region 1,ili perc,3,2016-12-24,quantile,0.15,0.5768980898641022
2016-12-03,HHS Region 1,ili perc,3,2016-12-24,quantile,0.2,0.6241346631677118
2016-12-03,HHS Region 1,ili perc,3,2016-12-24,quantile,0.25,0.6622738216411397
2016-12-03,HHS Region 1,ili perc,3,2016-12-24,quantile,0.3,0.7028626843029998
2016-12-03,HHS Region 1,ili perc,3,2016-12-24,quantile,0.35,0.7418470096642641
2016-12-03,HHS Region 1,ili perc,3,2016-12-24,quantile,0.4,0.771358968802381
2016-12-03,HHS Region 1,ili perc,3,2016-12-24,quantile,0.45,0.8096516718521498
2016-12-03,HHS Region 1,ili perc,3,2016-12-24,quantile,0.5,0.8553619056280173
2016-12-03,HHS Region 1,ili perc,3,2016-12-24,quantile,0.55,0.8984934804754191
2016-12-03,HHS Region 1,ili perc,3,2016-12-24,quantile,0.6,0.9441908588893508
2016-12-03,HHS Region 1,ili perc,3,2016-12-24,quantile,0.65,1.012048958385759
2016-12-03,HHS Region 1,ili perc,3,2016-12-24,quantile,0.7,1.0606730584844315
2016-12-03,HHS Region 1,ili perc,3,2016-12-24,quantile,0.75,1.1173833034570286
2016-12-03,HHS Region 1,ili perc,3,2016-12-24,quantile,0.8,1.2303101927166185
