origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2016-01-23,HHS Region 1,ili perc,1,2016-01-30,quantile,0.01,0.5492715521644149
2016-01-23,HHS Region 1,ili perc,1,2016-01-30,quantile,0.025,0.7999145100387405
2016-01-23,HHS Region 1,ili perc,1,2016-01-30,quantile,0.05,0.9925622056037537
2016-01-23,HHS Region 1,ili perc,1,2016-01-30,quantile,0.1,1.1212143590933854
2016-01-23,HHS Region 1,ili perc,1,2016-01-30,quantile,0.15,1.2013676421478838
2016-01-23,HHS Region 1,ili perc,1,2016-01-30,quantile,0.2,1.2697571873724032
2016-01-23,HHS Region 1,ili perc,1,2016-01-30,quantile,0.25,1.3172585195383815
2016-01-23,HHS Region 1,ili perc,1,2016-01-30,quantile,0.3,1.340096160068756
2016-01-23,HHS Region 1,ili perc,1,2016-01-30,quantile,0.35,1.3867348361301028
2016-01-23,HHS Region 1,ili perc,1,2016-01-30,quantile,0.4,1.4502981109859652
2016-01-23,HHS Region 1,ili perc,1,2016-01-30,quantile,0.45,1.5001266957028516
2016-01-23,HHS Region 1,ili perc,1,2016-01-30,quantile,0.5,1.5347863494954517
2016-01-23,HHS Region 1,ili perc,1,2016-01-30,quantile,0.55,1.565805324854241
2016-01-23,HHS Region 1,ili perc,1,2016-01-30,quantile,0.6,1.62023587161527
2016-01-23,HHS Region 1,ili perc,1,2016-01-30,quantile,0.65,1.6625860507244532
2016-01-23,HHS Region 1,ili perc,1,2016-01-30,quantile,0.7,1.6980100712365216
2016-01-23,HHS Region 1,ili perc,1,2016-01-30,quantile,0.75,1.7644726202569778
2016-01-23,HHS Region 1,ili perc,1,2016-01-30,quantile,0.8,1.8185752879119266
2016-01-23,HHS Region 1,ili perc,1,2016-01-30,quantile,0.85,1.8957165118738133
2016-01-23,HHS Region 1,ili perc,1,2016-01-30,quantile,0.9,2.066384654894468
2016-01-23,HHS Region 1,ili perc,1,2016-01-30,quantile,0.95,2.445589630681716
2016-01-23,HHS Region 1,ili perc,1,2016-01-30,quantile,0.975,2.7160383527197207
2016-01-23,HHS Region 1,ili perc,1,2016-01-30,quantile,0.99,3.3634308224091294
2016-01-23,HHS Region 1,ili perc,2,2016-02-06,quantile,0.01,0.43759261188244386
2016-01-23,HHS Region 1,ili perc,2,2016-02-06,quantile,0.025,0.6100796312241767
2016-01-23,HHS Region 1,ili perc,2,2016-02-06,quantile,0.05,0.7864337263911774
2016-01-23,HHS Region 1,ili perc,2,2016-02-06,quantile,0.1,0.9293227016341318
2016-01-23,HHS Region 1,ili perc,2,2016-02-06,quantile,0.15,1.0290692874497087
2016-01-23,HHS Region 1,ili perc,2,2016-02-06,quantile,0.2,1.1000420526400534
2016-01-23,HHS Region 1,ili perc,2,2016-02-06,quantile,0.25,1.176584435507356
2016-01-23,HHS Region 1,ili perc,2,2016-02-06,quantile,0.3,1.2568856448747099
2016-01-23,HHS Region 1,ili perc,2,2016-02-06,quantile,0.35,1.3061583392563958
2016-01-23,HHS Region 1,ili perc,2,2016-02-06,quantile,0.4,1.361642530152849
2016-01-23,HHS Region 1,ili perc,2,2016-02-06,quantile,0.45,1.4070130563431924
2016-01-23,HHS Region 1,ili perc,2,2016-02-06,quantile,0.5,1.4697938798767807
