origin_date,target,horizon,location,output_type,output_type_id,target_end_date,value
2017-12-30,ili perc,1,HHS Region 1,quantile,0.01,2018-01-06,1.6772448459393545
2017-12-30,ili perc,1,HHS Region 1,quantile,0.025,2018-01-06,1.8193488988582738
2017-12-30,ili perc,1,HHS Region 1,quantile,0.05,2018-01-06,2.0055449988662684
2017-12-30,ili perc,1,HHS Region 1,quantile,0.1,2018-01-06,2.21842648833525
2017-12-30,ili perc,1,HHS Region 1,quantile,0.15,2018-01-06,2.327807459712346
2017-12-30,ili perc,1,HHS Region 1,quantile,0.2,2018-01-06,2.4043124940977023
2017-12-30,ili perc,1,HHS Region 1,quantile,0.25,2018-01-06,2.473325498251815
2017-12-30,ili perc,1,HHS Region 1,quantile,0.3,2018-01-06,2.5320167518465277
2017-12-30,ili perc,1,HHS Region 1,quantile,0.35,2018-01-06,2.5862584672707833
2017-12-30,ili perc,1,HHS Region 1,quantile,0.4,2018-01-06,2.6525815558769765
2017-12-30,ili perc,1,HHS Region 1,quantile,0.45,2018-01-06,2.701778428795345
2017-12-30,ili perc,1,HHS Region 1,quantile,0.5,2018-01-06,2.75086072575736
2017-12-30,ili perc,1,HHS Region 1,quantile,0.55,2018-01-06,2.8119559274085026
2017-12-30,ili perc,1,HHS Region 1,quantile,0.6,2018-01-06,2.8632321366010003
2017-12-30,ili perc,1,HHS Region 1,quantile,0.65,2018-01-06,2.925662266060989
2017-12-30,ili perc,1,HHS Region 1,quantile,0.7,2018-01-06,2.9855630591113367
2017-12-30,ili perc,1,HHS Region 1,quantile,0.75,2018-01-06,3.0600577983885664
2017-12-30,ili perc,1,HHS Region 1,quantile,0.8,2018-01-06,3.1661567846721184
2017-12-30,ili perc,1,HHS Region 1,quantile,0.85,2018-01-06,3.2609279620533287
2017-12-30,ili perc,1,HHS Region 1,quantile,0.9,2018-01-06,3.4940177233994594
2017-12-30,ili perc,1,HHS Region 1,quantile,0.95,2018-01-06,3.919762796313647
2017-12-30,ili perc,1,HHS Region 1,quantile,0.975,2018-01-06,4.262513984883939
2017-12-30,ili perc,1,HHS Region 1,quantile,0.99,2018-01-06,5.253589225874996
2017-12-30,ili perc,2,HHS Region 1,quantile,0.01,2018-01-13,1.3831533319267901
2017-12-30,ili perc,2,HHS Region 1,quantile,0.025,2018-01-13,1.6473774460615593
2017-12-30,ili perc,2,HHS Region 1,quantile,0.05,2018-01-13,1.8248083878305994
2017-12-30,ili perc,2,HHS Region 1,quantile,0.1,2018-01-13,2.0395677397579752
2017-12-30,ili perc,2,HHS Region 1,quantile,0.15,2018-01-13,2.1807831765256105
2017-12-30,ili perc,2,HHS Region 1,quantile,0.2,2018-01-13,2.287152351458907
2017-12-30,ili perc,2,HHS Region 1,quantile,0.25,2018-01-13,2.385833525103091
2017-12-30,ili perc,2,HHS Region 1,quantile,0.3,2018-01-13,2.4642346724235105
2017-12-30,ili perc,2,HHS Region 1,quantile,0.35,2018-01-13,2.5307500824912132
2017-12-30,ili perc,2,HHS Region 1,quantile,0.4,2018-01-13,2.613872513731091
2017-12-30,ili perc,2,HHS Region 1,quantile,0.45,2018-01-13,2.6955940307623174
2017-12-30,ili perc,2,HHS Region 1,quantile,0.5,2018-01-13,2.773166318454261
2017-12-30,ili perc,2,HHS Region 1,quantile,0.55,2018-01-13,2.8510148884603175
2017-12-30,ili perc,2,HHS Region 1,quantile,0.6,2018-01-13,2.9403828751809176
2017-12-30,ili perc,2,HHS Region 1,quantile,0.65,2018-01-13,3.0376435767058325
2017-12-30,ili perc,2,HHS Region 1,quantile,0.7,2018-01-13,3.1351747764154267
2017-12-30,ili perc,2,HHS Region 1,quantile,0.75,2018-01-13,3.244346687559673
2017-12-30,ili perc,2,HHS Region 1,quantile,0.8,2018-01-13,3.356724266800447
2017-12-30,ili perc,2,HHS Region 1,quantile,0.85,2018-01-13,3.588474601048061
2017-12-30,ili perc,2,HHS Region 1,quantile,0.9,2018-01-13,3.8052996552681275
2017-12-30,ili perc,2,HHS Region 1,quantile,0.95,2018-01-13,4.284667725986445
2017-12-30,ili perc,2,HHS Region 1,quantile,0.975,2018-01-13,4.995142038601018
2017-12-30,ili perc,2,HHS Region 1,quantile,0.99,2018-01-13,5.940668629654379
2017-12-30,ili perc,3,HHS Region 1,quantile,0.01,2018-01-20,1.2097667660585798
2017-12-30,ili perc,3,HHS Region 1,quantile,0.025,2018-01-20,1.456826838671413
2017-12-30,ili perc,3,HHS Region 1,quantile,0.05,2018-01-20,1.6908803048351315
2017-12-30,ili perc,3,HHS Region 1,quantile,0.1,2018-01-20,1.8729166503657526
2017-12-30,ili perc,3,HHS Region 1,quantile,0.15,2018-01-20,2.034464012005408
2017-12-30,ili perc,3,HHS Region 1,quantile,0.2,2018-01-20,2.1656751343893093
2017-12-30,ili perc,3,HHS Region 1,quantile,0.25,2018-01-20,2.275974675413432
2017-12-30,ili perc,3,HHS Region 1,quantile,0.3,2018-01-20,2.369218659461694
2017-12-30,ili perc,3,HHS Region 1,quantile,0.35,2018-01-20,2.4730827039247893
2017-12-30,ili perc,3,HHS Region 1,quantile,0.4,2018-01-20,2.5612583812307075
2017-12-30,ili perc,3,HHS Region 1,quantile,0.45,2018-01-20,2.654005282509201
2017-12-30,ili perc,3,HHS Region 1,quantile,0.5,2018-01-20,2.7438595730049093
2017-12-30,ili perc,3,HHS Region 1,quantile,0.55,2018-01-20,2.849404339757587
2017-12-30,ili perc,3,HHS Region 1,quantile,0.6,2018-01-20,2.9505704518152185
2017-12-30,ili perc,3,HHS Region 1,quantile,0.65,2018-01-20,3.0582767353721
2017-12-30,ili perc,3,HHS Region 1,quantile,0.7,2018-01-20,3.184838057388398
2017-12-30,ili perc,3,HHS Region 1,quantile,0.75,2018-01-20,3.3368074005216686
2017-12-30,ili perc,3,HHS Region 1,quantile,0.8,2018-01-20,3.520388290076034
2017-12-30,ili perc,3,HHS Region 1,quantile,0.85,2018-01-20,3.6949315204049165
2017-12-30,ili perc,3,HHS Region 1,quantile,0.9,2018-01-20,4.080138320479219
2017-12-30,ili perc,3,HHS Region 1,quantile,0.95,2018-01-20,4.690891682451393
2017-12-30,ili perc,3,HHS Region 1,quantile,0.975,2018-01-20,5.424506935453733
2017-12-30,ili perc,3,HHS Region 1,quantile,0.99,2018-01-20,6.261025470679649
2017-12-30,ili perc,4,HHS Region 1,quantile,0.01,2018-01-27,1.0907067321902635
2017-12-30,ili perc,4,HHS Region 1,quantile,0.025,2018-01-27,1.2859597900005302
2017-12-30,ili perc,4,HHS Region 1,quantile,0.05,2018-01-27,1.4871728603222274
2017-12-30,ili perc,4,HHS Region 1,quantile,0.1,2018-01-27,1.7170527270473288
2017-12-30,ili perc,4,HHS Region 1,quantile,0.15,2018-01-27,1.912712367618458
2017-12-30,ili perc,4,HHS Region 1,quantile,0.2,2018-01-27,2.0511281514650124
2017-12-30,ili perc,4,HHS Region 1,quantile,0.25,2018-01-27,2.158831006624871
2017-12-30,ili perc,4,HHS Region 1,quantile,0.3,2018-01-27,2.2617083065910237
2017-12-30,ili perc,4,HHS Region 1,quantile,0.35,2018-01-27,2.3644177342931623
2017-12-30,ili perc,4,HHS Region 1,quantile,0.4,2018-01-27,2.4652448406210694
2017-12-30,ili perc,4,HHS Region 1,quantile,0.45,2018-01-27,2.570514666483345
2017-12-30,ili perc,4,HHS Region 1,quantile,0.5,2018-01-27,2.69022642776328
2017-12-30,ili perc,4,HHS Region 1,quantile,0.55,2018-01-27,2.829814946219454
2017-12-30,ili perc,4,HHS Region 1,quantile,0.6,2018-01-27,2.953130497902344
2017-12-30,ili perc,4,HHS Region 1,quantile,0.65,2018-01-27,3.0920439795342864
2017-12-30,ili perc,4,HHS Region 1,quantile,0.7,2018-01-27,3.2163640167900036
2017-12-30,ili perc,4,HHS Region 1,quantile,0.75,2018-01-27,3.3733200312817813
2017-12-30,ili perc,4,HHS Region 1,quantile,0.8,2018-01-27,3.564237383855855
2017-12-30,ili perc,4,HHS Region 1,quantile,0.85,2018-01-27,3.83165961285255
2017-12-30,ili perc,4,HHS Region 1,quantile,0.9,2018-01-27,4.221256643506217
2017-12-30,ili perc,4,HHS Region 1,quantile,0.95,2018-01-27,4.950975393460932
2017-12-30,ili perc,4,HHS Region 1,quantile,0.975,2018-01-27,5.672517131265813
2017-12-30,ili perc,4,HHS Region 1,quantile,0.99,2018-01-27,7.2723123188706
2017-12-30,ili perc,1,HHS Region 10,quantile,0.01,2018-01-06,1.8839616123246599
2017-12-30,ili perc,1,HHS Region 10,quantile,0.025,2018-01-06,2.1987239131597667
2017-12-30,ili perc,1,HHS Region 10,quantile,0.05,2018-01-06,2.5068336946931664
2017-12-30,ili perc,1,HHS Region 10,quantile,0.1,2018-01-06,2.753711487781997
2017-12-30,ili perc,1,HHS Region 10,quantile,0.15,2018-01-06,2.934034752512117
2017-12-30,ili perc,1,HHS Region 10,quantile,0.2,2018-01-06,3.0619472334429823
2017-12-30,ili perc,1,HHS Region 10,quantile,0.25,2018-01-06,3.186781677430608
2017-12-30,ili perc,1,HHS Region 10,quantile,0.3,2018-01-06,3.2867636050625344
2017-12-30,ili perc,1,HHS Region 10,quantile,0.35,2018-01-06,3.379705837561823
2017-12-30,ili perc,1,HHS Region 10,quantile,0.4,2018-01-06,3.4545919500336426
2017-12-30,ili perc,1,HHS Region 10,quantile,0.45,2018-01-06,3.5593034811454043
2017-12-30,ili perc,1,HHS Region 10,quantile,0.5,2018-01-06,3.651167250110675
2017-12-30,ili perc,1,HHS Region 10,quantile,0.55,2018-01-06,3.768096344178509
2017-12-30,ili perc,1,HHS Region 10,quantile,0.6,2018-01-06,3.889728252667542
2017-12-30,ili perc,1,HHS Region 10,quantile,0.65,2018-01-06,3.995809139307606
2017-12-30,ili perc,1,HHS Region 10,quantile,0.7,2018-01-06,4.108526890191099
2017-12-30,ili perc,1,HHS Region 10,quantile,0.75,2018-01-06,4.200832836987633
2017-12-30,ili perc,1,HHS Region 10,quantile,0.8,2018-01-06,4.324978599185928
2017-12-30,ili perc,1,HHS Region 10,quantile,0.85,2018-01-06,4.51623329259741
2017-12-30,ili perc,1,HHS Region 10,quantile,0.9,2018-01-06,4.813995890283108
2017-12-30,ili perc,1,HHS Region 10,quantile,0.95,2018-01-06,5.4608375117266625
2017-12-30,ili perc,1,HHS Region 10,quantile,0.975,2018-01-06,6.127347721965427
2017-12-30,ili perc,1,HHS Region 10,quantile,0.99,2018-01-06,7.56592466177183
2017-12-30,ili perc,2,HHS Region 10,quantile,0.01,2018-01-13,1.3926012152632705
2017-12-30,ili perc,2,HHS Region 10,quantile,0.025,2018-01-13,1.9031732653141895
2017-12-30,ili perc,2,HHS Region 10,quantile,0.05,2018-01-13,2.1778764833623256
2017-12-30,ili perc,2,HHS Region 10,quantile,0.1,2018-01-13,2.5166066597529104
2017-12-30,ili perc,2,HHS Region 10,quantile,0.15,2018-01-13,2.733303479492232
2017-12-30,ili perc,2,HHS Region 10,quantile,0.2,2018-01-13,2.8893064355282165
