origin_date,target,horizon,location,output_type,output_type_id,target_end_date,value
2020-02-08,ili perc,1,HHS Region 1,quantile,0.01,2020-02-15,4.143437350733011
2020-02-08,ili perc,1,HHS Region 1,quantile,0.025,2020-02-15,4.444306679793295
2020-02-08,ili perc,1,HHS Region 1,quantile,0.05,2020-02-15,4.922155717597245
2020-02-08,ili perc,1,HHS Region 1,quantile,0.1,2020-02-15,5.324471351853521
2020-02-08,ili perc,1,HHS Region 1,quantile,0.15,2020-02-15,5.558108889527748
2020-02-08,ili perc,1,HHS Region 1,quantile,0.2,2020-02-15,5.753369174336873
2020-02-08,ili perc,1,HHS Region 1,quantile,0.25,2020-02-15,5.918962408747602
2020-02-08,ili perc,1,HHS Region 1,quantile,0.3,2020-02-15,6.03260440985665
2020-02-08,ili perc,1,HHS Region 1,quantile,0.35,2020-02-15,6.171120476329714
2020-02-08,ili perc,1,HHS Region 1,quantile,0.4,2020-02-15,6.3083912016518715
2020-02-08,ili perc,1,HHS Region 1,quantile,0.45,2020-02-15,6.425063073737102
2020-02-08,ili perc,1,HHS Region 1,quantile,0.5,2020-02-15,6.53418035091697
2020-02-08,ili perc,1,HHS Region 1,quantile,0.55,2020-02-15,6.644179618682848
2020-02-08,ili perc,1,HHS Region 1,quantile,0.6,2020-02-15,6.77517938654154
2020-02-08,ili perc,1,HHS Region 1,quantile,0.65,2020-02-15,6.930194089709792
2020-02-08,ili perc,1,HHS Region 1,quantile,0.7,2020-02-15,7.06391119621337
2020-02-08,ili perc,1,HHS Region 1,quantile,0.75,2020-02-15,7.231363995422926
2020-02-08,ili perc,1,HHS Region 1,quantile,0.8,2020-02-15,7.437883770627543
2020-02-08,ili perc,1,HHS Region 1,quantile,0.85,2020-02-15,7.654682618354597
2020-02-08,ili perc,1,HHS Region 1,quantile,0.9,2020-02-15,7.965079965263834
2020-02-08,ili perc,1,HHS Region 1,quantile,0.95,2020-02-15,8.630971040176359
2020-02-08,ili perc,1,HHS Region 1,quantile,0.975,2020-02-15,9.463140530734963
2020-02-08,ili perc,1,HHS Region 1,quantile,0.99,2020-02-15,11.254354174704616
2020-02-08,ili perc,2,HHS Region 1,quantile,0.01,2020-02-22,3.2448030134594332
2020-02-08,ili perc,2,HHS Region 1,quantile,0.025,2020-02-22,3.720513975238534
2020-02-08,ili perc,2,HHS Region 1,quantile,0.05,2020-02-22,4.0979191926084795
2020-02-08,ili perc,2,HHS Region 1,quantile,0.1,2020-02-22,4.554997252584657
2020-02-08,ili perc,2,HHS Region 1,quantile,0.15,2020-02-22,4.882789949729909
2020-02-08,ili perc,2,HHS Region 1,quantile,0.2,2020-02-22,5.180182623704779
2020-02-08,ili perc,2,HHS Region 1,quantile,0.25,2020-02-22,5.369417974749275
2020-02-08,ili perc,2,HHS Region 1,quantile,0.3,2020-02-22,5.563727041063178
2020-02-08,ili perc,2,HHS Region 1,quantile,0.35,2020-02-22,5.746063513491417
2020-02-08,ili perc,2,HHS Region 1,quantile,0.4,2020-02-22,5.897490904493709
2020-02-08,ili perc,2,HHS Region 1,quantile,0.45,2020-02-22,6.083396696324365
2020-02-08,ili perc,2,HHS Region 1,quantile,0.5,2020-02-22,6.250099610757909
2020-02-08,ili perc,2,HHS Region 1,quantile,0.55,2020-02-22,6.405502712326307
2020-02-08,ili perc,2,HHS Region 1,quantile,0.6,2020-02-22,6.577680650523103
2020-02-08,ili perc,2,HHS Region 1,quantile,0.65,2020-02-22,6.788232213156707
2020-02-08,ili perc,2,HHS Region 1,quantile,0.7,2020-02-22,6.971327193636506
2020-02-08,ili perc,2,HHS Region 1,quantile,0.75,2020-02-22,7.164725141989819
2020-02-08,ili perc,2,HHS Region 1,quantile,0.8,2020-02-22,7.41504964443246
2020-02-08,ili perc,2,HHS Region 1,quantile,0.85,2020-02-22,7.751509174412662
2020-02-08,ili perc,2,HHS Region 1,quantile,0.9,2020-02-22,8.22244673937122
2020-02-08,ili perc,2,HHS Region 1,quantile,0.95,2020-02-22,9.10439792212852
2020-02-08,ili perc,2,HHS Region 1,quantile,0.975,2020-02-22,10.313726965502724
2020-02-08,ili perc,2,HHS Region 1,quantile,0.99,2020-02-22,11.679120380312922
2020-02-08,ili perc,3,HHS Region 1,quantile,0.01,2020-02-29,2.629175053241201
2020-02-08,ili perc,3,HHS Region 1,quantile,0.025,2020-02-29,3.095918989335461
2020-02-08,ili perc,3,HHS Region 1,quantile,0.05,2020-02-29,3.4697725742735246
2020-02-08,ili perc,3,HHS Region 1,quantile,0.1,2020-02-29,3.939900355194561
2020-02-08,ili perc,3,HHS Region 1,quantile,0.15,2020-02-29,4.292955937643188
2020-02-08,ili perc,3,HHS Region 1,quantile,0.2,2020-02-29,4.571020697129662
2020-02-08,ili perc,3,HHS Region 1,quantile,0.25,2020-02-29,4.8091262558234344
2020-02-08,ili perc,3,HHS Region 1,quantile,0.3,2020-02-29,5.006804884129897
2020-02-08,ili perc,3,HHS Region 1,quantile,0.35,2020-02-29,5.218464499639724
2020-02-08,ili perc,3,HHS Region 1,quantile,0.4,2020-02-29,5.436760964641055
