origin_date,target,horizon,location,output_type,output_type_id,target_end_date,value
2018-12-22,ili perc,1,HHS Region 1,quantile,0.01,2018-12-29,1.3958594586067763
2018-12-22,ili perc,1,HHS Region 1,quantile,0.025,2018-12-29,1.5566150337747025
2018-12-22,ili perc,1,HHS Region 1,quantile,0.05,2018-12-29,1.7183848402587987
2018-12-22,ili perc,1,HHS Region 1,quantile,0.1,2018-12-29,1.9099641249313675
2018-12-22,ili perc,1,HHS Region 1,quantile,0.15,2018-12-29,2.0044329728308345
2018-12-22,ili perc,1,HHS Region 1,quantile,0.2,2018-12-29,2.0802374162723383
2018-12-22,ili perc,1,HHS Region 1,quantile,0.25,2018-12-29,2.1494817503481385
2018-12-22,ili perc,1,HHS Region 1,quantile,0.3,2018-12-29,2.203165727625607
2018-12-22,ili perc,1,HHS Region 1,quantile,0.35,2018-12-29,2.2632361265894247
2018-12-22,ili perc,1,HHS Region 1,quantile,0.4,2018-12-29,2.312974505889626
2018-12-22,ili perc,1,HHS Region 1,quantile,0.45,2018-12-29,2.358747862273166
2018-12-22,ili perc,1,HHS Region 1,quantile,0.5,2018-12-29,2.4074435709300657
2018-12-22,ili perc,1,HHS Region 1,quantile,0.55,2018-12-29,2.460566553334434
2018-12-22,ili perc,1,HHS Region 1,quantile,0.6,2018-12-29,2.5127330572596014
2018-12-22,ili perc,1,HHS Region 1,quantile,0.65,2018-12-29,2.5722743374459593
2018-12-22,ili perc,1,HHS Region 1,quantile,0.7,2018-12-29,2.6345773010889237
2018-12-22,ili perc,1,HHS Region 1,quantile,0.75,2018-12-29,2.691207699018722
2018-12-22,ili perc,1,HHS Region 1,quantile,0.8,2018-12-29,2.8047924400242716
2018-12-22,ili perc,1,HHS Region 1,quantile,0.85,2018-12-29,2.8881026807982426
2018-12-22,ili perc,1,HHS Region 1,quantile,0.9,2018-12-29,3.060366950076579
2018-12-22,ili perc,1,HHS Region 1,quantile,0.95,2018-12-29,3.431922524465666
2018-12-22,ili perc,1,HHS Region 1,quantile,0.975,2018-12-29,3.8482622963212005
2018-12-22,ili perc,1,HHS Region 1,quantile,0.99,2018-12-29,4.475372419443217
2018-12-22,ili perc,2,HHS Region 1,quantile,0.01,2019-01-05,1.1280230991931752
2018-12-22,ili perc,2,HHS Region 1,quantile,0.025,2019-01-05,1.36981189242726
2018-12-22,ili perc,2,HHS Region 1,quantile,0.05,2019-01-05,1.5375720042400374
2018-12-22,ili perc,2,HHS Region 1,quantile,0.1,2019-01-05,1.7261897130896044
2018-12-22,ili perc,2,HHS Region 1,quantile,0.15,2019-01-05,1.865136496804436
2018-12-22,ili perc,2,HHS Region 1,quantile,0.2,2019-01-05,1.99262066603396
2018-12-22,ili perc,2,HHS Region 1,quantile,0.25,2019-01-05,2.0851613102635764
2018-12-22,ili perc,2,HHS Region 1,quantile,0.3,2019-01-05,2.1661659751646707
2018-12-22,ili perc,2,HHS Region 1,quantile,0.35,2019-01-05,2.2416628998597234
2018-12-22,ili perc,2,HHS Region 1,quantile,0.4,2019-01-05,2.3254273494376005
2018-12-22,ili perc,2,HHS Region 1,quantile,0.45,2019-01-05,2.3887953122284102
2018-12-22,ili perc,2,HHS Region 1,quantile,0.5,2019-01-05,2.4663128922389186
2018-12-22,ili perc,2,HHS Region 1,quantile,0.55,2019-01-05,2.536064352192848
2018-12-22,ili perc,2,HHS Region 1,quantile,0.6,2019-01-05,2.613879472677542
2018-12-22,ili perc,2,HHS Region 1,quantile,0.65,2019-01-05,2.6939554484008985
2018-12-22,ili perc,2,HHS Region 1,quantile,0.7,2019-01-05,2.792139805802793
2018-12-22,ili perc,2,HHS Region 1,quantile,0.75,2019-01-05,2.907668641464801
2018-12-22,ili perc,2,HHS Region 1,quantile,0.8,2019-01-05,3.067918906996941
2018-12-22,ili perc,2,HHS Region 1,quantile,0.85,2019-01-05,3.2419562172149448
2018-12-22,ili perc,2,HHS Region 1,quantile,0.9,2019-01-05,3.469251780442181
2018-12-22,ili perc,2,HHS Region 1,quantile,0.95,2019-01-05,3.9584216868273128
2018-12-22,ili perc,2,HHS Region 1,quantile,0.975,2019-01-05,4.411557207962241
2018-12-22,ili perc,2,HHS Region 1,quantile,0.99,2019-01-05,5.2221130341019455
2018-12-22,ili perc,3,HHS Region 1,quantile,0.01,2019-01-12,0.9810219876628494
2018-12-22,ili perc,3,HHS Region 1,quantile,0.025,2019-01-12,1.178298511279717
2018-12-22,ili perc,3,HHS Region 1,quantile,0.05,2019-01-12,1.3489084023801572
2018-12-22,ili perc,3,HHS Region 1,quantile,0.1,2019-01-12,1.5700563263484626
2018-12-22,ili perc,3,HHS Region 1,quantile,0.15,2019-01-12,1.750025799601139
2018-12-22,ili perc,3,HHS Region 1,quantile,0.2,2019-01-12,1.8747353178409967
2018-12-22,ili perc,3,HHS Region 1,quantile,0.25,2019-01-12,1.98540223363307
2018-12-22,ili perc,3,HHS Region 1,quantile,0.3,2019-01-12,2.082108736130331
2018-12-22,ili perc,3,HHS Region 1,quantile,0.35,2019-01-12,2.1631159218195966
2018-12-22,ili perc,3,HHS Region 1,quantile,0.4,2019-01-12,2.259591117361094
2018-12-22,ili perc,3,HHS Region 1,quantile,0.45,2019-01-12,2.347179183642057
2018-12-22,ili perc,3,HHS Region 1,quantile,0.5,2019-01-12,2.4296809725376423
2018-12-22,ili perc,3,HHS Region 1,quantile,0.55,2019-01-12,2.5190621821024943
2018-12-22,ili perc,3,HHS Region 1,quantile,0.6,2019-01-12,2.5948559764767936
2018-12-22,ili perc,3,HHS Region 1,quantile,0.65,2019-01-12,2.711982598942818
2018-12-22,ili perc,3,HHS Region 1,quantile,0.7,2019-01-12,2.828290025243171
2018-12-22,ili perc,3,HHS Region 1,quantile,0.75,2019-01-12,2.9689804746909885
2018-12-22,ili perc,3,HHS Region 1,quantile,0.8,2019-01-12,3.134638181538104
2018-12-22,ili perc,3,HHS Region 1,quantile,0.85,2019-01-12,3.394737804865095
2018-12-22,ili perc,3,HHS Region 1,quantile,0.9,2019-01-12,3.699042510442803
2018-12-22,ili perc,3,HHS Region 1,quantile,0.95,2019-01-12,4.175499126632374
2018-12-22,ili perc,3,HHS Region 1,quantile,0.975,2019-01-12,4.721338006224334
2018-12-22,ili perc,3,HHS Region 1,quantile,0.99,2019-01-12,5.604951549417808
2018-12-22,ili perc,4,HHS Region 1,quantile,0.01,2019-01-19,0.9544187288293114
2018-12-22,ili perc,4,HHS Region 1,quantile,0.025,2019-01-19,1.10407405713328
2018-12-22,ili perc,4,HHS Region 1,quantile,0.05,2019-01-19,1.3039541571306592
2018-12-22,ili perc,4,HHS Region 1,quantile,0.1,2019-01-19,1.5440401731232802
2018-12-22,ili perc,4,HHS Region 1,quantile,0.15,2019-01-19,1.709243354913077
2018-12-22,ili perc,4,HHS Region 1,quantile,0.2,2019-01-19,1.839296707648759
2018-12-22,ili perc,4,HHS Region 1,quantile,0.25,2019-01-19,1.9667563368143703
2018-12-22,ili perc,4,HHS Region 1,quantile,0.3,2019-01-19,2.1125255779888152
2018-12-22,ili perc,4,HHS Region 1,quantile,0.35,2019-01-19,2.240370495742269
2018-12-22,ili perc,4,HHS Region 1,quantile,0.4,2019-01-19,2.3514985647973203
2018-12-22,ili perc,4,HHS Region 1,quantile,0.45,2019-01-19,2.459420707381226
2018-12-22,ili perc,4,HHS Region 1,quantile,0.5,2019-01-19,2.5792701309324175
2018-12-22,ili perc,4,HHS Region 1,quantile,0.55,2019-01-19,2.686816255132424
2018-12-22,ili perc,4,HHS Region 1,quantile,0.6,2019-01-19,2.7972893896048956
2018-12-22,ili perc,4,HHS Region 1,quantile,0.65,2019-01-19,2.937557406704434
2018-12-22,ili perc,4,HHS Region 1,quantile,0.7,2019-01-19,3.0828348139835127
2018-12-22,ili perc,4,HHS Region 1,quantile,0.75,2019-01-19,3.2581200159810377
2018-12-22,ili perc,4,HHS Region 1,quantile,0.8,2019-01-19,3.4830169427150577
2018-12-22,ili perc,4,HHS Region 1,quantile,0.85,2019-01-19,3.7408478700652363
2018-12-22,ili perc,4,HHS Region 1,quantile,0.9,2019-01-19,4.073094424518864
2018-12-22,ili perc,4,HHS Region 1,quantile,0.95,2019-01-19,4.780297572220492
2018-12-22,ili perc,4,HHS Region 1,quantile,0.975,2019-01-19,5.3840554419131195
2018-12-22,ili perc,4,HHS Region 1,quantile,0.99,2019-01-19,6.442156157151653
2018-12-22,ili perc,1,HHS Region 10,quantile,0.01,2018-12-29,0.6153745987253537
2018-12-22,ili perc,1,HHS Region 10,quantile,0.025,2018-12-29,0.7629383277169546
2018-12-22,ili perc,1,HHS Region 10,quantile,0.05,2018-12-29,0.863464545471184
2018-12-22,ili perc,1,HHS Region 10,quantile,0.1,2018-12-29,0.9725306426902005
2018-12-22,ili perc,1,HHS Region 10,quantile,0.15,2018-12-29,1.0626737380711713
2018-12-22,ili perc,1,HHS Region 10,quantile,0.2,2018-12-29,1.1207097386705702
2018-12-22,ili perc,1,HHS Region 10,quantile,0.25,2018-12-29,1.1740482520690205
2018-12-22,ili perc,1,HHS Region 10,quantile,0.3,2018-12-29,1.2218800983872327
2018-12-22,ili perc,1,HHS Region 10,quantile,0.35,2018-12-29,1.2893051474875403
2018-12-22,ili perc,1,HHS Region 10,quantile,0.4,2018-12-29,1.3305059945041828
2018-12-22,ili perc,1,HHS Region 10,quantile,0.45,2018-12-29,1.379400663317251
2018-12-22,ili perc,1,HHS Region 10,quantile,0.5,2018-12-29,1.4334339717795268
2018-12-22,ili perc,1,HHS Region 10,quantile,0.55,2018-12-29,1.4722363109359335
2018-12-22,ili perc,1,HHS Region 10,quantile,0.6,2018-12-29,1.5178942449761286
2018-12-22,ili perc,1,HHS Region 10,quantile,0.65,2018-12-29,1.5628811244863032
2018-12-22,ili perc,1,HHS Region 10,quantile,0.7,2018-12-29,1.6470795025164242
2018-12-22,ili perc,1,HHS Region 10,quantile,0.75,2018-12-29,1.7092123414797697
2018-12-22,ili perc,1,HHS Region 10,quantile,0.8,2018-12-29,1.7819097825690173
2018-12-22,ili perc,1,HHS Region 10,quantile,0.85,2018-12-29,1.8777899371571154
2018-12-22,ili perc,1,HHS Region 10,quantile,0.9,2018-12-29,2.0289405832319143
2018-12-22,ili perc,1,HHS Region 10,quantile,0.95,2018-12-29,2.365222953640248
2018-12-22,ili perc,1,HHS Region 10,quantile,0.975,2018-12-29,2.8011568267919698
2018-12-22,ili perc,1,HHS Region 10,quantile,0.99,2018-12-29,3.4727853868625096
2018-12-22,ili perc,2,HHS Region 10,quantile,0.01,2019-01-05,0.46301802897513683
2018-12-22,ili perc,2,HHS Region 10,quantile,0.025,2019-01-05,0.6604997681602162
2018-12-22,ili perc,2,HHS Region 10,quantile,0.05,2019-01-05,0.7594410719273283
2018-12-22,ili perc,2,HHS Region 10,quantile,0.1,2019-01-05,0.8914993489199765
2018-12-22,ili perc,2,HHS Region 10,quantile,0.15,2019-01-05,0.9830393470381658
2018-12-22,ili perc,2,HHS Region 10,quantile,0.2,2019-01-05,1.0540677550633295
2018-12-22,ili perc,2,HHS Region 10,quantile,0.25,2019-01-05,1.1297241198925771
2018-12-22,ili perc,2,HHS Region 10,quantile,0.3,2019-01-05,1.1864406150073412
2018-12-22,ili perc,2,HHS Region 10,quantile,0.35,2019-01-05,1.2425639950334602
2018-12-22,ili perc,2,HHS Region 10,quantile,0.4,2019-01-05,1.289180678020262
2018-12-22,ili perc,2,HHS Region 10,quantile,0.45,2019-01-05,1.3522618558248822
2018-12-22,ili perc,2,HHS Region 10,quantile,0.5,2019-01-05,1.4134567939997267
2018-12-22,ili perc,2,HHS Region 10,quantile,0.55,2019-01-05,1.4705115004466274
2018-12-22,ili perc,2,HHS Region 10,quantile,0.6,2019-01-05,1.5313146510827202
2018-12-22,ili perc,2,HHS Region 10,quantile,0.65,2019-01-05,1.6152230123385503
2018-12-22,ili perc,2,HHS Region 10,quantile,0.7,2019-01-05,1.6817639325595188
2018-12-22,ili perc,2,HHS Region 10,quantile,0.75,2019-01-05,1.7650594559878667
2018-12-22,ili perc,2,HHS Region 10,quantile,0.8,2019-01-05,1.8762624332255564
2018-12-22,ili perc,2,HHS Region 10,quantile,0.85,2019-01-05,2.0176067788226235
2018-12-22,ili perc,2,HHS Region 10,quantile,0.9,2019-01-05,2.2669725668575897
2018-12-22,ili perc,2,HHS Region 10,quantile,0.95,2019-01-05,2.6503824257606188
2018-12-22,ili perc,2,HHS Region 10,quantile,0.975,2019-01-05,3.0261652257189064
2018-12-22,ili perc,2,HHS Region 10,quantile,0.99,2019-01-05,3.727642381751367
2018-12-22,ili perc,3,HHS Region 10,quantile,0.01,2019-01-12,0.3541794418646478
2018-12-22,ili perc,3,HHS Region 10,quantile,0.025,2019-01-12,0.5417954618464531
2018-12-22,ili perc,3,HHS Region 10,quantile,0.05,2019-01-12,0.7044392462138928
2018-12-22,ili perc,3,HHS Region 10,quantile,0.1,2019-01-12,0.8569614874660568
2018-12-22,ili perc,3,HHS Region 10,quantile,0.15,2019-01-12,0.9495083436660177
2018-12-22,ili perc,3,HHS Region 10,quantile,0.2,2019-01-12,1.0354514648566353
2018-12-22,ili perc,3,HHS Region 10,quantile,0.25,2019-01-12,1.1002410467508081
2018-12-22,ili perc,3,HHS Region 10,quantile,0.3,2019-01-12,1.1717679459400203
2018-12-22,ili perc,3,HHS Region 10,quantile,0.35,2019-01-12,1.2596985454972516
2018-12-22,ili perc,3,HHS Region 10,quantile,0.4,2019-01-12,1.3238085166660698
2018-12-22,ili perc,3,HHS Region 10,quantile,0.45,2019-01-12,1.3947472842894766
2018-12-22,ili perc,3,HHS Region 10,quantile,0.5,2019-01-12,1.4630125037222959
2018-12-22,ili perc,3,HHS Region 10,quantile,0.55,2019-01-12,1.523140862961693
2018-12-22,ili perc,3,HHS Region 10,quantile,0.6,2019-01-12,1.5952296816572893
2018-12-22,ili perc,3,HHS Region 10,quantile,0.65,2019-01-12,1.689325165366588
2018-12-22,ili perc,3,HHS Region 10,quantile,0.7,2019-01-12,1.7829447839494952
2018-12-22,ili perc,3,HHS Region 10,quantile,0.75,2019-01-12,1.8953388174895411
2018-12-22,ili perc,3,HHS Region 10,quantile,0.8,2019-01-12,2.0180079596324663
2018-12-22,ili perc,3,HHS Region 10,quantile,0.85,2019-01-12,2.1793822088849293
