origin_date,target,horizon,location,output_type,output_type_id,target_end_date,value
2019-02-23,ili perc,1,HHS Region 1,quantile,0.01,2019-03-02,1.7730959228211047
2019-02-23,ili perc,1,HHS Region 1,quantile,0.025,2019-03-02,2.062336811167467
2019-02-23,ili perc,1,HHS Region 1,quantile,0.05,2019-03-02,2.323010755322534
2019-02-23,ili perc,1,HHS Region 1,quantile,0.1,2019-03-02,2.581374047213386
2019-02-23,ili perc,1,HHS Region 1,quantile,0.15,2019-03-02,2.708545520813708
2019-02-23,ili perc,1,HHS Region 1,quantile,0.2,2019-03-02,2.795024662917478
2019-02-23,ili perc,1,HHS Region 1,quantile,0.25,2019-03-02,2.877821602837847
2019-02-23,ili perc,1,HHS Region 1,quantile,0.3,2019-03-02,2.941523805596697
2019-02-23,ili perc,1,HHS Region 1,quantile,0.35,2019-03-02,3.0031133142503124
2019-02-23,ili perc,1,HHS Region 1,quantile,0.4,2019-03-02,3.069159392498269
2019-02-23,ili perc,1,HHS Region 1,quantile,0.45,2019-03-02,3.1239247759677973
2019-02-23,ili perc,1,HHS Region 1,quantile,0.5,2019-03-02,3.1777041675420237
2019-02-23,ili perc,1,HHS Region 1,quantile,0.55,2019-03-02,3.2404992894995717
2019-02-23,ili perc,1,HHS Region 1,quantile,0.6,2019-03-02,3.294704391020436
2019-02-23,ili perc,1,HHS Region 1,quantile,0.65,2019-03-02,3.3691313472624955
2019-02-23,ili perc,1,HHS Region 1,quantile,0.7,2019-03-02,3.4493368003978615
2019-02-23,ili perc,1,HHS Region 1,quantile,0.75,2019-03-02,3.526367078796538
2019-02-23,ili perc,1,HHS Region 1,quantile,0.8,2019-03-02,3.6164497996151734
2019-02-23,ili perc,1,HHS Region 1,quantile,0.85,2019-03-02,3.7336788779119274
2019-02-23,ili perc,1,HHS Region 1,quantile,0.9,2019-03-02,3.9056359038377764
2019-02-23,ili perc,1,HHS Region 1,quantile,0.95,2019-03-02,4.257823761783632
2019-02-23,ili perc,1,HHS Region 1,quantile,0.975,2019-03-02,4.5902799162225865
2019-02-23,ili perc,1,HHS Region 1,quantile,0.99,2019-03-02,5.378943730051781
2019-02-23,ili perc,2,HHS Region 1,quantile,0.01,2019-03-09,1.3998056918731898
2019-02-23,ili perc,2,HHS Region 1,quantile,0.025,2019-03-09,1.667388659896924
2019-02-23,ili perc,2,HHS Region 1,quantile,0.05,2019-03-09,1.916023759182531
